id,error,cluster
79431,3.148020083586102,2
118442,4.082530484276571,3
119752,5.46832876438906,0
80232,4.79478297903348,0
270,3.5960471298908985,1
148623,4.206727919731598,3
154549,3.8492535874139193,0
92094,3.2113695974530643,3
5291,3.2018244782940712,3
104003,3.244389592739463,2
192049,4.844653047759427,1
142959,4.7038578165179885,1
107180,4.840068964515952,2
203101,4.442167375781942,0
68784,3.6548088464123314,0
110532,5.002295710497785,2
215626,4.309454052912101,2
76684,3.2812778690684423,3
144114,4.618352500466891,0
192079,3.6140207232692676,1
97098,3.1720241514053367,0
158521,3.674743700644333,3
129750,3.454244201351894,2
13952,5.871478485418828,3
179673,4.194561839287948,0
28950,5.232929523656085,2
120159,4.092992865010848,0
60459,17.804221443847304,1
21449,5.69222742721564,3
194388,3.698876840536931,0
171386,3.6849193118553227,2
66690,4.037637738344587,1
220282,6.639303347166273,3
218636,8.232416522231254,3
104898,3.8830660862596194,2
127714,4.114872915888515,3
56739,3.7701823630196234,0
194462,4.087591585388573,0
186822,3.587816119954521,1
57840,9.892158264106179,0
104637,3.4043464590818924,0
199423,5.2841993123551765,1
26311,5.738660500437664,0
15177,4.295649040651399,1
80591,3.3418966597713524,2
171750,5.2604192261198,0
161592,3.43985132371472,0
162725,4.5385475672929925,1
19462,9.271385790003883,1
26295,6.417903145923335,0
192548,3.911162721881528,1
64749,5.500386049376793,1
210604,4.24911021657672,1
215633,3.657689193774126,1
210847,8.489719909742371,1
122578,4.679938226262808,2
156287,3.756948764046845,1
71785,3.5375581274807226,0
12980,8.528114943475371,3
20838,6.395052788971403,2
205382,3.8148458180826665,0
73211,3.987974736522707,2
194732,3.4313413390247565,0
205805,4.499335613850892,3
94707,4.996500719948189,0
53899,9.754942102736445,3
200032,4.045610728406622,0
94348,6.227421248045662,2
29828,3.8076542823601898,1
4016,5.927035957378641,2
64489,3.885351858608894,3
114848,13.38234373151422,0
197314,4.7548968742792095,0
88415,4.909506069455343,3
87647,6.150862974992754,3
74397,3.8164318988796357,1
3557,5.641023443979343,1
55403,3.193386249337351,1
94285,3.7496067668449333,1
23966,3.1720020151084087,0
8245,3.1869197520696346,2
81699,10.008916331639881,1
43167,4.074935156911957,2
27092,3.572297386329884,0
136459,6.502041504662769,0
123026,3.9441074875220954,1
156939,5.160955354921761,0
64893,3.5885317069011116,1
185058,3.71618385010808,0
51012,4.242175044697811,3
31771,3.1647728937198343,1
97329,7.772656437659199,3
101653,4.633646059537908,0
51541,4.772092064520166,3
220156,7.164668683027401,3
167200,3.825185979629702,0
18476,3.5357770361923935,0
201500,3.1404721211852187,1
15786,6.367577619676828,1
103324,3.8180779373117693,0
39078,3.8764033627446217,2
115484,6.3862100662266315,2
204655,4.378285404013711,0
117154,12.843138094509435,0
88511,8.16496734844602,3
15342,6.9784415958065384,0
21345,4.594666019583727,1
79293,6.784407376627566,3
23830,3.4723100886857097,0
78887,6.695267487612459,2
113241,4.287267413241009,0
104471,13.287672083322002,2
38001,6.82813850250499,3
216613,4.320488344117958,2
61923,3.2098038175732255,1
34274,9.33971768237263,0
116445,3.428311967805369,1
33270,5.198212634930735,3
125942,9.14709663301567,3
160324,6.330752548370739,1
56396,3.2048966062772672,2
158840,4.964248418590239,0
140255,3.1544511106816384,0
75631,4.591085945978361,3
200433,4.524500449719826,1
147109,4.443839956824285,0
73697,3.6679713576474455,1
117350,3.1548916848317075,1
155365,4.661476590181393,0
117257,10.218763398652058,0
76248,6.0032441838607795,3
58982,4.066877207666495,2
156031,5.380278506467233,1
190918,4.410368023287893,1
125510,4.362913459823438,0
73189,6.1372233522183315,1
120635,4.092730451002493,0
15248,6.628486809511666,0
170389,3.496108632510838,0
179284,3.2805099520848637,0
44554,5.170838928475682,3
51170,5.866922671675525,3
112623,3.937845319200253,3
168668,3.9549639821904754,0
181079,3.7349477225165497,0
193881,3.3066210537834584,1
28605,3.7442206148097696,2
205679,11.499367626659009,2
116619,5.057720834544588,3
101320,5.112200135279052,3
36107,4.008657465577994,0
164489,6.37699081338765,0
107279,3.864413910194261,2
28303,3.730459349366254,2
3684,6.640275071275653,3
51969,5.364933764299562,1
215222,4.66094543663859,3
103738,4.116333724503258,2
54123,4.131987065052332,3
74917,3.8263456511380376,3
43697,4.2722323526083485,2
75158,3.392677919435272,1
182992,6.736504886313062,3
119614,3.685784160316992,0
209937,3.3719962486131925,0
72325,5.932452854398861,3
143746,3.5455920783598946,0
13399,3.44093749464236,2
190907,3.141311517514529,0
125183,5.176225637869311,0
1683,9.244416250368811,2
71187,4.631127343292494,0
69859,8.713911617254983,2
76385,6.228654355934054,2
111227,3.6149368128839807,3
43341,7.234368071918707,0
68898,5.921599709277473,1
15696,3.1312869390210825,3
181318,5.173170425013751,1
78604,3.2435988763662262,1
202713,3.485756878912418,0
181035,4.658203186240414,0
96544,3.2822897969727096,2
79722,6.74115253433083,0
104573,4.898301239828129,2
89908,4.4704932464912694,2
115198,4.483165626717469,1
44087,3.619058761339252,3
192629,3.1396231942965556,0
20847,5.156159569470448,0
50572,3.2950844681777536,3
159567,3.8336468120367115,1
30842,3.1892202381604675,1
71908,4.688226163559348,1
89997,5.407353517422651,2
80694,5.121863543377374,0
46307,4.003647274752362,0
13596,4.895028106031333,2
57539,4.901056062884425,1
116948,4.551176661567576,1
8229,3.516448397313674,3
214049,3.630504857602205,1
220584,3.711925055986145,1
133102,4.614071751714956,3
97701,3.2294200237361874,1
92695,8.805369026363392,3
170879,5.752555594702288,1
77609,3.5960673705106965,0
46397,3.1342954205481,0
103091,4.193618461980517,2
62454,5.818578297166011,3
128331,4.0169620787045375,1
57067,5.0740126065375355,0
170528,5.721146302102872,0
23852,4.845302226957905,0
159883,5.572866373193045,1
157867,4.935291505637223,1
29223,4.031063210702705,3
851,3.2508273808352754,0
127862,3.5180468827058125,3
48636,7.142023912969043,2
195397,4.323672043878132,2
106138,6.558206978682424,3
114873,5.837655186432894,0
131819,3.2065783146423525,0
206159,3.614733255041042,3
113908,9.27076529665262,0
131728,6.600195267462751,1
30536,3.4396659561006686,3
195251,3.450476394756725,0
52720,3.5512525835586652,3
198755,5.934248871353111,3
30981,6.731028406416728,0
45255,3.2367570561358394,3
46843,4.390913874500146,0
48561,5.007080591416168,2
206918,4.008857136113425,2
110608,6.489964834708203,0
124679,3.209355606752237,1
140407,4.96098831688484,1
213331,10.661280381146456,2
35323,8.200336287003749,1
25413,3.448773362167234,0
35915,5.678834342513273,3
67781,6.632882899551326,3
195657,7.352793609879949,1
201554,3.4585551389403077,2
179740,5.734567683823542,0
109932,3.632692943224491,0
101009,9.37103845534184,0
105841,6.750822158032214,1
105576,5.090222767737529,1
93071,3.6300300194132364,0
179776,3.3038681886036976,0
168867,6.393065971063807,1
120959,4.902305465457214,0
210642,3.1301328286567225,1
134109,4.608655415277449,0
33741,6.619382504671323,2
181796,3.5493394479335203,1
92389,3.952972362937626,3
16881,4.5419600388252395,3
102596,5.276090923184311,1
6786,4.792422133012362,2
170952,3.9781442813894285,1
26731,3.5003743475601667,0
45624,3.1589650521704957,3
187355,4.640318980958288,0
214884,3.9274151497655487,0
32999,3.49572941251616,1
214798,3.3588589900991686,0
95500,5.623692604369355,0
35917,3.1358190543895965,1
157274,3.8851947943146365,1
71159,7.486717149612599,1
57654,4.357285982129379,1
13749,3.3178113841513532,3
81916,9.603764096551743,3
111919,3.281673522065277,1
115368,6.174827019710786,1
40839,3.5217233874679406,0
144095,3.3210920548604452,1
129102,5.078606179499533,1
48056,3.774614670903599,2
110247,4.692640512569297,1
76834,4.127243474154062,3
44480,6.4015296167228435,3
140277,3.2611004824239123,1
14631,3.97053187564077,1
167959,3.6728066359481155,0
101652,5.696531566268976,1
53852,5.186328898602322,1
60705,5.250327865771693,2
69870,3.85692832462054,1
61279,4.9450246550292505,2
154090,3.9825895744705204,1
44616,7.032988942434457,1
180283,5.121018787893521,0
144618,4.055528417114161,0
95671,6.571186156557166,3
167166,3.674195219906983,1
4037,7.441415806723629,3
157387,6.910788391711744,1
191295,4.006450187100061,2
4074,5.120952352687507,1
26857,5.422860619504785,0
3998,4.22010596043344,3
46488,3.6956378600543376,2
110527,3.6829032812812947,0
213099,11.471543603259958,3
83203,4.897343054143391,3
117353,5.798796454157323,0
163966,3.8161200818170506,0
200461,3.273141999916449,1
202368,4.921501741803921,3
161108,6.203775981255548,0
157584,4.31598704150648,1
44934,3.910507913436067,3
118561,6.702433385971076,0
48287,6.9226399459816825,2
69663,3.770889801131929,1
81950,4.861815223989611,0
94422,4.467649584618392,2
15333,6.038798274913961,0
109014,7.217479960881833,1
220300,5.905997152638996,2
141852,3.2955440627859396,0
84228,3.393798774128981,0
68574,3.9901302496560564,3
187410,3.961020269830499,1
115358,3.2445090770141203,0
73059,7.619503807808291,2
217748,7.845892060799,2
45465,3.4219471091774105,2
54448,6.897590796201579,3
160715,4.673072260274898,1
136457,3.2542978034455325,0
12591,3.6522663548797265,0
213189,9.279643252805233,3
121586,6.556090410902872,3
83872,5.904848606275889,1
124201,3.3666350572589385,0
147844,7.9772348232453725,0
138322,3.6219578095919625,1
11632,3.24332417987396,0
115058,8.797696397725261,1
110800,3.714633718718149,3
101837,4.144961513444048,3
58033,6.726316303666239,0
118727,3.2864812374503938,1
138257,7.368044352996426,3
109444,3.727662568544669,0
28768,4.045803031180929,2
4407,4.4317990062593005,1
101459,3.158180218047673,1
218579,3.7034163149358665,0
71468,4.379848940237563,2
156906,3.926835339798981,1
41487,3.631975522799088,3
43375,11.218990169397483,3
107196,3.9430527196003133,2
4914,3.1555797877656957,3
64373,5.267505866784931,2
103407,6.060773289467143,1
205542,8.858010014251615,2
60414,5.62032185887653,1
18978,5.002418815935412,0
61822,4.396638997938707,1
213839,3.928918383431479,0
77421,6.222993165125773,2
52169,4.019549536757369,2
167247,3.3880371006382637,0
75918,3.4030670542984005,3
126777,4.022929036920591,3
70263,5.464620966973031,3
32061,7.502486227692908,1
21511,8.997274312930303,1
193580,3.4139853078223226,1
189104,3.2167804947796963,0
68252,9.149674427809416,1
56399,4.314284481194812,3
154773,3.764130310065326,0
53175,8.341532158434156,3
111528,3.838808011878265,1
127207,7.271968795150758,1
131811,12.433255747114618,3
124597,3.381037281661193,2
25438,3.7999929024171895,3
43325,6.153650696297182,3
13539,3.1609341349622433,2
19015,6.131522769359,1
204392,4.989400132173456,1
75078,3.1424711029754846,3
31540,3.3495274949077607,2
62224,3.7001810981610803,2
99723,5.011510012861473,2
189280,4.039175153730202,0
17260,7.968092100671065,0
56362,3.7361422463872387,1
168059,4.385673196227394,0
53386,6.1269553912402195,3
100560,6.972937919157019,3
77680,7.0263700370537014,3
65349,4.104242954653053,0
48632,5.157063776931464,1
170720,4.845846623703078,0
109912,3.3418343613607995,0
120477,4.113424869330056,1
62027,10.597254701949616,2
132236,13.934739370728662,3
181605,8.480197219405946,1
29811,3.3965238954541945,3
65385,3.216069908006329,2
191421,5.877054909832664,1
86675,4.339823816089303,2
110663,9.035312541110178,2
46742,6.895452050930915,2
165046,4.47103945354526,0
7856,3.180221117936484,1
135603,5.81422926492395,0
117804,3.803715655202195,0
138225,5.647063918794773,2
52497,4.3587781891079125,1
113750,3.329759728718069,2
95028,8.397889504495208,3
83034,9.707359771452275,2
215625,3.516923166730212,2
66232,4.384324318206827,0
209108,3.525365757660996,0
25795,4.187449494981404,1
86053,7.451186142143226,0
88604,6.006727978982962,2
87550,3.7075088392781392,0
76300,3.216120514836078,3
192892,3.2406422164981787,0
177364,3.4319494101650787,0
73934,4.139690072716373,2
72043,4.161433443785226,1
127410,6.064007406040093,2
57226,4.914453797695524,3
171483,3.484132689779859,3
84397,4.878436914714714,1
85341,5.4108906734959925,0
18445,4.364259927750825,1
202711,6.391967253506859,0
81639,6.329224866215876,2
25885,6.524627654128272,1
103190,4.09995482181502,1
90277,3.645574455473639,3
186063,5.195623682658747,0
123601,3.5110524024270884,1
82347,13.3096942686281,3
20961,4.768521973891663,0
53781,4.747008454120797,3
34511,3.564622179186065,1
131813,7.134765811688164,1
146231,3.8329193723985213,1
54305,3.802009343987546,1
65278,5.676780099668095,2
116594,5.123733098063598,1
38643,4.8620076967544295,3
88445,5.085408159052812,1
190779,5.7782241130736,0
205533,3.953323314371782,2
169279,4.5983757384495725,0
89059,5.111458457889086,2
203514,5.767277852162847,0
157374,3.3636626399228287,1
72526,4.9824511957029145,0
23803,7.592528826838324,1
99794,3.3424912824696476,2
131925,4.148310451825987,1
28187,3.182409789578987,0
202632,3.335746464839108,0
4484,4.696937301928113,3
19587,3.4787472750632844,0
194397,4.304719954873191,0
114019,7.775024312175601,1
57072,6.15905631328109,1
67537,3.2403663091697164,3
190727,3.3684465146043725,0
27931,4.650569293745477,2
24253,8.782302550372151,1
3455,11.05340338033899,2
70776,7.333384196222591,3
54321,3.5017855490821512,0
105256,7.090554188520432,2
186276,4.9394398453072,0
41398,5.334454938325377,0
122392,14.122250452456324,3
21438,3.452387933342316,3
75703,4.162178249868857,3
102538,3.270723901794648,2
73276,19.518378229829015,0
54356,3.9477209767502432,1
79988,4.655565314771422,0
105559,5.215365028296832,2
94171,5.031789224991129,2
191803,5.861224879059355,1
69222,3.683202627664687,2
120337,3.799421182586082,0
210883,8.044993498942361,3
176886,5.23216410061373,0
93435,7.838039633303625,3
205954,3.87013251167813,3
88715,3.169841621266727,2
78760,3.882141750231482,0
47962,3.67246179547713,1
207640,8.706103009677658,1
9928,3.8838834079361746,0
214347,4.260262018445627,0
99481,3.9935713701644007,0
66420,10.193599910480367,3
173642,5.090084259296805,0
138312,3.4202498041555516,2
181745,3.873887842265894,0
104649,6.469527471051521,0
78467,10.937828100344376,2
116476,3.2520634947428744,3
155666,3.399637108787916,1
3987,3.6919585452276706,2
18604,7.0893805749534735,1
29575,4.628186824025979,1
104574,6.70885089679507,3
198723,4.839665978946988,0
70894,4.164072947331038,2
3456,13.211348742049104,3
121368,7.558151946175142,2
203487,4.472690495330885,3
50177,4.312932142598562,1
91588,3.265450555148215,2
58009,4.447919146911461,3
77726,6.283234763314444,2
218373,4.3443903406853375,2
186274,3.4673599866235953,1
54409,3.932137104955844,0
78962,6.582406568610325,2
92741,4.732229630218028,2
4870,3.868591408363553,2
100333,4.0155292441088415,3
99566,4.420654084410653,2
159510,3.244043019171311,0
81798,3.6198184904387922,1
198314,4.567771046678332,2
77642,6.525292929323284,2
73410,3.898143704418949,3
183225,3.449459450364945,0
33456,4.463939190674654,2
202366,6.402413332483065,0
123904,7.507170493944939,0
35966,7.353562050879928,0
8723,6.738585535676309,1
100965,5.27345033686316,2
59087,10.008856841181268,0
189518,5.761692237150717,1
106958,3.1752685512470733,2
209695,3.1545858176077815,1
78088,5.809522736732918,0
216805,3.2551447171876164,0
178161,3.2859129653641563,0
7206,3.6389461961833405,2
90673,26.934953040112006,3
179626,4.896868383247284,0
36826,3.393613834960422,1
8012,4.919783069954466,3
138874,3.986480584565447,3
174591,3.4095533078815086,0
67063,3.732527840892468,2
65608,7.387995800893233,1
115522,5.772916192128922,1
110760,9.231405700775277,3
48000,3.756795599842896,0
101331,7.7568482091026265,2
99420,4.941830443882662,1
44724,3.9296229306634487,1
14737,3.3884802653464696,2
194302,4.7722327656834755,1
118610,3.937035790657762,3
173555,3.98835158277452,0
198103,9.468504837343268,1
132594,3.2522797087145876,0
32313,6.305518653364322,1
177333,4.732149861208019,0
53331,15.426336743819762,2
21862,4.403342326284715,0
84430,3.554614350789395,3
208583,3.5210167635623684,1
55047,5.628555066008412,0
77782,7.786491530081663,3
4148,3.818871717175284,3
192885,6.8677419054068505,0
128077,3.262657713223886,1
170670,3.6531199875090317,0
184990,3.693502117527025,1
56401,9.676360831482114,2
173746,3.1948650493754944,0
106801,3.652221314408198,1
12948,10.546608801396484,3
76266,7.184491065315612,3
63831,7.169575559047367,3
185630,3.327312985650942,1
95809,5.699493890071896,0
35830,3.3533460579268506,3
168355,3.3541578825455414,0
208619,5.690648207452739,2
65792,19.577954165837703,0
76318,3.577240069959053,0
213127,3.1925045045865073,0
39832,7.050561314076786,2
6217,4.329265501945427,0
79697,5.786021668893127,3
27674,10.114763086095643,3
51617,4.409178681841343,3
195099,3.5776155211610927,1
193194,4.170915928474015,0
39126,6.517912140799325,1
56464,4.540368334019411,3
50533,5.009422042296061,2
211498,3.570955279666942,1
64901,3.788744306394321,2
219937,4.550271415577111,0
66017,4.717810232346757,3
52502,5.898889522684513,3
207421,5.983839778497064,3
46596,11.184137579600034,2
52231,5.565887618127938,2
106169,5.487558461398492,0
78489,3.9967298809773624,3
142447,4.136568042485653,0
153142,3.3151233059120715,0
187533,3.7827220353906608,0
103105,3.1767781166868003,2
95877,5.6513323533008375,1
36082,8.665324234206338,3
91942,4.204079856306279,3
68565,3.699434895397912,2
32647,6.452301821116114,1
13794,6.770837899060393,3
93889,4.761332140180247,0
118787,3.3661667661540653,0
136040,7.707500968185739,1
32643,6.732887769131128,3
111702,3.2904087502098935,0
111489,4.409434503518938,3
154403,3.175570379288235,0
178486,3.354407521923406,3
102535,3.33982816654761,2
191812,3.66036668951784,0
20779,6.39290278723044,0
193441,4.08403366609989,0
20541,5.268213445886749,2
194651,3.8558384412150133,1
52299,3.163309491575884,2
212869,4.177929855845827,0
219551,4.077296985422782,1
58216,10.299801369449154,2
126083,3.214731970552142,0
178416,4.52371017248805,0
97114,3.179335115594418,1
42259,5.017964338430244,3
7077,3.4375689716858737,3
148109,3.693087543957699,1
34585,3.61235236465766,0
140317,5.429712124292491,1
44881,10.208424094980517,3
151999,3.4119605607518855,0
121511,4.5572135492629435,1
192617,4.389771014179466,1
2014,4.308698714015009,3
83587,9.797921023830964,1
130721,6.399329829385364,1
71377,3.279578393551958,1
14538,9.716903591679445,2
46720,3.6973022554812767,2
1353,3.6319075259842597,1
116115,7.649685050201126,3
81776,3.534591760553843,3
51631,9.741266896235214,3
2555,6.843587314265701,3
118044,3.6403262493280106,1
64836,6.036867920472572,0
183187,6.857752506451632,0
78336,10.324015948783005,1
171560,7.7296948823358465,3
52896,7.4524830376054165,2
119410,3.9829198646707873,3
92924,3.1639257067461326,2
149203,4.885391874127711,0
120533,3.360177566761663,1
126991,3.4363392800542654,1
127345,3.4406027856993546,1
110552,5.273043493002775,1
102236,4.556553385988597,3
112110,5.416633300478547,1
14101,6.098255762214906,2
99218,4.686326822155937,1
130765,3.298493911906178,1
4406,6.189193458255854,3
215343,3.1951311635646586,0
76978,5.083746958757308,2
94308,7.010994604045841,0
22944,6.038162423528339,0
106975,6.496700055116733,2
17538,8.150429434503502,3
92190,3.83572109785932,2
88939,4.550091891948114,3
126809,5.7312925969419535,3
104005,4.313885117050353,2
19010,6.924503008223217,3
42505,7.452105507957057,3
102783,5.172335709108237,0
75726,4.49058713560127,0
215126,14.847212997929624,3
57849,6.621303001818763,3
47704,7.758728445626389,1
37018,5.345815546146786,1
154753,6.464089854450697,0
39985,3.5253039342044996,0
79549,3.4750970832260637,0
148973,5.878239447986666,3
94536,5.292603070273612,2
93096,4.1822150679582455,2
72382,3.946758717967292,3
88549,3.5641207479652444,0
920,7.4954117475679904,3
194041,5.893995094587151,0
209646,5.752288283965224,0
59077,4.581710086096624,1
55821,5.341207504659732,0
75811,9.421602143509311,3
129840,3.2145348105495137,0
37005,7.5309765730290845,2
72268,9.959850222419874,1
106645,4.554486727157979,0
51407,4.072471250791931,3
148446,3.1962870455229937,0
199147,3.8598962725321364,1
105274,3.828370252247618,2
100647,7.1387490247380025,2
119074,3.5346257076454695,2
66535,3.742458448802723,0
29788,3.5554751953751946,2
200839,4.229060661607733,2
141190,5.312174067274579,0
66855,8.142701750854062,2
116371,3.2128477326017233,2
111641,4.334310301129044,1
48741,4.167842464883481,3
80505,3.2200763966431114,0
121620,3.9539548599078262,3
92110,3.982893760124137,2
5203,3.158257888055193,2
33811,6.116477328443114,3
22931,6.227431626302056,1
5143,3.572031512420642,1
171060,7.456097594638901,0
54368,3.742333296195809,0
64383,9.792127652088398,3
45164,3.538634982209854,1
77548,3.6289298227001154,2
197839,3.5365719401109708,3
88981,3.4252137128913027,2
67584,3.3540112252553405,2
201647,4.125057118457457,0
43947,4.88693338343815,2
58012,4.4507182882991705,1
123539,4.080872072422199,2
120003,6.793173617939945,3
89581,4.282633583687728,0
189939,3.3602137728670423,1
88831,3.32014945142185,0
75398,7.11196120532672,2
118290,6.187855723841284,0
93276,4.978815556101224,0
100675,6.015605474059139,3
105390,3.1406302112984004,0
91487,4.999210048201148,3
84454,6.692801977207119,0
125619,7.651630263414257,2
44446,4.463494376163727,2
116840,5.246463099405959,1
213500,3.769972878891734,0
219051,3.7104041750748387,1
184820,3.1787632904930554,0
101642,5.399339016026843,1
184878,5.232381429013193,0
195593,3.446794278742351,0
94245,8.669957104013783,1
150719,5.53942439973789,1
53484,14.818883255979786,3
29910,3.8284204536647515,1
112902,3.293350482975356,0
74720,3.3985079534606637,1
180889,4.291384148388783,1
209908,4.742311825816431,0
198043,4.035716238968438,0
19111,3.695869487050409,1
49091,3.860633691432625,3
75695,3.6412078486201427,2
192980,3.145741644316213,1
99348,4.939684987547175,1
185082,5.560314787883102,0
60169,10.835667305351087,2
52909,4.165431089895307,3
203151,3.64231977181446,1
53991,3.436202280436417,0
47553,4.162748057475715,3
26464,4.734615705387771,0
25271,4.344246061403254,3
61580,5.765940421358087,2
117113,4.1182278363840705,1
97845,9.172853510603552,2
43651,4.0103877720207075,2
130530,3.388457493694302,3
76728,3.9619756547090272,3
75245,20.420438534019898,1
25038,5.37142782062863,0
94819,3.1286242832356796,3
163055,7.4201239470293405,0
5266,5.014058284178811,3
97069,5.992563574902571,2
57846,9.281733098417016,3
51028,3.332824776292587,1
115456,3.210370607838735,1
176000,5.697383822180846,1
136280,4.329071663809415,0
56163,3.246708614549017,1
123850,6.241379597434605,0
15069,13.643874370394546,1
207442,3.7146721334648816,0
12642,7.103764833353253,1
69106,4.317710137948055,3
87627,4.993300292869558,0
158157,3.7934012239250867,1
214880,6.689148319482921,1
108716,4.734524577522857,2
105881,4.197168807439301,1
195604,6.184531887696431,0
99777,4.5256557020099955,2
124442,5.0071113490393255,3
50816,6.334239812943714,3
20722,4.096661354517096,2
84035,4.062773365357596,2
33449,4.012161648143464,0
92591,8.380404452413856,3
72779,6.625450745865867,0
137488,3.210657315547916,0
208232,4.4597837004639835,2
60650,3.6030837687404738,2
160142,3.284108338730835,1
93804,4.779321505616068,3
81520,8.893153776876758,2
20715,3.9774894680012203,3
183320,3.2961723511202736,0
38195,4.349752607681068,2
67165,14.391000734179011,2
212446,4.061185504994011,2
61138,5.988543509436244,0
164815,4.201774657011557,0
53089,3.987242928274977,2
118746,3.4145444754896754,1
53131,3.9607749951205746,3
100076,4.86433123093447,1
24923,9.200656468105354,2
58709,6.278583008797945,1
111807,4.189781029024854,3
54328,3.2770313660173755,1
184897,5.197577843584147,1
123780,5.205975652758569,3
188444,4.919649493139449,1
97205,11.905222881609703,1
50232,4.224332201679909,3
22876,4.206322297563917,0
101610,3.2100285335655485,2
103072,5.605506168352228,3
47519,5.044379533659949,0
109540,3.629279800022365,0
893,4.4687835555119495,3
117216,7.234929532611007,0
60420,4.508383242391265,1
92596,6.818042444503659,3
17482,4.915676090007544,1
19562,3.2552534999689886,1
98901,4.498404862044282,1
151823,4.918279123418903,1
119870,6.042021743194425,1
187602,3.79370452570487,1
173648,11.0679241154866,0
82342,4.075043498126007,1
106445,4.440518336092552,1
90675,7.693833679537725,1
93969,4.033966075632691,3
170530,6.867622933083868,0
6843,3.6116547109640216,3
100010,4.541616344784542,0
99199,3.472958969339921,0
138159,3.2746508544151913,1
128014,4.299981738858428,3
98986,5.431509563193687,0
68303,3.46919321845634,2
156396,3.607293257372822,1
81380,3.8377811152571755,2
213698,8.201587159041509,2
89850,3.52368226280156,2
181285,4.278420816446161,3
138247,6.998109981881559,2
209400,7.4131687650195754,1
50498,3.501961873593002,1
99039,3.412425529150522,0
170084,4.341008753215515,1
185102,4.522861063926225,1
61156,4.2444657739885265,3
81763,5.306907179281988,2
70649,5.021593173131372,3
216649,7.770282078019412,0
97334,6.044095542677023,2
78215,3.4478336898241704,2
101748,3.8327235832530295,0
89535,5.84723394729353,2
30718,6.304296829241773,0
185286,6.575638675747916,1
81793,6.794720013893949,2
123483,4.147419461026444,3
44871,6.195996996170556,2
219074,7.724137623395418,1
61689,4.115051138647615,3
108585,3.8785257241493216,1
198819,6.231288635815533,1
74674,3.9289786659423465,3
168184,3.535896998233648,1
31751,4.754968628804271,0
126846,5.838341904294349,3
56656,6.148910283159058,1
48703,4.5615706907692495,2
157934,3.5049695278936372,1
215610,4.067767970409081,2
133170,5.230522885853279,2
69678,3.3914759849360037,2
48522,3.4926333705417374,1
64657,8.908257909367638,3
103108,4.522201574910147,3
51901,9.811373163617159,3
179654,5.196161432042763,0
120377,8.47469472253064,1
68256,3.7088970526456033,1
164499,3.9697564838568957,0
209095,3.650499276056184,0
198814,4.755744789019287,2
103227,5.684413865619971,0
98135,3.2327839359308754,1
47695,3.285080074129974,2
103320,3.504207063936976,1
23375,3.2670070974409224,0
76388,5.7520533311552775,3
201624,3.968670668088432,1
2011,5.459299163612409,3
106638,9.657280945001435,3
58713,3.4999851273861218,2
69641,6.093782449868616,2
48857,4.586194472235094,1
64897,3.946154124020165,1
148904,4.369425341488349,0
214879,3.6702471628423172,0
59712,4.77463635634831,3
56313,3.914575750456091,2
220651,4.677740093794242,0
96855,6.257764130978492,3
130935,3.6037992384316127,0
60152,4.110692493503751,2
157648,3.7376398342165738,0
7260,3.578046300989998,3
102528,3.280301505738514,1
207047,3.928760304589838,0
133757,6.330366083883307,0
116775,4.755629042703124,2
53661,5.626281567034813,2
44679,3.8257051291282798,2
66259,3.8725713611153734,2
41795,8.421776265506361,0
193250,3.798153623640397,0
68855,5.97620233716231,2
113170,5.3421702972689165,0
20329,13.551803740486644,0
215989,3.7873565760350787,3
17038,5.076858108017202,1
204938,7.702511882222703,0
85661,4.422742863233076,3
209336,3.584212241568957,0
114878,12.594439306986281,3
13977,3.2895938639225344,0
137414,3.1904622931741358,0
98907,9.41350199358179,2
15263,5.726661587294137,0
82511,7.216572938425875,2
87348,5.672604132400238,1
68560,4.305975251682584,0
211370,3.5334793997989298,0
114101,3.693698115994107,0
195171,4.115832226196541,0
119945,3.226794395075495,3
79812,6.400670262390648,2
29498,11.765465172162433,3
48871,5.746932417480437,2
202874,3.4571125643331984,0
218304,4.390017247690867,3
70901,4.327342576571668,2
86900,8.626485934373054,3
27918,3.139857503756984,0
160503,4.662484054908361,1
135877,3.515897480764524,0
29731,4.214135184970019,1
72740,7.448333826789432,2
70460,13.012923315741745,2
25601,3.743626306005183,3
178286,3.3904163004759718,0
35410,3.6861481754051546,0
51976,4.163693906811915,3
51252,3.3230468487016918,3
189169,4.9553797211952055,0
182581,5.959604934717282,1
92421,4.733272830895693,2
88091,3.316877070953426,3
119024,4.0434224209691205,1
57972,5.704406148023592,3
74935,4.743380222918823,3
156775,6.520672888288959,0
102704,4.610229374461179,1
51466,3.221003786786321,3
70689,3.896550166968933,3
80174,4.321441889417001,1
168249,3.1658563629016285,0
1786,4.549095826476854,2
73294,5.843409763146054,0
77954,3.843072999431123,2
54451,4.554295535924608,0
217963,4.935872914395739,1
168357,7.672869381621288,1
61355,3.8268079662326926,2
1812,4.009090164324247,3
12304,4.13786540298934,0
184931,4.136134911053792,0
143632,3.6828643205857405,0
202776,13.360797137148428,2
141574,4.207208904033432,1
82399,8.267543446985222,1
45798,6.913735703630923,2
128187,3.312209029000213,3
74723,3.5159584315833965,2
20669,3.214311210955927,3
195472,7.244552100704125,0
24773,10.160031477480764,0
88709,3.7533294694450703,2
134708,6.5285643866430245,0
87699,8.643816667366483,3
65487,5.098177407933453,2
