id,prod_smiles,ald_smiles,dG_orca_kcal,dG_gxtb_kcal,dG_pred,error
61715,CCC1(C(=O)C(O)C2(CC)OC(c3csc4c(NC(=O)c5ccccc5)ncnc34)C(F)C2C)OC(c2csc3c(NC(=O)c4ccccc4)ncnc23)C(F)C1C,CC[C@@]1([C@H]([C@H]([C@@H](O1)C2=CSC3=C2N=CN=C3NC(=O)C4=CC=CC=C4)F)C)C=O,7.531978448379094,4.4774,15.34510653403327,7.813128085654176
91269,CCOP(=O)(OCC)C(F)(F)c1sc2c(OCCCS(C)(=O)=O)cc(C(=O)C(O)c3cc(OCCCS(C)(=O)=O)c4sc(C(F)(F)P(=O)(OCC)OCC)c(C)c4c3)cc2c1C,CCOP(=O)(C(C1=C(C2=C(S1)C(=CC(=C2)C=O)OCCCS(=O)(=O)C)C)(F)F)OCC,29.75236254840879,14.2163,21.956535790080185,7.795826758328605
117648,O=C(O)c1ccccc1S(=O)(=O)c1ccc(C(=O)C(O)c2ccc(S(=O)(=O)c3ccccc3C(=O)O)s2)s1,C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)C2=CC=C(S2)C=O,22.44626086336672,0.7585,14.664450782657529,7.781810080709189
96001,CCN(C=C(C)C(=O)NN=Cc1ccccc1Cl)c1ccc(C(F)(F)F)cc1C(=O)C(O)c1cc(C(F)(F)F)ccc1N(C=C(C)C(=O)NN=Cc1ccccc1Cl)CC,CCN(/C=C(\C)/C(=O)N/N=C\C1=CC=CC=C1Cl)C2=C(C=C(C=C2)C(F)(F)F)C=O,-0.7476019015710286,-2.9728,7.028600543741339,7.776202445312368
58899,CCC(CC)(c1ccc(C(=O)C(O)c2ccc(C(CC)(CC)P(=O)(OF)OF)c(Br)c2)cc1Br)P(=O)(OF)OF,CCC(CC)(C1=C(C=C(C=C1)C=O)Br)P(=O)(OF)OF,9.226846218104068,18.9405,16.974508481655214,7.747662263551145
89150,Cc1nn(-c2cc(N(CCNC(=O)C(O)NCCN(CCN3N=CCC3c3cc(F)cc(F)c3)c3cc(-n4nc(C)c(C=O)c4C)ncn3)CCN3N=CCC3c3cc(F)cc(F)c3)ncn2)c(C)c1C=O,CC1=C(C(=NN1C2=CC(=NC=N2)N(CCNC=O)CCN3C(CC=N3)C4=CC(=CC(=C4)F)F)C)C=O,29.914441956574297,31.3797,37.62489321033016,7.710451253755867
103986,O=C(c1cc(C2CN(C(=O)OCc3ccccc3)CCC2(F)F)cn(C(F)C(F)F)c1=O)C(O)c1cc(C2CN(C(=O)OCc3ccccc3)CCC2(F)F)cn(C(F)C(F)F)c1=O,C1CN(CC(C1(F)F)C2=CN(C(=O)C(=C2)C=O)C(C(F)F)F)C(=O)OCC3=CC=CC=C3,9.288187053473314,12.8024,16.980354368897142,7.692167315423829
103072,COc1ccc(C(=O)NC(S)C(CC(=O)NNC(=S)Nc2ccc(F)cc2)C(=O)C(O)C(CC(=O)NNC(=S)Nc2ccc(F)cc2)C(S)NC(=O)c2ccc(OC)cc2)cc1,COC1=CC=C(C=C1)C(=O)NC(C(CC(=O)NNC(=S)NC2=CC=C(C=C2)F)C=O)S,16.790158434282404,5.7044,9.103209761023717,7.686948673258689
75854,CCOC(=O)CC(N(CC(=O)C(O)CN(C(CC(=O)OCC)C(F)(F)F)S(=O)(=O)c1cccc(Cl)c1F)S(=O)(=O)c1cccc(Cl)c1F)C(F)(F)F,CCOC(=O)C[C@H](C(F)(F)F)N(CC=O)S(=O)(=O)C1=C(C(=CC=C1)Cl)F,0.5789083070192813,7.6545,8.215804666575597,7.6368963595563155
206794,O=C(c1cc([N+](=O)[O-])ccc1CS(=O)(=O)c1ccccc1)C(O)c1cc([N+](=O)[O-])ccc1CS(=O)(=O)c1ccccc1,C1=CC=C(C=C1)S(=O)(=O)CC2=C(C=C(C=C2)[N+](=O)[O-])C=O,-1.852021139360632,-2.3124,5.771390903126422,7.623412042487054
100439,CC(=NN1CCCCC1)c1csc(C2CCN(C(Cn3nc(C(F)(F)F)cc3C)C(=O)C(O)C(Cn3nc(C(F)(F)F)cc3C)N3CCC(c4nc(C(C)=NN5CCCCC5)cs4)CC3)CC2)n1,CC1=CC(=NN1CC(C=O)N2CCC(CC2)C3=NC(=CS3)C(=NN4CCCCC4)C)C(F)(F)F,22.37043617471303,7.6593,14.75166865038258,7.618767524330451
35966,CCP(CC)C(CCC(=O)C(O)CCC(OC)(c1ccc(F)cc1)P(CC)CC)(OC)c1ccc(F)cc1,CCP(CC)C(CCC=O)(C1=CC=C(C=C1)F)OC,-1.5889774285921776,5.1299,6.019926618866882,7.60890404745906
