id,donor_id,acceptor_id,pair_key,reaction_type,round,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_orca_kcal,donor_G_xtb,donor_G_gxtb,donor_xtb_energy,donor_xtb_HOMO,donor_xtb_LUMO,donor_xtb_gap,donor_xtb_IP,donor_xtb_EA,donor_xtb_mu,donor_xtb_eta,donor_xtb_omega,donor_xtb_dipole,donor_mulliken_CHO_C,donor_mulliken_CHO_O,donor_fukui_plus_CHO_C,donor_fukui_minus_CHO_C,donor_fukui_0_CHO_C,donor_dual_descriptor_CHO_C,donor_wbo_CO,donor_pa_CHO_O,donor_vbur_CHO_C,donor_sterimol_L,donor_sterimol_B1,donor_sterimol_B5,donor_SASA_total,donor_P_int,donor_bde_gxtb_kcal,acceptor_G_xtb,acceptor_G_gxtb,acceptor_xtb_energy,acceptor_xtb_HOMO,acceptor_xtb_LUMO,acceptor_xtb_gap,acceptor_xtb_IP,acceptor_xtb_EA,acceptor_xtb_mu,acceptor_xtb_eta,acceptor_xtb_omega,acceptor_xtb_dipole,acceptor_mulliken_CHO_C,acceptor_mulliken_CHO_O,acceptor_fukui_plus_CHO_C,acceptor_fukui_minus_CHO_C,acceptor_fukui_0_CHO_C,acceptor_dual_descriptor_CHO_C,acceptor_wbo_CO,acceptor_pa_CHO_O,acceptor_vbur_CHO_C,acceptor_sterimol_L,acceptor_sterimol_B1,acceptor_sterimol_B5,acceptor_SASA_total,acceptor_P_int,acceptor_bde_gxtb_kcal,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,bde_gxtb_kcal,donor_MW,donor_LogP,donor_TPSA,donor_HBD,donor_HBA,donor_RotBonds,donor_ArRings,donor_ArHetRings,donor_AlRings,donor_Rings,donor_Heteroatoms,donor_FractionCSP3,donor_BertzCT,donor_Kappa2,donor_NumStereocenters,donor_n_CHO,acceptor_MW,acceptor_LogP,acceptor_TPSA,acceptor_HBD,acceptor_HBA,acceptor_RotBonds,acceptor_ArRings,acceptor_ArHetRings,acceptor_AlRings,acceptor_Rings,acceptor_Heteroatoms,acceptor_FractionCSP3,acceptor_BertzCT,acceptor_Kappa2,acceptor_NumStereocenters,acceptor_n_CHO,product_MW,product_LogP,product_TPSA,product_HBD,product_HBA,product_RotBonds,product_ArRings,product_ArHetRings,product_AlRings,product_Rings,product_Heteroatoms,product_FractionCSP3,product_BertzCT,product_Kappa2,product_NumStereocenters,product_n_CHO,interaction_gap_HOMOd_LUMOa,interaction_fukui_match,interaction_absdiff_xtb_gap,interaction_absdiff_xtb_dipole,interaction_absdiff_sterimol_L,interaction_absdiff_sterimol_B1,interaction_absdiff_sterimol_B5,interaction_absdiff_SASA_total,interaction_absdiff_MW,interaction_absdiff_TPSA
FTIRONOGMYYBPK-UHFFFAOYSA-N__ZBYCCRLKUBUUKH-UHFFFAOYSA-N,FTIRONOGMYYBPK-UHFFFAOYSA-N,ZBYCCRLKUBUUKH-UHFFFAOYSA-N,FTIRONOGMYYBPK-UHFFFAOYSA-N__ZBYCCRLKUBUUKH-UHFFFAOYSA-N,carbo-hetero,round2,CSc1cc(-c2cccc(-c3[nH]c4ccc(F)cc4c3-c3ccsc3C#N)c2)ccc1C(C)C=O,O=CC(CC(=O)NNC(=S)Nc1cccc(F)c1)C(S)Nc1ccccc1,CSc1cc(-c2cccc(-c3[nH]c4ccc(F)cc4c3-c3ccsc3C#N)c2)ccc1C(C)C(=O)C(O)C(CC(=O)NNC(=S)Nc1cccc(F)c1)C(S)Nc1ccccc1,-8.9013,-8.2775,10.503552872057265,-93.609374126166,-2198.39235662686,-93.914426560595,-10.2239,-7.8638,2.3601,6.9861,1.1225,-4.0543,2.9318,2.803286,5.774,0.208138,-0.397419,0.005473,-0.004192,0.00064,0.009665,1.791151,73.1376,60.4192,7.819,2.0106,14.5988,689.0015,22.6222,76.163,-79.024501325596,-1962.801333101259,-79.25716010974,-9.8828,-8.0012,1.8816,6.9199,1.0656,-3.99275,2.92715,2.723136,2.414,0.216465,-0.324694,0.049453,-0.005035,0.022209,0.054488,1.909373,43.3914,53.1483,12.7487,3.0885,8.1987,659.7598,20.1331,75.098,-173.242164174082,-9.6472,-7.8526,1.7946,6.3627,1.4999,-3.9313,2.4314,3.178235,5.505,0.218166,-0.35917,0.089782,-0.447407,0.317529,1.83727,0.961176,1.007556,0.03054,-0.000248,0.015146,0.030788,-0.002558,-0.003799,-0.003178,0.001241,52.5135,75.548,75.2836,10.2434,2.3617,15.4399,998.8415,25.2573,1.9798,118.1812,-4.7362,60.48,496.632,8.26548,56.65,1,4,6,5,2,0,5,6,0.103448,1609.037537,9.533851,1,1,406.508,2.7165,82.26,5,5,7,2,0,0,2,9,0.166667,791.940908,10.486976,2,1,903.14,10.52778,142.07,7,9,14,7,2,0,7,15,0.148936,2808.191918,19.786935,4,0,-2.2226999999999997,-0.00020730697600000001,0.47850000000000015,3.36,4.9296999999999995,1.0778999999999996,6.4001,29.241699999999923,90.12400000000002,25.610000000000007
JFTABPCETWVXLD-DUIFPFAGSA-N__NGJFMEISBLSZOG-WTKPLQERSA-N,JFTABPCETWVXLD-DUIFPFAGSA-N,NGJFMEISBLSZOG-WTKPLQERSA-N,JFTABPCETWVXLD-DUIFPFAGSA-N__NGJFMEISBLSZOG-WTKPLQERSA-N,carbo-hetero,round2,CC(=O)OC1C2C3C[C@H]4C5=[N+]([O-])c6ccccc6[C@]51C[C@@H]2[N+]4([O-])[C@@H](C)[C@@H]3C=O,O=Cc1[nH]cc(COCc2c(F)cccc2P)c1C/C=C\NCc1cc2ccccn2n1,CC(=O)OC1C2C3CC4C5=[N+]([O-])c6ccccc6C51CC2[N+]4([O-])C(C)C3C(=O)C(O)c1[nH]cc(COCc2c(F)cccc2P)c1CC=CNCc1cc2ccccn2n1,-5.1688,6.5024,15.685043755843102,-82.015257242146,-1298.734754946788,-82.311178186242,-9.4797,-7.9494,1.5303,7.4549,0.9393,-4.1971,3.2578,2.703611,10.225,0.211732,-0.303243,0.045586,-0.003189,0.021199,0.048775,1.940099,37.3168,52.4669,10.3508,2.1963,8.0903,551.1167,20.0811,73.862,-90.351598210606,-1739.266355432298,-90.67769107694,-9.2472,-7.5158,1.7314,6.6118,0.6206,-3.6162,2.9956,2.182685,1.629,0.189722,-0.397535,0.031535,-0.000934,0.0153,0.032469,1.760877,75.852,57.5277,9.5574,2.5766,8.4541,683.5118,21.0919,88.646,-173.043891962229,-9.225,-7.7844,1.4406,6.3617,1.1383,-3.75,2.6117,2.692212,5.14,0.212375,-0.369115,0.093064,-0.441155,0.313842,1.8262,0.95469,1.003859,0.04118,-0.001403,0.019888,0.042583,-0.001706,-0.001144,-0.001425,-0.000562,46.2177,77.7465,70.1005,7.3511,2.328,12.0654,964.2694,23.7503,2.0334,116.6851,6.1547,44.387,382.416,1.7749,92.5,0,5,2,1,0,6,7,7,0.571429,975.297558,4.832207,9,1,450.454,3.6772,71.42,2,4,10,4,3,0,4,8,0.166667,1194.76683,10.353944,1,1,832.87,5.0568,167.08,3,9,13,5,3,6,11,15,0.377778,2573.105537,14.451557,11,0,-1.9638999999999998,-0.000100565115,0.20110000000000006,8.596,0.7934000000000001,0.3803000000000001,0.36380000000000123,132.39509999999996,68.03800000000001,21.08
NGJFMEISBLSZOG-WTKPLQERSA-N__JFTABPCETWVXLD-DUIFPFAGSA-N,NGJFMEISBLSZOG-WTKPLQERSA-N,JFTABPCETWVXLD-DUIFPFAGSA-N,JFTABPCETWVXLD-DUIFPFAGSA-N__NGJFMEISBLSZOG-WTKPLQERSA-N,carbo-hetero,round2,O=Cc1[nH]cc(COCc2c(F)cccc2P)c1C/C=C\NCc1cc2ccccn2n1,CC(=O)OC1C2C3C[C@H]4C5=[N+]([O-])c6ccccc6[C@]51C[C@@H]2[N+]4([O-])[C@@H](C)[C@@H]3C=O,CC(=O)OC1C2C3CC4C5=[N+]([O-])c6ccccc6C51CC2[N+]4([O-])C(C)C3C(O)C(=O)c1[nH]cc(COCc2c(F)cccc2P)c1CC=CNCc1cc2ccccn2n1,-8.9908,9.5398,6.568180334527641,-90.351598210606,-1739.266355432298,-90.67769107694,-9.2472,-7.5158,1.7314,6.6118,0.6206,-3.6162,2.9956,2.182685,1.629,0.189722,-0.397535,0.031535,-0.000934,0.0153,0.032469,1.760877,75.852,57.5277,9.5574,2.5766,8.4541,683.5118,21.0919,88.646,-82.015257242146,-1298.734754946788,-82.311178186242,-9.4797,-7.9494,1.5303,7.4549,0.9393,-4.1971,3.2578,2.703611,10.225,0.211732,-0.303243,0.045586,-0.003189,0.021199,0.048775,1.940099,37.3168,52.4669,10.3508,2.1963,8.0903,551.1167,20.0811,73.862,-173.038062981993,-9.1248,-7.8104,1.3144,6.1365,1.3217,-3.7291,2.4074,2.888217,7.24,0.194021,-0.407697,0.084018,-0.445247,0.29764,1.700367,0.92791,0.984145,0.030996,0.000895,0.015946,0.030101,-0.001783,-0.001306,-0.001545,-0.000477,64.2501,76.5229,77.4681,11.6779,3.2972,11.1651,1079.4401,22.2923,3.3609,84.0599,-122.0517,48.077,450.454,3.6772,71.42,2,4,10,4,3,0,4,8,0.166667,1194.76683,10.353944,1,1,382.416,1.7749,92.5,0,5,2,1,0,6,7,7,0.571429,975.297558,4.832207,9,1,832.87,4.9979,167.08,3,9,13,5,3,6,11,15,0.377778,2573.105537,14.451557,11,0,-1.2977999999999996,-4.2577324e-05,0.20110000000000006,8.596,0.7934000000000001,0.3803000000000001,0.36380000000000123,132.39509999999996,68.03800000000001,21.08
LNMBZQKQQOYTMN-UHFFFAOYSA-N__JCQKYERSYYJGIJ-RKDXNWHRSA-N,LNMBZQKQQOYTMN-UHFFFAOYSA-N,JCQKYERSYYJGIJ-RKDXNWHRSA-N,JCQKYERSYYJGIJ-RKDXNWHRSA-N__LNMBZQKQQOYTMN-UHFFFAOYSA-N,carbo-hetero,round2,NN1C(=O)c2cc(Br)cc(Br)c2NC1SCC=O,NC(=O)[C@H](N)CNC(=O)c1ccnc(C2=N[C@H](C=O)CS2)c1,NC(=O)C(N)CNC(=O)c1ccnc(C2=NC(C(O)C(=O)CSC3Nc4c(Br)cc(Br)cc4C(=O)N3N)CS2)c1,-13.3545,-4.3309,5.97787323785106,-54.203317191371,-6247.316828289575,-54.297400024266,-10.7412,-8.2091,2.5321,7.9212,1.268,-4.5946,3.3266,3.172962,3.68,0.211748,-0.341822,0.028693,-0.00067,0.014011,0.029363,1.873544,54.911,47.6845,7.5697,1.7,9.9499,468.2309,20.7527,86.474,-65.352851423052,-1401.921601031262,-65.531661240208,-10.2488,-8.0234,2.2254,7.3892,0.9749,-4.18205,3.20715,2.726649,7.066,0.211276,-0.303059,0.02743,0.000965,0.014198,0.026465,1.943703,38.0692,45.3212,7.8701,1.9835,10.505,540.7969,19.1802,77.564,-119.900710757289,-10.2535,-8.5054,1.7481,7.134,1.823,-4.4785,2.6555,3.776494,8.541,0.224451,-0.350795,0.088035,-0.431671,0.308988,1.842762,0.948474,1.011274,0.026382,0.001714,0.014048,0.024668,-0.003742,-0.001252,-0.002497,-0.00249,34.708,75.5719,67.2026,4.5847,2.068,11.9586,702.4187,23.9943,3.9374,61.0816,177.9701,74.668,395.076,2.1687,75.43,2,5,3,1,0,1,2,8,0.2,512.141314,5.599833,1,1,321.362,-1.3151,140.53,3,7,6,1,1,1,2,9,0.307692,633.856506,7.140083,2,1,716.438,0.3994,219.12,6,12,10,2,1,2,4,17,0.304348,1397.027727,12.967144,4,0,-2.7177999999999987,-1.83781e-05,0.30669999999999975,3.3859999999999997,0.3003999999999998,0.2835000000000001,0.5551000000000013,72.56600000000003,73.714,65.1
JCQKYERSYYJGIJ-RKDXNWHRSA-N__LNMBZQKQQOYTMN-UHFFFAOYSA-N,JCQKYERSYYJGIJ-RKDXNWHRSA-N,LNMBZQKQQOYTMN-UHFFFAOYSA-N,JCQKYERSYYJGIJ-RKDXNWHRSA-N__LNMBZQKQQOYTMN-UHFFFAOYSA-N,carbo-hetero,round2,NC(=O)[C@H](N)CNC(=O)c1ccnc(C2=N[C@H](C=O)CS2)c1,NN1C(=O)c2cc(Br)cc(Br)c2NC1SCC=O,NC(=O)C(N)CNC(=O)c1ccnc(C2=NC(C(=O)C(O)CSC3Nc4c(Br)cc(Br)cc4C(=O)N3N)CS2)c1,-14.1725,-1.894,0.3113643205366778,-65.352851423052,-1401.921601031262,-65.531661240208,-10.2488,-8.0234,2.2254,7.3892,0.9749,-4.18205,3.20715,2.726649,7.066,0.211276,-0.303059,0.02743,0.000965,0.014198,0.026465,1.943703,38.0692,45.3212,7.8701,1.9835,10.505,540.7969,19.1802,77.564,-54.203317191371,-6247.316828289575,-54.297400024266,-10.7412,-8.2091,2.5321,7.9212,1.268,-4.5946,3.3266,3.172962,3.68,0.211748,-0.341822,0.028693,-0.00067,0.014011,0.029363,1.873544,54.911,47.6845,7.5697,1.7,9.9499,468.2309,20.7527,86.474,-119.885825346573,-10.2862,-8.6636,1.6226,7.0943,1.8766,-4.48545,2.60885,3.855964,9.306,0.21309,-0.337469,0.099713,-0.419062,0.310324,1.868583,0.954097,1.017788,0.019839,0.002566,0.011202,0.017273,-0.004736,-0.001831,-0.003283,-0.002905,37.191,69.1448,72.3945,8.9139,2.6492,13.961,815.8372,22.2931,2.3181,105.2224,30.2736,56.259,321.362,-1.3151,140.53,3,7,6,1,1,1,2,9,0.307692,633.856506,7.140083,2,1,395.076,2.1687,75.43,2,5,3,1,0,1,2,8,0.2,512.141314,5.599833,1,1,716.438,0.3994,219.12,6,12,10,2,1,2,4,17,0.304348,1397.027727,12.967144,4,0,-2.0397,2.7688745e-05,0.30669999999999975,3.3859999999999997,0.3003999999999998,0.2835000000000001,0.5551000000000013,72.56600000000003,73.714,65.1
QQZGKRADAAPEFI-MBGZROKYSA-N__ZLZBQVKAILZNML-UGLNBITBSA-N,QQZGKRADAAPEFI-MBGZROKYSA-N,ZLZBQVKAILZNML-UGLNBITBSA-N,QQZGKRADAAPEFI-MBGZROKYSA-N__ZLZBQVKAILZNML-UGLNBITBSA-N,carbo-hetero,round2,Cc1c(Cl)c2c(c(O)c1C=O)C[C@H]([C@@](C)(O)/C=C/[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)O2,C=C/C=C\C=C\N1C(=O)C2C(F)=CC=CC2N=C1C(CC)Nc1nc(SC)nc(N=CN)c1C=O,C=CC=CC=CN1C(=O)C2C(F)=CC=CC2N=C1C(CC)Nc1nc(SC)nc(N=CN)c1C(O)C(=O)c1c(C)c(Cl)c2c(c1O)CC(C(C)(O)C=CC1(C)C(C)CCC(=O)C1C)O2,4.5168,10.3505,30.5831422825204,-88.58188194446,-1729.84105607466,-88.951813549886,-10.5537,-8.1003,2.4534,7.4317,0.9678,-4.19975,3.23195,2.728678,4.865,0.199296,-0.390148,0.043032,0.001763,0.022398,0.041269,1.739804,53.461,50.0367,12.5297,2.3917,10.48,634.0069,20.0456,81.095,-100.844307075265,-1961.585840171075,-101.188370371107,-10.1302,-7.8651,2.2651,6.8863,1.2966,-4.09145,2.79485,2.994787,4.473,0.194718,-0.399423,0.019118,0.003058,0.011088,0.01606,1.744552,66.9881,47.8813,10.2893,2.4938,10.3296,725.41,21.59,70.819,-190.183239459487,-9.9824,-7.6841,2.2983,6.5274,1.2329,-3.88015,2.64725,2.843623,6.691,0.242003,-0.354015,0.093587,-0.446907,0.316697,1.846619,0.942953,0.997127,0.019519,0.001246,0.010383,0.018273,-0.002777,0.000337,-0.00122,-0.003114,68.9736,76.3692,74.9534,7.313,2.5145,13.7623,1073.6487,23.6331,2.0161,116.8476,6.9596,31.281,420.933,4.41862,83.83,2,5,4,1,0,2,3,6,0.565217,887.989768,7.440194,5,1,495.584,3.7246,125.93,2,8,10,1,1,2,3,11,0.25,1172.648989,12.021735,3,1,916.517,7.74792,212.92,5,13,15,2,1,4,6,17,0.425532,2448.19517,19.358688,9,0,-2.688599999999999,3.3705034e-05,0.1882999999999999,0.39200000000000035,2.2403999999999993,0.10209999999999964,0.1504000000000012,91.4031,74.65100000000001,42.10000000000001
ZLZBQVKAILZNML-UGLNBITBSA-N__QQZGKRADAAPEFI-MBGZROKYSA-N,ZLZBQVKAILZNML-UGLNBITBSA-N,QQZGKRADAAPEFI-MBGZROKYSA-N,QQZGKRADAAPEFI-MBGZROKYSA-N__ZLZBQVKAILZNML-UGLNBITBSA-N,carbo-hetero,round2,C=C/C=C\C=C\N1C(=O)C2C(F)=CC=CC2N=C1C(CC)Nc1nc(SC)nc(N=CN)c1C=O,Cc1c(Cl)c2c(c(O)c1C=O)C[C@H]([C@@](C)(O)/C=C/[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)O2,C=CC=CC=CN1C(=O)C2C(F)=CC=CC2N=C1C(CC)Nc1nc(SC)nc(N=CN)c1C(=O)C(O)c1c(C)c(Cl)c2c(c1O)CC(C(C)(O)C=CC1(C)C(C)CCC(=O)C1C)O2,4.8026,16.402,23.85050265355937,-100.844307075265,-1961.585840171075,-101.188370371107,-10.1302,-7.8651,2.2651,6.8863,1.2966,-4.09145,2.79485,2.994787,4.473,0.194718,-0.399423,0.019118,0.003058,0.011088,0.01606,1.744552,66.9881,47.8813,10.2893,2.4938,10.3296,725.41,21.59,70.819,-88.58188194446,-1729.84105607466,-88.951813549886,-10.5537,-8.1003,2.4534,7.4317,0.9678,-4.19975,3.23195,2.728678,4.865,0.199296,-0.390148,0.043032,0.001763,0.022398,0.041269,1.739804,53.461,50.0367,12.5297,2.3917,10.48,634.0069,20.0456,81.095,-190.167561317264,-10.1942,-7.8613,2.3329,6.5545,1.4509,-4.0027,2.5518,3.139276,9.511,0.220275,-0.43421,0.095431,-0.449052,0.315821,1.653186,0.97457,0.99853,0.024645,0.000572,0.012608,0.024073,-0.001157,-0.001564,-0.001361,0.000407,75.0566,74.8765,74.9447,11.5273,4.5169,12.3492,1170.558,22.76,1.9072,119.8735,-3.5184,15.568,495.584,3.7246,125.93,2,8,10,1,1,2,3,11,0.25,1172.648989,12.021735,3,1,420.933,4.41862,83.83,2,5,4,1,0,2,3,6,0.565217,887.989768,7.440194,5,1,916.517,7.74792,212.92,5,13,15,2,1,4,6,17,0.425532,2448.19517,19.358688,9,0,-2.0298999999999996,0.000131591856,0.1882999999999999,0.39200000000000035,2.2403999999999993,0.10209999999999964,0.1504000000000012,91.4031,74.65100000000001,42.10000000000001
IHTVWRHRLOWPKW-UHFFFAOYSA-N__YOPUKWFAKDVHED-BYUUTECOSA-N,IHTVWRHRLOWPKW-UHFFFAOYSA-N,YOPUKWFAKDVHED-BYUUTECOSA-N,IHTVWRHRLOWPKW-UHFFFAOYSA-N__YOPUKWFAKDVHED-BYUUTECOSA-N,carbo-hetero,round2,C#CN1C=CC=CC1(c1ccc2[nH]ccc2c1)C1CN(c2ccc(C=O)c(C(F)(F)F)c2)CCN1,C=C/C=C\C(F)=C\NCC1(OC(C=O)C(C)C)CCN(CCc2ccccc2OC)CC1,C#CN1C=CC=CC1(c1ccc2[nH]ccc2c1)C1CN(c2ccc(C(=O)C(O)C(OC3(CNC=C(F)C=CC=C)CCN(CCc4ccccc4OC)CC3)C(C)C)c(C(F)(F)F)c2)CCN1,-7.186,2.6756,10.469302086975237,-99.104397177819,-1636.099066907843,-99.438088675557,-9.5392,-7.8502,1.689,6.5804,0.8436,-3.712,2.8684,2.401852,10.967,0.20017,-0.353057,0.032831,0.00276,0.017795,0.030071,1.822947,68.3336,50.3424,13.2302,2.8308,9.8934,692.7306,20.9033,73.604,-96.793348169269,-1447.447464422664,-97.262039608946,-9.2501,-7.3987,1.8514,6.3035,0.3462,-3.32485,2.97865,1.855644,5.261,0.201931,-0.322527,0.047318,-0.003511,0.021903,0.050829,1.922323,51.3016,60.2416,6.8578,3.275,13.0085,762.292,19.5077,77.129,-196.756567589732,-9.1887,-7.8205,1.3682,5.8342,1.0387,-3.43645,2.39775,2.462556,8.488,0.212083,-0.385913,0.086444,-0.45339,0.319509,1.753116,0.955976,1.015709,0.038263,-0.000511,0.018876,0.038774,-0.002388,-0.001271,-0.001829,-0.001117,70.657,77.9363,76.6365,8.0254,2.4553,14.7368,1168.7332,23.0509,1.913,119.8527,13.7737,41.833,476.502,4.6491,51.37,2,4,4,3,1,2,5,8,0.222222,1366.738835,8.67486,2,1,444.591,4.4551,50.8,1,5,13,1,0,1,2,6,0.5,783.031599,13.186233,1,1,921.093,8.65,105.33,4,9,18,4,1,3,7,14,0.377358,2532.916093,21.238932,4,0,-2.1404999999999994,0.00013059768,0.16239999999999988,5.706,6.3724,0.44419999999999993,3.1151,69.56140000000005,31.911,0.5700000000000003
YOPUKWFAKDVHED-BYUUTECOSA-N__IHTVWRHRLOWPKW-UHFFFAOYSA-N,YOPUKWFAKDVHED-BYUUTECOSA-N,IHTVWRHRLOWPKW-UHFFFAOYSA-N,IHTVWRHRLOWPKW-UHFFFAOYSA-N__YOPUKWFAKDVHED-BYUUTECOSA-N,carbo-hetero,round2,C=C/C=C\C(F)=C\NCC1(OC(C=O)C(C)C)CCN(CCc2ccccc2OC)CC1,C#CN1C=CC=CC1(c1ccc2[nH]ccc2c1)C1CN(c2ccc(C=O)c(C(F)(F)F)c2)CCN1,C#CN1C=CC=CC1(c1ccc2[nH]ccc2c1)C1CN(c2ccc(C(O)C(=O)C(OC3(CNC=C(F)C=CC=C)CCN(CCc4ccccc4OC)CC3)C(C)C)c(C(F)(F)F)c2)CCN1,-4.4389,3.65,11.066206758477026,-96.793348169269,-1447.447464422664,-97.262039608946,-9.2501,-7.3987,1.8514,6.3035,0.3462,-3.32485,2.97865,1.855644,5.261,0.201931,-0.322527,0.047318,-0.003511,0.021903,0.050829,1.922323,51.3016,60.2416,6.8578,3.275,13.0085,762.292,19.5077,77.129,-99.104397177819,-1636.099066907843,-99.438088675557,-9.5392,-7.8502,1.689,6.5804,0.8436,-3.712,2.8684,2.401852,10.967,0.20017,-0.353057,0.032831,0.00276,0.017795,0.030071,1.822947,68.3336,50.3424,13.2302,2.8308,9.8934,692.7306,20.9033,73.604,-196.745131791339,-9.0306,-7.1237,1.9069,5.5571,0.7265,-3.1418,2.4153,2.043412,11.915,0.220864,-0.32608,0.095915,-0.445189,0.300912,1.892969,0.92352,0.986824,0.029848,-0.000379,0.014734,0.030227,-0.001274,-0.001685,-0.001479,0.000411,66.0218,85.1746,79.0714,10.9017,4.3981,12.2354,1279.2942,21.9545,4.2366,29.6853,-138.043,21.908,444.591,4.4551,50.8,1,5,13,1,0,1,2,6,0.5,783.031599,13.186233,1,1,476.502,4.6491,51.37,2,4,4,3,1,2,5,8,0.222222,1366.738835,8.67486,2,1,921.093,8.7089,105.33,4,9,18,4,1,3,7,14,0.377358,2532.916093,21.238932,4,0,-1.3998999999999997,-0.00011526964099999998,0.16239999999999988,5.706,6.3724,0.44419999999999993,3.1151,69.56140000000005,31.911,0.5700000000000003
NMGFMTBTYROYPO-UHFFFAOYSA-N__BRUHZPUQRKDCRL-UHFFFAOYSA-N,NMGFMTBTYROYPO-UHFFFAOYSA-N,BRUHZPUQRKDCRL-UHFFFAOYSA-N,BRUHZPUQRKDCRL-UHFFFAOYSA-N__NMGFMTBTYROYPO-UHFFFAOYSA-N,carbo-hetero,round2,O=Cc1cccc(C(=O)c2cc3c4c(c2O)C(=O)c2ccccc2OP34=O)c1O,O=CC(CN=CCc1ccc(F)c(F)c1)(c1csc2ccc(Cl)cc12)P1(=O)OCCCO1,O=C(c1cccc(C(=O)C(O)C(CN=CCc2ccc(F)c(F)c2)(c2csc3ccc(Cl)cc23)P2(=O)OCCCO2)c1O)c1cc2c3c(c1O)C(=O)c1ccccc1OP23=O,-8.0208,7.0003,16.046701787351992,-81.329626300658,-1674.648874685585,-81.495664767999,-10.8301,-9.0558,1.7743,7.984,2.2786,-5.1313,2.8527,4.614968,5.908,0.20812,-0.336856,0.0076,0.008643,0.008122,-0.001043,1.86179,52.0454,45.3434,14.1214,1.83,7.6794,576.2258,21.3983,74.32,-95.613626986587,-2604.712661877655,-95.872772448079,-10.6304,-7.6589,2.9715,7.4873,0.8748,-4.18105,3.30625,2.643657,6.722,0.222811,-0.318504,0.018695,-0.004875,0.00691,0.02357,1.857858,82.959,70.7784,6.7771,3.0612,9.2739,648.5795,21.9189,49.736,-177.42928776778,-10.5028,-8.7962,1.7066,7.1253,2.2742,-4.69975,2.42555,4.553122,6.734,0.210682,-0.345919,0.103805,-0.428163,0.313509,1.611591,0.969522,1.014551,0.03112,0.001212,0.016166,0.029908,-0.005073,0.001002,-0.002035,-0.006075,72.2098,83.1829,79.9391,8.5463,4.1714,7.6258,930.9982,25.1769,3.6704,74.8684,-160.7879,,406.286,2.307,117.97,2,7,3,3,0,2,5,8,0.0,1339.096545,5.654886,1,1,497.887,6.1706,64.96,0,6,7,3,1,1,4,10,0.272727,1223.861238,9.494054,1,1,904.173,8.0234,186.09,3,13,11,6,1,3,9,18,0.162791,3018.436784,15.212582,3,0,-3.1712,0.000161580885,1.1971999999999998,0.8140000000000001,7.3443,1.2311999999999999,1.5944999999999991,72.3537,91.601,53.010000000000005
