id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
BRHOADVFPAGFCR-UHFFFAOYSA-N__XAARDLQCFVXTPT-UHFFFAOYSA-N,BRHOADVFPAGFCR-UHFFFAOYSA-N,XAARDLQCFVXTPT-UHFFFAOYSA-N,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C=O)cc1F,O=Cc1cc(Br)ccc1Oc1ccc(F)c(Br)c1,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C(=O)C(O)c2cc(Br)ccc2Oc2ccc(F)c(Br)c2)cc1F,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_BRHOADVFPAGFCR-UHFFFAOYSA-N__XAARDLQCFVXTPT-UHFFFAOYSA-N.xyz,-134.81217957628,-10.3377,-8.5956,1.7421,7.3414,1.996,-4.6687,2.6727,4.077667,3.354,0.219502,-0.363768,0.100689,-0.436573,0.322455,1.79191,0.954417,1.008458,0.031807,0.000722,0.016265,0.031085,-0.003181,-0.002311,-0.002746,-0.00087,49.0302,72.5663,68.3249,8.1286,1.9284,14.1799,855.8338,24.01,1.9859,117.7436,-0.5726,,,,,,,,,,,,,,,,,-82.114185607669,-52.323911030797,-134.454345509564,-10.1963,-3857.826089938944,-5897.846922031488,-9755.671737785231,0.7996
XAARDLQCFVXTPT-UHFFFAOYSA-N__BRHOADVFPAGFCR-UHFFFAOYSA-N,XAARDLQCFVXTPT-UHFFFAOYSA-N,BRHOADVFPAGFCR-UHFFFAOYSA-N,O=Cc1cc(Br)ccc1Oc1ccc(F)c(Br)c1,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C=O)cc1F,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C(O)C(=O)c2cc(Br)ccc2Oc2ccc(F)c(Br)c2)cc1F,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_XAARDLQCFVXTPT-UHFFFAOYSA-N__BRHOADVFPAGFCR-UHFFFAOYSA-N.xyz,-134.806389201261,-10.2517,-8.7618,1.4899,7.3377,2.1072,-4.72245,2.61525,4.263748,7.912,0.22127,-0.352322,0.096465,-0.437017,0.319527,1.813242,0.960282,1.005571,0.034433,-0.000192,0.017121,0.034625,-0.002605,-0.002167,-0.002386,-0.000438,46.6324,68.8816,69.5123,10.2678,2.0307,15.332,894.4935,23.7715,2.0068,117.3724,-4.2167,,,,,,,,,,,,,,,,,-52.323911030797,-82.114185607669,-134.451661271592,-8.5119,-5897.846922031488,-3857.826089938944,-9755.665558060087,4.6774
LYOXJJQOHIJFPD-UHFFFAOYSA-N__PWDZOVSBTJAABH-UHFFFAOYSA-N,LYOXJJQOHIJFPD-UHFFFAOYSA-N,PWDZOVSBTJAABH-UHFFFAOYSA-N,COc1cc(OCCCCCCCCCCCCCBr)cc(O)c1C=O,O=Cc1c(OC(F)F)ccc(Cl)c1F,COc1cc(OCCCCCCCCCCCCCBr)cc(O)c1C(=O)C(O)c1c(OC(F)F)ccc(Cl)c1F,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_LYOXJJQOHIJFPD-UHFFFAOYSA-N__PWDZOVSBTJAABH-UHFFFAOYSA-N.xyz,-128.259578638754,-10.8372,-7.9147,2.9225,7.4655,0.9817,-4.2236,3.2419,2.751287,3.566,0.216319,-0.4263,0.107213,-0.436504,0.32267,1.656177,0.955443,1.009868,0.044479,0.002404,0.023441,0.042075,-0.002358,-0.001836,-0.002097,-0.000522,61.8012,74.7245,71.6269,7.4354,1.8646,13.0364,879.2979,20.2289,1.9116,119.8976,-3.686,,,,,,,,,,,,,,,,,-81.782278345175,-45.985741504774,-127.783124293578,-9.4782,-3694.551449520529,-1217.455691847984,-4911.997570476195,6.0058
PWDZOVSBTJAABH-UHFFFAOYSA-N__LYOXJJQOHIJFPD-UHFFFAOYSA-N,PWDZOVSBTJAABH-UHFFFAOYSA-N,LYOXJJQOHIJFPD-UHFFFAOYSA-N,O=Cc1c(OC(F)F)ccc(Cl)c1F,COc1cc(OCCCCCCCCCCCCCBr)cc(O)c1C=O,COc1cc(OCCCCCCCCCCCCCBr)cc(O)c1C(O)C(=O)c1c(OC(F)F)ccc(Cl)c1F,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_PWDZOVSBTJAABH-UHFFFAOYSA-N__LYOXJJQOHIJFPD-UHFFFAOYSA-N.xyz,-128.241335993292,-10.1838,-7.8128,2.371,7.1583,0.7203,-3.9393,3.219,2.410389,8.632,0.24239,-0.327258,0.102603,-0.433664,0.319082,1.867984,0.951488,0.998686,0.046065,0.006338,0.026202,0.039727,-0.000286,-0.000829,-0.000558,0.000543,61.0023,72.6886,72.2198,8.2898,2.8692,19.8742,921.3669,19.9028,2.102,112.82,4.3289,,,,,,,,,,,,,,,,,-45.985741504774,-81.782278345175,-127.770509486673,-1.5623,-1217.455691847984,-3694.551449520529,-4911.998221027315,5.5976
OADHTSJQNYUVHX-UHFFFAOYSA-N__KSXSHNNQXUOMEF-UHFFFAOYSA-N,OADHTSJQNYUVHX-UHFFFAOYSA-N,KSXSHNNQXUOMEF-UHFFFAOYSA-N,Cc1ccc2cc(-c3ccc(C=O)cc3)ccc2n1,CC(=O)c1cc(F)c(C=O)cc1[N+](=O)[O-],CC(=O)c1cc(F)c(C(O)C(=O)c2ccc(-c3ccc4nc(C)ccc4c3)cc2)cc1[N+](=O)[O-],carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_OADHTSJQNYUVHX-UHFFFAOYSA-N__KSXSHNNQXUOMEF-UHFFFAOYSA-N.xyz,-96.160854516698,-10.2018,-9.1893,1.0125,7.6358,2.2596,-4.9477,2.6881,4.553353,10.499,0.209833,-0.361574,0.099902,-0.435005,0.323604,1.794312,0.930377,1.016234,0.019773,0.004588,0.012181,0.015185,-0.002995,0.002094,-0.00045,-0.005089,48.3108,67.9912,68.2468,6.4668,1.9492,12.4651,708.8367,20.4893,1.9706,118.1275,7.8182,,,,,,,,,,,,,,,,,-49.823212781933,-46.043504585253,-95.889369850909,-14.2146,-785.436390976641,-801.9564188390079,-1587.389009613073,2.3847
KSXSHNNQXUOMEF-UHFFFAOYSA-N__OADHTSJQNYUVHX-UHFFFAOYSA-N,KSXSHNNQXUOMEF-UHFFFAOYSA-N,OADHTSJQNYUVHX-UHFFFAOYSA-N,CC(=O)c1cc(F)c(C=O)cc1[N+](=O)[O-],Cc1ccc2cc(-c3ccc(C=O)cc3)ccc2n1,CC(=O)c1cc(F)c(C(=O)C(O)c2ccc(-c3ccc4nc(C)ccc4c3)cc2)cc1[N+](=O)[O-],carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_KSXSHNNQXUOMEF-UHFFFAOYSA-N__OADHTSJQNYUVHX-UHFFFAOYSA-N.xyz,-96.155013352212,-10.0261,-9.4861,0.54,7.5379,2.295,-4.91645,2.62145,4.610326,5.869,0.224449,-0.342546,0.094961,-0.433039,0.315806,1.825581,0.965469,1.010615,0.019627,0.004374,0.012,0.015253,-0.002137,-0.000308,-0.001223,-0.001829,45.1306,69.2363,68.4664,7.9502,1.9552,13.3071,705.3265,20.6084,2.0621,115.891,-4.0103,,,,,,,,,,,,,,,,,-46.043504585253,-49.823212781933,-95.882863970608,-10.1321,-801.9564188390079,-785.436390976641,-1587.3851371240942,4.8147
CMTXZFKJIVFOSB-UHFFFAOYSA-N__IOTKTVXMHHWRIF-UHFFFAOYSA-N,CMTXZFKJIVFOSB-UHFFFAOYSA-N,IOTKTVXMHHWRIF-UHFFFAOYSA-N,COc1ccc(NC(=O)COc2ccc(C=O)cc2Br)cc1,CCC(C)OCc1cc(F)ccc1C=O,CCC(C)OCc1cc(F)ccc1C(O)C(=O)c1ccc(OCC(=O)Nc2ccc(OC)cc2)c(Br)c1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_CMTXZFKJIVFOSB-UHFFFAOYSA-N__IOTKTVXMHHWRIF-UHFFFAOYSA-N.xyz,-110.89621263221,-10.1283,-8.33,1.7983,7.2146,1.1483,-4.18145,3.03315,2.882239,3.645,0.21404,-0.372863,0.089326,-0.442697,0.316305,1.785063,0.961527,1.003098,0.052832,0.00306,0.027946,0.049772,-0.003352,0.00246,-0.000446,-0.005812,51.1382,68.5013,74.2732,6.357,2.5613,15.7523,794.3296,21.0543,2.0015,117.8216,-2.4073,,,,,,,,,,,,,,,,,-64.483601021438,-46.010680890157,-110.510383298631,-10.1038,-3547.636676582001,-716.403392766437,-4264.031940391855,5.101
IOTKTVXMHHWRIF-UHFFFAOYSA-N__CMTXZFKJIVFOSB-UHFFFAOYSA-N,IOTKTVXMHHWRIF-UHFFFAOYSA-N,CMTXZFKJIVFOSB-UHFFFAOYSA-N,CCC(C)OCc1cc(F)ccc1C=O,COc1ccc(NC(=O)COc2ccc(C=O)cc2Br)cc1,CCC(C)OCc1cc(F)ccc1C(=O)C(O)c1ccc(OCC(=O)Nc2ccc(OC)cc2)c(Br)c1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_IOTKTVXMHHWRIF-UHFFFAOYSA-N__CMTXZFKJIVFOSB-UHFFFAOYSA-N.xyz,-110.892653450377,-10.0248,-7.9567,2.0681,7.1431,0.8598,-4.00145,3.14165,2.548279,5.05,0.223686,-0.351214,0.089811,-0.436028,0.315583,1.837768,0.946499,1.014676,0.050699,0.003313,0.027006,0.047386,-0.002595,0.003021,0.000213,-0.005616,49.504,73.0834,75.2306,7.3941,2.7783,16.0329,800.4194,20.982,2.0441,116.9749,2.8833,,,,,,,,,,,,,,,,,-46.010680890157,-64.483601021438,-110.507906543631,-8.5496,-716.403392766437,-3547.636676582001,-4264.02977761279,6.4582
ZLAQYJKDQSZARB-OGCXVWDESA-N__XRKKAVDATSQCAC-UHFFFAOYSA-N,ZLAQYJKDQSZARB-OGCXVWDESA-N,XRKKAVDATSQCAC-UHFFFAOYSA-N,CC(/C=C/C1(C)C(C)C=CC(=O)C1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,Cc1ccc(OC(F)F)c(CNc2cc(C3=CCC(C(C)(C)O)OC3)c(F)cc2C=O)c1,CC(C=CC1(C)C(C)C=CC(=O)C1C)=CCc1c(O)c(Cl)c(C)c(C(=O)C(O)c2cc(F)c(C3=CCC(C(C)(C)O)OC3)cc2NCc2cc(C)ccc2OC(F)F)c1O,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_ZLAQYJKDQSZARB-OGCXVWDESA-N__XRKKAVDATSQCAC-UHFFFAOYSA-N.xyz,-181.890952413936,-9.7857,-7.7315,2.0542,6.6011,1.2377,-3.9194,2.6817,2.864171,8.612,0.231981,-0.348053,0.098565,-0.447713,0.312429,1.853768,0.930758,0.995872,0.032394,0.003057,0.017725,0.029337,-0.000706,-0.001355,-0.001031,0.000649,64.3247,74.5609,71.9286,9.1843,3.9932,12.8641,1148.2058,21.8868,3.6978,75.0586,160.8198,,,,,,,,,,,,,,,,,-83.466559623937,-97.711458219695,-181.174063201988,2.4816,-1653.405421201805,-1585.078363259453,-3238.45946027839,15.2637
CLXMAIZWSJGDCT-UHFFFAOYSA-N__INESYPZMVPGZSM-XYAITNJASA-N,CLXMAIZWSJGDCT-UHFFFAOYSA-N,INESYPZMVPGZSM-XYAITNJASA-N,O=Cc1cc(C#CCNC(=O)OCC2c3ccccc3-c3ccccc32)ccc1F,C[C@]12C[C@H](c3ccc(C=O)cc3)C3=C4CCC(=O)C=C4CCC3C1CC[C@@]2(O)C(F)(F)C(F)(F)F,CC12CC(c3ccc(C(O)C(=O)c4cc(C#CCNC(=O)OCC5c6ccccc6-c6ccccc65)ccc4F)cc3)C3=C4CCC(=O)C=C4CCC3C1CCC2(O)C(F)(F)C(F)(F)F,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_CLXMAIZWSJGDCT-UHFFFAOYSA-N__INESYPZMVPGZSM-XYAITNJASA-N.xyz,-190.054292092303,-10.1959,-8.4377,1.7582,7.0274,1.7794,-4.4034,2.624,3.694728,6.113,0.225502,-0.35656,0.096166,-0.438423,0.314677,1.823564,0.948449,1.011441,0.030013,0.002913,0.016463,0.0271,-0.001913,0.000444,-0.000735,-0.002357,52.0874,69.6573,68.4052,11.5185,2.0312,15.2263,1086.1875,22.7244,2.0369,117.2231,1.2399,,,,,,,,,,,,,,,,,-82.267312324648,-107.09267458355,-189.376848080565,-10.5805,-1343.511804364716,-1769.735297807099,-3113.240862745395,3.9153
QLFFHGGWPDZMBB-UHFFFAOYSA-N__KJQFJDVYEHDEQB-UHFFFAOYSA-N,QLFFHGGWPDZMBB-UHFFFAOYSA-N,KJQFJDVYEHDEQB-UHFFFAOYSA-N,COc1cc(C=O)ccc1OCC(=O)OCC(=O)Nc1ccc(F)c(F)c1F,CCOC(=O)c1c(Cl)ccc(C=O)c1F,CCOC(=O)c1c(Cl)ccc(C(O)C(=O)c2ccc(OCC(=O)OCC(=O)Nc3ccc(F)c(F)c3F)c(OC)c2)c1F,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_QLFFHGGWPDZMBB-UHFFFAOYSA-N__KJQFJDVYEHDEQB-UHFFFAOYSA-N.xyz,-134.202493007193,-10.6627,-8.0842,2.5785,7.6352,1.319,-4.4771,3.1581,3.173494,3.492,0.217189,-0.369772,0.101527,-0.439572,0.324458,1.780817,0.945804,1.009281,0.036655,0.004005,0.02033,0.03265,-0.003144,-0.001888,-0.002516,-0.001256,52.4867,68.8723,67.8252,6.5092,1.8761,14.1059,777.0456,21.8554,1.95,119.0564,3.5721,,,,,,,,,,,,,,,,,-86.997410374125,-46.870249632776,-133.883011025759,-9.6329,-1499.874564986217,-1171.539960776245,-2671.414780225125,-0.1597
INESYPZMVPGZSM-XYAITNJASA-N__CLXMAIZWSJGDCT-UHFFFAOYSA-N,INESYPZMVPGZSM-XYAITNJASA-N,CLXMAIZWSJGDCT-UHFFFAOYSA-N,C[C@]12C[C@H](c3ccc(C=O)cc3)C3=C4CCC(=O)C=C4CCC3C1CC[C@@]2(O)C(F)(F)C(F)(F)F,O=Cc1cc(C#CCNC(=O)OCC2c3ccccc3-c3ccccc32)ccc1F,CC12CC(c3ccc(C(=O)C(O)c4cc(C#CCNC(=O)OCC5c6ccccc6-c6ccccc65)ccc4F)cc3)C3=C4CCC(=O)C=C4CCC3C1CCC2(O)C(F)(F)C(F)(F)F,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_INESYPZMVPGZSM-XYAITNJASA-N__CLXMAIZWSJGDCT-UHFFFAOYSA-N.xyz,-190.043994469748,-10.2782,-8.2944,1.9838,6.9297,1.7115,-4.3206,2.6091,3.577399,8.12,0.212239,-0.368197,0.101351,-0.439625,0.317561,1.795343,0.947383,1.010119,0.030844,0.001476,0.01616,0.029368,-0.0015,-0.000116,-0.000808,-0.001384,53.1715,68.1269,68.4542,5.535,2.5628,15.3615,1211.0468,21.7812,1.9849,118.2924,-4.7031,,,,,,,,,,,,,,,,,-107.09267458355,-82.267312324648,-189.379542641606,-12.2714,-1769.735297807099,-1343.511804364716,-3113.239885442975,4.5286
HLPRBNCIKLVJKP-UHFFFAOYSA-N__RXBFOUDYFRKIGD-UHFFFAOYSA-N,HLPRBNCIKLVJKP-UHFFFAOYSA-N,RXBFOUDYFRKIGD-UHFFFAOYSA-N,O=Cc1ccc(OCC2(C(F)(F)F)CC2)cc1,CC1(C)CCN(Cc2cc3cc(C=O)ccc3nc2F)CC1,CC1(C)CCN(Cc2cc3cc(C(O)C(=O)c4ccc(OCC5(C(F)(F)F)CC5)cc4)ccc3nc2F)CC1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_HLPRBNCIKLVJKP-UHFFFAOYSA-N__RXBFOUDYFRKIGD-UHFFFAOYSA-N.xyz,-117.566088143295,-9.6935,-8.072,1.6215,7.2044,1.2094,-4.2069,2.9975,2.952128,4.011,0.212597,-0.377251,0.093446,-0.442341,0.317466,1.777833,0.95128,1.005687,0.038719,0.002537,0.020628,0.036182,-0.00355,0.000285,-0.001633,-0.003835,56.3889,68.0512,67.2883,13.2046,1.9854,9.8061,830.9481,19.7861,1.9733,118.6074,-5.6496,,,,,,,,,,,,,,,,,-53.467515559744,-63.643508942933,-117.127748878515,-10.4947,-913.775587048918,-982.8521590257292,-1896.6203499369642,4.6411
RXBFOUDYFRKIGD-UHFFFAOYSA-N__HLPRBNCIKLVJKP-UHFFFAOYSA-N,RXBFOUDYFRKIGD-UHFFFAOYSA-N,HLPRBNCIKLVJKP-UHFFFAOYSA-N,CC1(C)CCN(Cc2cc3cc(C=O)ccc3nc2F)CC1,O=Cc1ccc(OCC2(C(F)(F)F)CC2)cc1,CC1(C)CCN(Cc2cc3cc(C(=O)C(O)c4ccc(OCC5(C(F)(F)F)CC5)cc4)ccc3nc2F)CC1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_RXBFOUDYFRKIGD-UHFFFAOYSA-N__HLPRBNCIKLVJKP-UHFFFAOYSA-N.xyz,-117.565894637973,-9.8422,-8.4434,1.3988,7.1917,1.3156,-4.25365,2.93805,3.079175,1.278,0.213792,-0.369649,0.094518,-0.442179,0.315897,1.794531,0.959129,1.004365,0.045,0.003566,0.024283,0.041434,-0.002674,-0.000307,-0.001491,-0.002367,52.1331,67.9632,67.2475,7.0849,1.8645,10.2522,816.9775,19.9758,1.9979,117.838,4.1897,,,,,,,,,,,,,,,,,-63.643508942933,-53.467515559744,-117.123318891792,-7.7148,-982.8521590257292,-913.775587048918,-1896.615794353032,7.4998
XRKKAVDATSQCAC-UHFFFAOYSA-N__ZLAQYJKDQSZARB-OGCXVWDESA-N,XRKKAVDATSQCAC-UHFFFAOYSA-N,ZLAQYJKDQSZARB-OGCXVWDESA-N,Cc1ccc(OC(F)F)c(CNc2cc(C3=CCC(C(C)(C)O)OC3)c(F)cc2C=O)c1,CC(/C=C/C1(C)C(C)C=CC(=O)C1C)=C\Cc1c(O)c(Cl)c(C)c(C=O)c1O,CC(C=CC1(C)C(C)C=CC(=O)C1C)=CCc1c(O)c(Cl)c(C)c(C(O)C(=O)c2cc(F)c(C3=CCC(C(C)(C)O)OC3)cc2NCc2cc(C)ccc2OC(F)F)c1O,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_XRKKAVDATSQCAC-UHFFFAOYSA-N__ZLAQYJKDQSZARB-OGCXVWDESA-N.xyz,-181.89297901944,-10.0307,-7.8532,2.1775,6.5671,1.3929,-3.98,2.5871,3.06142,7.601,0.211374,-0.441798,0.098391,-0.44538,0.310777,1.66753,0.959573,1.000946,0.035067,0.002933,0.019,0.032134,-0.002125,-0.001061,-0.001593,-0.001064,81.6421,81.7724,73.611,14.2647,5.3506,11.9229,1181.5468,21.4111,1.9316,119.6606,5.9781,,,,,,,,,,,,,,,,,-97.711458219695,-83.466559623937,-181.179747634989,-1.0855,-1585.078363259453,-1653.405421201805,-3238.463495559714,12.7315
KJQFJDVYEHDEQB-UHFFFAOYSA-N__QLFFHGGWPDZMBB-UHFFFAOYSA-N,KJQFJDVYEHDEQB-UHFFFAOYSA-N,QLFFHGGWPDZMBB-UHFFFAOYSA-N,CCOC(=O)c1c(Cl)ccc(C=O)c1F,COc1cc(C=O)ccc1OCC(=O)OCC(=O)Nc1ccc(F)c(F)c1F,CCOC(=O)c1c(Cl)ccc(C(=O)C(O)c2ccc(OCC(=O)OCC(=O)Nc3ccc(F)c(F)c3F)c(OC)c2)c1F,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_KJQFJDVYEHDEQB-UHFFFAOYSA-N__QLFFHGGWPDZMBB-UHFFFAOYSA-N.xyz,-134.190436132368,-10.4228,-8.5911,1.8317,7.5832,1.807,-4.6951,2.8881,3.816344,7.182,0.223994,-0.355992,0.094806,-0.436211,0.316027,1.805484,0.969922,1.004614,0.037612,0.001177,0.019394,0.036435,-0.002173,-0.001847,-0.00201,-0.000326,51.9119,68.7669,68.4367,12.0999,1.8834,11.8726,850.1644,20.6997,2.0391,115.9421,-1.7014,,,,,,,,,,,,,,,,,-46.870249632776,-86.997410374125,-133.877241624824,-6.0126,-1171.539960776245,-1499.874564986217,-2671.399834372142,9.219
DFJIAUFCXFHAKB-UHFFFAOYSA-N__PPXALYNGJPEUCP-UHFFFAOYSA-N,DFJIAUFCXFHAKB-UHFFFAOYSA-N,PPXALYNGJPEUCP-UHFFFAOYSA-N,Cc1cncc(-c2ccc(C(F)(F)F)cc2C=O)c1,NC(=O)C1CCCCN1c1cccc(F)c1C=O,Cc1cncc(-c2ccc(C(F)(F)F)cc2C(=O)C(O)c2c(F)cccc2N2CCCCC2C(N)=O)c1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_DFJIAUFCXFHAKB-UHFFFAOYSA-N__PPXALYNGJPEUCP-UHFFFAOYSA-N.xyz,-110.512885741273,-9.8366,-8.1469,1.6897,7.1227,1.0728,-4.09775,3.02495,2.77551,6.434,0.227231,-0.342762,0.101036,-0.453676,0.323554,1.841738,0.949366,0.994736,0.038164,-0.004698,0.016733,0.042862,0.000268,-0.002011,-0.000872,0.002279,48.1225,78.0941,85.6848,9.1943,2.8653,7.8224,625.1574,22.1686,2.0567,115.2729,1.25,,,,,,,,,,,,,,,,,-56.115502605872,-54.023505485616,-110.149400326109,-6.5212,-968.953315929466,-864.0573290939169,-1833.008529122333,1.3277
PPXALYNGJPEUCP-UHFFFAOYSA-N__DFJIAUFCXFHAKB-UHFFFAOYSA-N,PPXALYNGJPEUCP-UHFFFAOYSA-N,DFJIAUFCXFHAKB-UHFFFAOYSA-N,NC(=O)C1CCCCN1c1cccc(F)c1C=O,Cc1cncc(-c2ccc(C(F)(F)F)cc2C=O)c1,Cc1cncc(-c2ccc(C(F)(F)F)cc2C(O)C(=O)c2c(F)cccc2N2CCCCC2C(N)=O)c1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_PPXALYNGJPEUCP-UHFFFAOYSA-N__DFJIAUFCXFHAKB-UHFFFAOYSA-N.xyz,-110.504691624298,-9.9688,-7.8421,2.1267,7.0283,1.0059,-4.0171,3.0112,2.679512,5.518,0.236211,-0.403343,0.099515,-0.434649,0.298033,1.757466,0.93781,0.991629,0.038019,0.001773,0.019896,0.036246,-0.001717,-0.001472,-0.001594,-0.000245,56.0423,83.6127,78.7604,7.311,4.3535,7.4637,702.6276,20.9542,4.2568,28.5156,143.8545,,,,,,,,,,,,,,,,,-54.023505485616,-56.115502605872,-110.150725417187,-7.3527,-864.0573290939169,-968.953315929466,-1832.994735508149,9.9834
APPXRZUFMHRGGW-UHFFFAOYSA-N__LBLUODAMHWQWCR-UHFFFAOYSA-N,APPXRZUFMHRGGW-UHFFFAOYSA-N,LBLUODAMHWQWCR-UHFFFAOYSA-N,COc1cc(I)c(C=O)cc1O,COC(OC)c1ccccc1C=O,COc1cc(I)c(C(=O)C(O)c2ccccc2C(OC)OC)cc1O,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_APPXRZUFMHRGGW-UHFFFAOYSA-N__LBLUODAMHWQWCR-UHFFFAOYSA-N.xyz,-76.422032329979,-10.4539,-7.766,2.6879,7.6012,0.5346,-4.0679,3.5333,2.341693,6.467,0.222997,-0.337862,0.095059,-0.439636,0.32131,1.828903,0.93493,1.019502,0.057572,0.012861,0.035216,0.044711,-0.002071,0.005648,0.001789,-0.007719,63.6656,75.594,72.5657,5.4961,2.2514,7.6912,558.4394,21.173,2.7899,81.3331,-24.459,,,,,,,,,,,,,,,,,-36.622441012475,-39.550692937948,-76.188003133384,-9.3306,-832.3594704335001,-613.7883523586589,-1446.143527919536,2.6951
LBLUODAMHWQWCR-UHFFFAOYSA-N__APPXRZUFMHRGGW-UHFFFAOYSA-N,LBLUODAMHWQWCR-UHFFFAOYSA-N,APPXRZUFMHRGGW-UHFFFAOYSA-N,COC(OC)c1ccccc1C=O,COc1cc(I)c(C=O)cc1O,COc1cc(I)c(C(O)C(=O)c2ccccc2C(OC)OC)cc1O,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v1/chunk_0000/xyz_prod/prod_LBLUODAMHWQWCR-UHFFFAOYSA-N__APPXRZUFMHRGGW-UHFFFAOYSA-N.xyz,-76.423955429006,-10.305,-7.2235,3.0815,7.5232,0.0612,-3.7922,3.731,1.927202,4.359,0.235568,-0.367474,0.100906,-0.433529,0.314197,1.822708,0.932641,1.013345,0.052717,0.008333,0.030525,0.044384,-0.005046,0.003268,-0.000889,-0.008314,61.8247,81.7887,77.7016,5.7004,2.9613,8.4207,553.4395,21.0657,2.0684,116.9506,17.0086,,,,,,,,,,,,,,,,,-39.550692937948,-36.622441012475,-76.190159952634,-10.684,-613.7883523586589,-832.3594704335001,-1446.145368846838,1.5399
