index,SMILES
210938,CC1CCC(N(C1)C2=CC(=CC(=C2)C=O)F)C
211106,CC(C)CC(C)OC1=CC(=CC(=C1)C=O)F
211173,C1=C(C=C(C=C1OC2=CC(=CC(=C2)Cl)Cl)F)C=O
211291,COCCSC1=CC(=CC(=C1)F)C=O
211673,C1=COC(=C1C2=CC(=C(C=C2F)F)F)C=O
211995,CC1=C(C(=CC=C1)C=O)OCC2=C(C(=CC=C2)C#N)F
212095,C1=CC(=C(C=C1C=O)C2=CC(=C(C=C2)C(F)(F)F)F)F
212203,C1=CC=C2C(=C1)C=C(C=N2)OC3=CC(=CC(=C3)C=O)F
212272,C1=CSC2=NC(=C(N21)C=O)N(CCO)CC(F)F
212310,CCC(C)(CN(CCO)CC(F)F)C=O
212435,C1=C(C(=C(C(=C1F)F)N2C=C(N=N2)C=O)F)F
212516,C1=CC(=C(C=C1C=O)F)OC(C(=O)O)(F)F
212559,COC(=O)CC1(CCC1)OC2=C(C=C(C=C2)C=O)F
212596,C1CCC2(C1)CC(CCO2)OC3=C(C=C(C=C3)C=O)F
212603,CC(C(=O)NC1CCCC1)OC2=C(C=C(C=C2)C=O)F
212696,C/C=C/COC1=C(C=C(C=C1)C=O)F
212841,C1=CC(=C(C=C1C=O)F)OCC2=CSC(=N2)C(=O)NN
212916,CC(C)(COC1=C(C=C(C=C1)F)C=O)C(=O)O
213003,CC(C)OCC(COC1=C(C=C(C=C1)F)C=O)O
213050,C/C=C/COC1=C(C=C(C=C1)F)C=O
213268,C1=C(C=C(C(=C1Br)OCC(F)F)Br)C=O
213378,C1=CC(=C(C(=C1)Cl)C=O)OCC2=CC(=C(C=C2)Cl)F
213466,C1=CN(C(=C1)C=O)CC2=C(C=CC(=C2)F)C#N
213797,C1=CC(=C(C=C1F)C2=CC(=CC(=C2)F)F)C=O
213928,C1=CC2=C(C(=C1)F)OC(=C2)C3=C(C=CC(=C3)F)C=O
214063,C1=CC(=C(C=C1OC2=C(C=C(C=C2)Br)C=O)Br)F
214374,CCN(CCOC)C1=C(C(=CC=C1)F)C=O
214393,CCCOC1CCCN(C1)C2=C(C(=CC=C2)F)C=O
214535,C1C(=O)NC(=O)CN1C2=C(C(=CC=C2)F)C=O
214570,C1CC2CN(CC2C1)C3=C(C(=CC=C3)F)C=O
214681,CC1=C(N(N=C1C)C2=C(C(=CC=C2)F)C=O)C
215557,CC1=CC(=CC(=C1)OC2=C(C=CC=C2F)C=O)C
215595,CC1=NC2=C(C=CC=C2OC3=C(C=CC=C3F)C=O)C=C1
215656,CC1=CC(=C(C=C1)F)OC2=C(C=CC=C2Cl)C=O
215908,C1=CC(=C(C=C1C2=C(C=CC(=C2)Br)F)C=O)Cl
215917,C1=CC(=C(C=C1C2=CC(=C(C=C2)Cl)C=O)Cl)F
215955,CC1=CC(=C(C=C1F)C2=C(C=C(C=C2)C=O)Cl)F
217473,CC1=C(SC=N1)CCOC2=C(C=CC=C2F)C=O
217485,CCN1C(=NC=N1)COC2=C(C=CC=C2F)C=O
217903,C1=NN=C(N1C(F)(F)F)C=O
218773,C1=CC(=C(C=C1C=O)Cl)OCC2=CC(=CC(=C2)F)F
219046,CC(C)C1=CC=C(C=C1)SC2=CC(=CC(=C2)F)C=O
219078,C1C(OC2=C1C=C(C=C2)F)CN3C=C(N=C3)C=O
219146,COC1=C(C=C(C=C1)C2=C(C=CC(=C2F)Br)F)C=O
219160,CC1=C(C=C(C=C1)C=O)OC2=C(C(=CC(=C2)Br)F)F
219216,CC(C)N(CC(F)(F)F)C1=NC(=C(S1)C=O)COC
219466,CCOC1=CC=C(C=C1)C2=C(C=CC(=C2)F)C=O
219621,CCN(CC)C(=O)CN(C)C1=C(C(=CC=C1)F)C=O
219635,CN(CC(=O)NC1CC1)C2=C(C(=CC=C2)F)C=O
219659,C1CC1CN(CC2CC2)C3=C(C(=CC=C3)F)C=O
220017,C1=CC=C2C(=C1)C(=CC=C2F)C3=NC=CC(=N3)C=O
220234,CC(C)(C)C1=CCN(CC1)C2=C(C=C(C=C2F)C=O)F
220562,C1=CC(=C(C=C1Cl)OC2=CC(=CC(=C2)F)F)C=O
220748,C1=CC2=C(C=C1F)NC3=C2NC(=C3)C=O
220810,C1C(C1(F)F)C2=CC=CC=C2C=O
221178,C1CSCCC1C(C2=CC=CC(=C2)C=O)F
221235,C1=CC=C(C(=C1)N2C(=C(C(=N2)N)C=O)N)F
221239,C1=CC(=CC=C1N2C(=C(C(=N2)N)C=O)N)F
221492,CC1=CC2=NC(=C(N2C=C1)C=O)C(F)(F)F
221685,C1CC2CN(CC2C1)C3=C(C=C(C=C3)F)C=O
221823,C1=CC2=NC(=CN2C=C1)COC3=C(C=CC=C3F)C=O
222006,CSCCCOC1=C(C=C(C=C1)C=O)C(F)(F)F
222026,C1COCC1C2=NN(C=C2C=O)C3=C(C=C(C=C3)F)F
222119,CC1CCCC(C1)(CN(C)CC(F)F)C=O
222423,CN1C2=CC=CC=C2C(=N1)COC3=CC(=CC(=C3)C=O)F
222540,CNC(=O)CCCOC1=CC(=CC(=C1)C=O)F
222915,CC(C)(C)OC(=O)CSC1=C(C=C(C=C1)C=O)F
223270,C1=CC(=C(C2=C1C=NN2)F)C=O
223276,CC1=C2C(=CC(=CC2=NN1)C=O)F
223479,C1=CC(=CC(=C1)F)C2=NN=C3N2C(=CC=C3)C=O
223594,C1=CC2=C(C=C1F)S(=O)(=O)C(=C2)CC=O
223887,COCC1=C(C=C(C(=C1F)F)C=O)Cl
224676,CC(CC=O)C1=C(C=C(C=C1)SC)F
224786,CSC1=C(C=C(C(=C1)F)CCC=O)F
226244,CC1(CC(=C(C(=O)C1)C(C2=CC=C(C=C2)C=O)C3=C(N(C(=O)N(C3=O)C)C)O)O)C
226245,CN1C(=C(C(=O)N(C1=O)C)C(C2=CC=C(C=C2)C=O)C3=C(N(C(=O)N(C3=O)C)C)O)O
226251,C1=C(N=CC(=N1)OC(F)(F)F)C=O
226406,C1=C(C(=NC(=C1C(F)F)C=O)CN)C#N
226666,C1=C(C(=C(N=C1C(F)F)CN)I)C=O
226685,CC1=C(C(=CN=C1C(F)F)C(F)(F)F)C=O
227081,CC1=NC(=CC(=C1F)C(F)F)C=O
227301,C1=C(C=C(C(=C1C(F)(F)F)C=O)F)N
227625,C1=C(C(=C(C(=N1)I)C=O)C(F)F)I
227660,C1=CC(=C2C(=C1)N=C(O2)OC(F)F)C=O
227884,COC1=C(N=C(C=C1C=O)OC(F)(F)F)CN
227958,C1=CC(=C(C(=C1C=O)C(F)F)C(F)(F)F)C(F)(F)F
228363,C1=CC2=C(C=C(C=C2)C=O)C(=C1)OC(F)F
229275,C1=C(C(=C(C(=N1)Br)C(F)F)F)C=O
229669,C1=C(N=C(C(=C1I)OC(F)(F)F)CF)C=O
229933,C1=CSC(=C1)C2=NN(C(=C2)C=O)C(F)F
230134,COC(=O)C#CC1=C(C=CC(=C1)C=O)F
230136,CC(C)(C#CC1=C(C=CC(=C1)C=O)F)O
230283,C[C@@H](C1=CC=CC=C1F)N2C=CC=C2C=O
230510,CNCC1=C2C(=C(C=C1)C=O)OC(O2)(F)F
230689,CNC1=C(C=C(C=N1)C2=CC=C(C=C2)C=O)C(F)(F)F
231135,COC1=CC(=NC=C1C=O)F
231810,C1=C(C(=C(N=C1Cl)C=O)F)C(F)F
231918,COC1=C(C(=CC(=N1)Cl)C(F)F)C=O
231958,CC1=CC(=NC(=C1C=O)C(F)F)Cl
232296,C1=C(C(=C(N=C1C(F)F)C=O)C#N)I
232463,C1=C(N=C(C(=C1C=O)C(F)F)C#N)CCl
232742,C1=C(C(=C(C(=N1)F)C=O)C(F)F)CCl
233058,C1=C(C(=C(C(=N1)C=O)O)C(F)(F)F)C(F)F
233086,COC1=NC(=C(C(=C1)I)C(F)F)C=O
233145,C1=C(C(=C(N=C1[N+](=O)[O-])C=O)C(F)F)I
233196,C1=C(N=C(C(=C1I)C(F)F)CBr)C=O
233241,C1=C(N=C(C(=C1I)C(F)F)CCl)C=O
233249,C1=C(C(=C(C(=N1)C(F)F)CCl)C=O)I
233251,C1=C(C(=C(N=C1I)C(F)F)CCl)C=O
233273,C1=C(C(=C(C(=N1)C=O)C(F)F)CCl)I
233523,C1=C(C=C(N=C1C=O)C#N)OC(F)(F)F
233642,C1=C(C=NC(=C1C=O)C(F)F)Cl
234115,COC1=C(C(=CN=C1C(F)F)N)C=O
234206,C1=C(C(=C(C(=N1)CBr)C(F)F)C=O)N
234637,CCC1=C(C=C(C=N1)C(F)(F)F)C=O
234653,C1=CC(=C(C=C1Cl)N2C=C(C=N2)C=O)F
234783,CN1C=C(N=N1)C2=CC(=C(C=C2)F)C=O
234979,CN1C=CN=C1C2=CC=CC(=C2F)C=O
235182,C1=CC(=C(C=C1C2=NSC=C2)F)C=O
235238,C1=CC(=C(C=C1C#N)C=O)C(F)(F)F
235293,C1=CC(=C2C(=C1)SC(=C2F)I)C=O
235522,C1=CC(=C(C(=C1)F)CC(=O)O)C=O
236005,CC1=CC(=C(C=C1C=O)C(F)(F)F)OC
236201,CC1=CC(=C(C(=C1)F)OC(F)F)C=O
236256,C1=CC(=C(C=C1S(=O)(=O)N)C=O)C(F)(F)F
236257,CSC1=CC(=C(C=C1)C(F)(F)F)C=O
236274,COC(=O)C1=C(C(=C(C=C1)F)C#N)C=O
236318,C1=CC(=C2C(=C1C=O)N=CN2)OC(F)(F)F
236481,COC1=CC(=C(C=C1)C(CC=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O
236605,C1=CC=C(C(=C1)C2=C(C=CN=C2C3=CC=CC=C3F)C=O)F
237200,C1=CC(=CC(=C1)C(F)(F)F)C2=C(N=C(C=C2)F)C=O
237478,C1=CC(=C(C(=C1)F)F)C2=C(N=C(C=C2)C3=C(C(=CC=C3)F)F)C=O
237889,C1=CC(=CC(=C1)C(=O)C(F)(F)F)C=O
237894,COC1=CC(=NC(=N1)OC2=CC=CC(=C2C=O)C3=CC(=CC=C3)F)OC
238253,C1=CC(=C(C(=C1CBr)C=O)C(F)(F)F)C(F)(F)F
238330,COC1=C(C(=CN=C1)C2=CC(=CC=C2)C(F)(F)F)C=O
238363,C1=CC(=CC=C1C2=C(N=CC(=C2)C=O)C3=CC=C(C=C3)OC(F)(F)F)OC(F)(F)F
238393,C1=CC(=CC(=C1)OC(F)(F)F)C2=C(N=CC(=C2)Cl)C=O
238539,C1=CC(=C(C(=C1Cl)C2=CC(=C(N=C2)C=O)F)Cl)Cl
238565,C1=CC(=C(C=C1SC(F)(F)F)CCC=O)I
238623,C1=CC(=C(C(=C1C(F)(F)F)C=O)C#N)C(F)(F)F
238714,C1=CC(=C(C(=C1C(F)(F)F)C=O)S(=O)(=O)Cl)C(F)(F)F
238893,COC1=C(C(=C(C=C1)C=O)C(F)(F)F)C(F)(F)F
239078,COC(=O)C1=CC(=C(C(=C1)C#N)OC(F)F)C=O
239290,CCOC(=O)CC1=C(C=C(C=C1C#N)SC(F)(F)F)C=O
239703,C1=C(N=C(C(=C1C(F)F)OC(F)(F)F)C=O)CBr
239904,C1=C(C(=NC(=C1OC(F)(F)F)I)C(F)(F)F)C=O
240746,CN1C(=C(C(=N1)C(F)(F)F)C=O)SCCCN=CC2=C(NN(C2=S)C)C(F)(F)F
240825,CCC(CCCC(=NCC(=O)O)C=O)O
240838,CC(C)[N+]1=NOC(=C1C=O)/N=C(/C(F)(F)F)\[O-]
240875,C1=C(C(=C(C(=C1F)F)F)C=O)C(F)(F)F
240902,COC(=O)C1=C(C=C(C=C1)OC(F)F)C=O
240927,C1=CC(=C(C(=C1C(F)F)Cl)C=O)F
241063,CNCC1=CC=C(O1)CSCC=O
241104,C1=NC(=C(C(=N1)C(F)(F)F)Br)C(=N)N(CCC=O)C(=O)O
241246,CC1=CC(=CC(=C1)C(F)F)C=O
241265,COC(=O)[C@@H]1[C@@H](C=CC2=C1C(=O)C3=C(C=C(C=C3O2)C=O)O)O
241293,C1C2CC23C4C1C(=O)OC4C3OC(=O)C(C=O)(F)F
241318,CC[C@@](CNCC1=CC=C2C(C1)(C=CS2)C)(C=O)OC3=C(C=C(C=N3)Cl)C(F)(F)F
241359,CC(C)OC1=NC2=CC(=C(C=C2C(=C1)C(F)(F)F)Br)SCC=O
241465,C1CN(C(CC=C1)C2=CC(=CC=C2)N3C=C(C(=CC3=O)C(F)F)C=O)C4=NC=C(S4)C#N
241479,CCN1CCC2=C(C1F)C(N(N2)C(F)(F)F)(C=O)F
241538,C1C(OC(N1)(C2=CN=C(C=C2)C#N)C(F)(F)F)C=O
241571,CN(C)CCC1(C=CC=CC1N2C(=NN=N2)C(F)(F)F)C=O
241617,C[C@@H]1C[C@H](C2=NC(=NC=C12)C3(CC=C(C=C3)C(CNC4CCOCC4)C=O)C(F)(F)F)O
241735,C=CC1=C2C(=CC(=C1)C=O)C3CC(CC3C(O2)C4=CC=C(C=C4)O)(F)F
241739,CCC(=O)OC(C=O)C1(C(C(C1(F)F)(F)F)F)F
241810,C1=C(C=NC(=C1C(F)(F)F)C=O)N=C=S
241980,CCC(=O)OC1CCN(CC1)C2=C(C(=NC(=N2)N)OC(=NC)C=C(C(F)(F)F)N)C=O
242371,CC1=C(C=CC(=C1)F)C2=C(NC(=N2)C=O)Br
242381,C1=CC(=C(C=C1C2=C(NC(=N2)C=O)Br)F)Cl
242483,CC(C1=NC2=C(N1CC3=CCOCC3)C=CC(=C2)S(=O)(=O)N4C=CC(=C4)C=O)(F)F
242699,CCC1CCCCN1CC2=CC3=C(C=C2)C(=C(C=C3)OC4CCC(CC4)C(F)(F)F)C=O
242731,CC1=CC(=C(C=C1)C=O)C2=NOC3=CC(=C(C=C32)N4C(=O)C=C(N(C4=O)C)C(F)(F)F)F
243018,CC(C)(C1=CC(=NN1C(F)F)NC2=NC=CC(=C2)NCC[C@@](C=O)(C#N)O)O
243026,C=CC(C(CNC1CCC(CC1)C2=C3C4=C(NC=C4)N=CN3N=N2)(C=O)C5=CC=CC=C5)(F)F
243066,C1C(=O)N(C2=C3N1C(=O)N(C3=CC#C2)CC=O)CC(F)(F)F
243104,C1=CC(=CC=C1CC(=O)NC2=NC(=CS2)C3=C(N=C(S3)CO)C=O)S(=O)(=O)C(F)(F)F
243133,C[C@H](CC(F)(F)F)[C@H](C(=O)N)NS(=O)C(C=O)C1=CC=C(C#C1)Cl
243150,CC(C)CNC1=NC2=NC=C(N=C2C(=O)N1)CN(C3=CC[C@H]3C=O)C(=O)C(F)(F)F
243153,C1C=CC(C2C1OC(O2)(F)F)C=O
243201,C1CC(NC(=C1)C2=CCN(CC2)C3NC(N(C=N3)CC4=CC=C(S4)C(F)(F)F)O)C=O
243202,C1CN(CC=C1C2=C(C=C(C=C2)F)C=O)C3=NC(=O)N(C=N3)CC4=CC5CC5(S4)C(F)(F)F
243211,C/C(=C/1\C(=O)NC2(N1)CCN(CC2)CC(F)(F)F)/C=C(\CCC=O)/NC3=NC=NC(=C3Cl)N
243213,CC1=C(C(OCC1(F)F)C2=C(SC(=C2)C=O)C)/C=C\C=C
243216,C=C(/C=C\C(=C)S(N1C=C(C=C1Br)C=O)(O)O)C(F)(F)F
243228,CNC(=O)NC1=NC(N=C(N1)C=O)C(F)(F)F
243239,C1=CC(=C2C=C(C(OC2=C1)C(F)(F)F)C(C=O)N=C(N)N)C3=CC=NO3
243258,CC(C)(CC(CO)(C=O)C(F)(F)F)C1=CC(=CC2=C1OCC2)S(=O)(=O)N(C)C
243259,C/C(=C\C=C/C(=C)N)/C(C)(C=O)C(F)(F)F
243301,CC(=O)C1(C2C(C(OC2(C1C(F)(F)F)C=O)N)(C=C)F)O
243328,C1CCC2C(C1)COC3=C(C(CN4C2=CCN4)(F)F)N=C(C=C3C=O)OCCN5CCOCC5
243357,COC1COCCC1N[C@H]2C[C@H](C(C2)CCNCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C=O
243377,CCCC1=CC2=C(N=C(N=C2S1)N3CCC(CC3)CC=O)N4CCN5C(=NN=C5C(F)(F)F)C4
243400,C1CC(=CC[C@@H]1C2=NC(=C(S2)C=O)C(=O)N3CCC(CC3)C(F)(F)F)C(F)(F)F
243425,CC/C(=C\C1=C(N=C(N1)C2(CC(C2)(F)F)C3=CC=C(C=C3)C=O)N)/C#N
243447,C1C2=C(C(=NN2CC(C=O)O)C(F)F)C34C1(C3)C4
243465,CC1=C(C=CCC1C2CC3=C(C=C2)C=NO3)/C=C/C4=CC(CCC4C(F)(F)F)C=O
243471,C/C(=C/NC)/C1=C(C(=CN1C)C(=O)N2CC3C(C2)(C3(F)F)C4=CC=CC=C4)C=O
243481,C1CC2=NC(=CN2CC1C(F)(F)F)C(=O)NC3CC4=C(C=CC=C4OC3)C=O
243906,C1=CC(=C(C(=C1C(F)(F)F)C(=O)O)C=O)F
243928,CSC1=C(C=C(C(=C1)C=O)F)C(F)(F)F
244067,COC1=CC(=C(C(=C1F)C=O)F)SC
244179,C1=CC(=CC=C1C2=C(C=C(C=N2)C(F)(F)F)C=O)C(F)(F)F
244587,C1=CC(=CC(=C1)O)C2=C(C=C(C=C2)F)C=O
244639,C1=CC=C(C(=C1)C2=CC=CC(=C2F)C=O)C(=O)O
244810,CC1=CN(C(=N1)C)C2=CC(=CC(=C2)C=O)F
245039,C(=O)C1=C(C2=C(N1)C(=C(C(=C2F)F)F)F)C(=O)O
245043,CC(CCF)(C=O)C1=CC=CC=C1
245740,CC(C)(C)OC(=O)NC(C=O)C1=C(C=C(C=C1)F)N(C)C
245774,CC(C)(C)OC(=O)NC(C)(C=O)C1=C(C=C(C=C1)[N+](=O)[O-])F
245885,CC(C)(C)OC(=O)NC(C=O)C1=CC(=C(C=C1F)F)F
246236,CC1=C(C(=C(C(=C1C=O)C)C#C)C)CS(=O)(=O)F
246829,CC1=C(C(=C(C(=C1NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C)OS(=O)(=O)F)C)C=O
246971,C1=CC(=C(C=C1F)C=O)S(=O)(=O)Cl
247861,C1=CC(=C(C=C1C=O)OC(F)(F)F)I
249174,C1C(CN(C1=O)C2=C(C=C(C=C2Br)Br)C=O)CS(=O)(=O)F
249181,C1C(CN(C1=O)C2=NC(=C(S2)C=O)Cl)CS(=O)(=O)F
249274,C1=C(OC(=C1)C2=CC(=C(C(=C2)F)I)F)C=O
249765,CN1C=C(C=N1)COC2=C(C=C(C=C2)F)C3=CC=C(O3)C=O
250088,C1CC(CCC1NC2=C(C=CC=C2F)C3=CC=C(O3)C=O)O
250390,CCNCCN(CC=O)CC1=CN=C(C=C1)NC2=NC=C(C(=N2)C3=CC4=C(C(=C3)F)N=C(N4)C)F
250443,CC(=O)SCC=CC1=C(C=C(C=C1)F)C=O
250456,CC(=O)SCC=CC1=CC(=C(C=C1F)C=O)F
250484,C1=CC(=C(C=C1C=CC(=O)O)C(F)(F)F)C=O
250521,C1=CC(=C(C(=C1)F)C=O)C=CCN
250574,CC(C)(C)OC(=O)NCC=CC1=CC(=C(C=C1F)C=O)F
250993,CC(C)(C)OC(=O)NCC#CC1=C(C=C(C=C1)C=O)C(F)(F)F
251119,COC(=O)C#CC1=C(C=CC=C1F)C=O
251138,COC(=O)C#CC1=C(C(=NC=C1)F)C=O
251806,CC1COC(=O)N1C2=NOC3=C2C=C(C(=C3F)F)C=O
251958,CNCCC#CC1=CC(=CC(=C1)C=O)C(F)(F)F
251962,C1=CC(=C(C=C1F)C=O)C#CCCBr
251991,C1=CC(=C(C(=C1)C#CCCCl)F)C=O
252013,COC(=O)CC#CC1=C(C=CC(=C1)C=O)F
252135,C1=CC(=C(C(=C1)C=O)F)C=CCCS
253183,C1=CC(=C(C=C1C=O)C(F)(F)F)C(C(C(=O)O)O)O
253505,CC1=CC(=C2C(=C1)OC[C@H](O2)C(C)(C)OC(=O)C)[C@@]3([C@@H](CC4=C3C(=C(C=C4)O)C=O)C(C)(C)O)O
253514,CC1=CC2=CC3=C([C@H]4[C@H](C5=CC(=C(C(=C5[C@H](O4)O3)OC)C=O)O)C(=O)C)C(=C2C=N1)OC
253534,CC(C)(C)C1=C(C=CC(=C1O)C=O)F
254120,CCOC(=O)CC1=C(C(=CC(=C1)F)Cl)C=O
254402,COC1=C(C(=CC(=C1)C(=O)N)F)C=O
254567,CC(=O)C1=C(C=CC(=C1F)C=O)Cl
254688,COC(=O)CC1=C(C(=CC(=C1)C=O)OC(F)F)Br
254790,CC1=CC(=C(C(=C1)F)C=O)CC(=O)OC
254904,C1=CC(=C(C(=C1C=O)CC#N)C(F)(F)F)C#N
254906,C1=C(C=C(C(=C1C=O)C(=O)CBr)C(F)(F)F)C#N
254938,C1=CC(=C(C(=C1C=O)C#N)C(F)(F)F)C(=O)CCl
256469,CC(=O)C1=CC(=C(C(=C1)OC(F)F)I)C=O
257329,C1=CC(=C(C=C1C=O)C(C(CCN)O)O)F
258220,CC(C)(C)OC(=O)C1=CC(=CC(=C1)C2=CC=C(S2)C=O)F
258344,CC1=NC=CC(=C1)C2=CC(=C(C=C2)C=O)C(F)(F)F
258560,C1=CC=C(C(=C1)C2=C(C=CC(=C2)C=O)OC(F)(F)F)C(F)(F)F
258716,C1=CC(=C(C=C1C2=CC(=C(C=C2C=O)F)F)Cl)F
258968,CC1=CC=C(C=C1)C2=C(C(=CC=C2)OC(F)(F)F)C=O
259108,CC1=CC(=C(C(=C1)C2=CC=CC=C2)F)C=O
259187,C1=CC(=C(C(=C1)I)OCC(C(F)(F)F)(F)F)C=O
259238,CC(C)OC1=C(C=CC(=C1)C2=CC=CC=C2C=O)OC(F)(F)F
259322,C(C=O)S(=O)(=O)CC(=O)O
259376,COC(=O)CC1=C(C=CC(=C1)C2=CC=CC=C2C=O)F
259489,CC(=O)NC(C1=C2C(=O)N(CCN2C3=C1CC(C3)(C)C)C4=NC=CC(=C4C=O)Cl)C(F)(F)F
259737,CC1=C(C=CC(=C1C=O)SC)F
259774,C1=CC(=C(C(=C1OC(F)(F)F)Cl)C=O)F
260043,C1=C(C=C(C(=C1C=O)N)F)C(=O)O
260395,CC1=CC(=CN=C1)C2=C(C=C(C(=C2)C=O)OC)F
260527,CC(C)(C)OC(=O)C1=C(C=C(C=C1)C2=CC=CC(=C2)C=O)F
260833,C1=CC(=CC=C1NC2=NC(=NC(=C2C=O)N)N)I
260886,C1CC2(C=CC1C3C2C(=O)OC3=O)C=O
261209,CC(C)NC1=NC(=NC(=N1)OC2=CC=C(C=C2)C=O)NC(C)C
261460,CCOC1=C(C=CC(=C1)C=O)OCC(=O)NC2=CC(=C(C=C2)Br)C
261884,C1=CC=C2C(=C1)C3C4C(C2(C5=CC=CC=C35)C=O)C(=O)N(C4=O)C6=CC=C(C=C6)C(=O)O
262499,CCN(CC)CC1=C(SC2=C1CCCC2)C=O
262501,CCC1=C(N(C(=O)NC1=O)COCC#CC2=CC=C(C=C2)C=O)CC3=CC(=CC(=C3)C)C
262540,C1CN(CCN1C2=NC=CN3C2=C(C(=N3)C4=CC=C(C=C4)Br)C=O)C(=O)C5=CC=CO5
262617,CC(C)(C)OC(=O)NCCCC[C@@H](C(=O)OC)NC1=C(C(=NC(=N1)N)N(C)C2CCCCC2)C=O
262664,CN(CC1=CC=C(C=C1)NC(=O)C2=CC3=C(CCC2)C=CC(=C3)C4=CC=C(C=C4)C=O)C5CCOCC5
262813,C1=CC2=C(C=C1N)OC(=O)C(=C2)N3C(=CN=N3)COC4=C(SC(=N4)C5=CC=NC=C5)C=O
262822,CC1=CC=C(C=C1)S(=O)(=O)CNC2=C(C3=C(O2)NC(=O)NC3=O)C4=C(SC=C4)C=O
262952,CSC1=NC(=C(C(=O)N1)C=O)NC2C(C(C(CO2)O)O)O
262966,C1C(=C(C(=N)N1/N=C/C=O)C2=NC3=CC=CC=C3S2)O
263223,CC1=CC2=C(C=C1C)N(C(=O)C(N2)C(=O)NC(=O)N)CC(C(C(C=O)O)O)O
263227,CC(=O)OC1CN(C2C1(C=CC(C2)OC)C3=CC4=C(C=C3C=O)OCO4)N=O
263264,CS(=CC=O)(=O)C
263554,C(=O)C1=C(C(=C(S1)N)C(=O)N)Cl
263648,COC1CCC(=CC1)C2=CC3=C(C=C2C=O)OCO3
263788,C1=CC=C(C=C1)NC(=O)COC2=C(C=C(C=C2)Br)C=O
263831,CC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C=O)OC
264133,COC[C@@H]1CCCN1/N=C/C=O
264236,CN1C(=O)C(=C(N(C1=O)CCCO[N+](=O)[O-])C=O)Br
264268,C1=CC=C(C=C1)[C@H]2[C@@H]3[C@H]([C@@H]3C4=C(O2)C(=O)C5=C(O4)C=CC(=C5)Cl)C=O
264289,C1CC2=C(C=C3C=CN(C3=C2C1)S(=O)(=O)C4=CC=CC=C4)C=O
264325,C1C2=CC=CC=C2N3C1=C(C(=N3)C4=CC=CC=C4)C=O
264393,CC1=CC(=C2C1=CC=CC=C2)C(C3=CC4=C(S3)C=C(S4)C=O)C5=C6C=CC=CC=C6C(=C5)C
264435,CO[C@]12C=C[C@H](C[C@@H]1C#N)[C@](C2=O)(C=O)OC
264481,CO[C@@H]1[C@H]2[C@@H]3C=C[C@]4([C@]2([C@H](O1)CSC4)C=O)O3
264700,C1C(C2=CC=C(N2C1=O)C=O)Cl
264709,C[C@]1(CCCC(=C)[C@H]1CC=O)CCBr
264779,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3[C@](O2)(C)CC=O)C(=C1)OCC=C
264784,CCC1=C2CCC[C@H]3N2C(=C1C=O)CC3
264855,CCOC(C)OC1=CC2=C(C(=C1)OC(C)OCC)OC(C2)C=O
264911,CCOCCOC1=C(C2=CN=C1CSCCCCCSC2)C=O
264928,CC(C)(C)OC(=O)N/C(=C\C1=CC=C(C=C1)OC2=C(C=CC(=C2)C=O)OC)/C(=O)OC
265016,CC1=CC(=CC(=C1OC)C=O)CC2C(=O)N(CC(=O)N2)C
265084,CCCC1=NC1(CC)C=O
265113,C/C(=C/1\C(CC(=N1)SC)(C)C)/C2=C(C(=C(N2)C=O)CCC(=O)OC)CC(=O)OC
265259,C1=CC=C2C(=C1)C=CC3=C2OC(=O)C4=C(C(=CC(=C34)S)C=O)N
265356,C[C@H](C=O)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2C=CC4=C3CC[C@@H](C4)OC(=O)C)C
265513,CCOC(=O)CN1C(=CC=C1C=O)C
265534,C1=CC=C(C=C1)N2C(=O)C3=CN4C(=C(C(=O)N(C4=O)C5=CC=CC=C5)C=O)OC3=NC2=O
265575,CN(C)C1=CC=C(C=C1)/C=C/C2=C3C(=C(S2)C4=C5C(=C(S4)C=O)OCCO5)OCCO3
265618,CCO/C=C/CC1(CCCCC1=O)C=O
265707,C=C1C2CCC(C1=C)(O2)C=O
265889,CN(C)C1=C(C(=O)C(C1(OC)OC)(CC=O)Cl)Cl
265925,C=C(CC1(CC2CCC1C2)C=O)Cl
266086,CC(=O)NC1=NC(=C(S1)C=O)C2=NC(CO2)(C)C
266088,CC1=CC(=C2CC(C(C2=C1O)NC(=O)CN3CCN(CC3)C4=CC(=CC=C4)OC)(C)C)C=O
266218,CCN/N=C(\C=O)/N(C)C
266277,CC(C)C1=C2C3=C(COC3=CC(=N2)C=O)C=C1
266340,C[C@H]1CCO[C@@H]1C(C)(C)C=O
266397,CCOC(=O)COC1=C(C=C(C=C1I)C=O)I
266403,COC1=C(C2=C(C(=C1CC3CC(=NO3)C4=CC=C(C=C4)Cl)C=O)OCO2)OC
266422,CN(C)/C=N/C1=C(C(=C(S1)C=O)S(=O)(=O)C2=CC=CC=C2)C#N
266493,CCO[C@H]1C[C@@H](C2=C(O1)C3=CC=CC=C3OC2=O)C4=CC=CC=C4C=O
