index,SMILES,MW,PubChem_CID,reject_reason
169338,[2H]C[C@](C=O)([C@](C[2H])([C@@H]([C@@H](CO)O)O)O)O,210.22,129636434,isotope
169339,[2H]CC([C@H]([C@H]([C@@](C[2H])([C@](C[2H])(C=O)O)O)O)O)O,225.25,129636435,isotope
169342,[2H]CO[C@H](C=O)[C@@H]([C@@H]([C@H](C)O)O)OC[2H],194.22,129636750,isotope
169349,[2H]CC([C@](C[2H])([C@](C[2H])([C@@](C[2H])([C@@](C[2H])(C=O)O)O)O)O)O,255.32,129638532,isotope
169359,[2H]NCC(=O)N[C@@H](C)C=O,131.15,129640259,isotope
169363,C1CC(OC1)C=[O+][S-],132.18,129641637,zwitterion_or_nitro
169366,[2H]COC[C@H]([C@@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])O)O,225.25,129641761,isotope
169373,[2H]COC[C@H]([C@@H]([C@@H]([C@H](C=O)O)OC[2H])OC[2H])O,225.25,129642116,isotope
169375,[2H]COC[C@H]([C@H]([C@@H](C=O)OC[2H])OC[2H])O,195.23,129642353,isotope
169376,[2H]COC[C@H]([C@H]([C@@H]([C@@H](C=O)OC[2H])OC[2H])O)O,225.25,129642364,isotope
169377,[2H]COC[C@H]([C@@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])OC[2H])O,240.29,129642365,isotope
169378,[2H]CO[C@@H](C=O)[C@H]([C@H]([C@@H](CO)O)OC[2H])OC[2H],225.25,129642368,isotope
169379,[2H]CO[C@H](CO)[C@@H]([C@H](C=O)OC[2H])OC[2H],195.23,129642370,isotope
169380,[2H]C[C@](C=O)([C@](C[2H])([C@](C[2H])([C@@H](CO)O)O)O)O,225.25,129642421,isotope
169381,[2H]C[C@](C=O)([C@H]([C@](C[2H])([C@@H](CO)O)O)O)O,210.22,129642430,isotope
169383,[2H]C(=O)C(CCCC)(C(=O)O)N,160.19,129642829,isotope
169392,[2H]CC(C[2H])([C@H](C=O)O)[C@@H]([C@@H](CO)O)O,194.22,129643918,isotope
169403,[2H]C1=C(C=CC(=C1OC)OC)C=O,167.18,129646600,isotope
169409,CC(CC(C=O)Cl)([N+](=O)[O-])[N+](=O)[O-],210.57,129647091,zwitterion_or_nitro
169413,C(=O)C(=S)N=N,102.12,129647291,reactive_group
169414,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)[N+](=O)[O-])C=O,281.22,129647343,zwitterion_or_nitro
169415,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=O)C3=C(C2=O)C=C(C=C3)C=O,281.22,129647347,zwitterion_or_nitro
169419,[2H]C(=O)CCCCO,103.14,129647547,isotope
169428,COC1=C(C(=C(C(=C1)C=O)[N+](=O)[O-])[N+](=O)[O-])O,242.14,129647821,zwitterion_or_nitro
169432,[2H]COCCCOC1=CC=CC=C1C=O,195.23,129648220,isotope
169435,COC1=CC(=C(C(=C1[N+](=O)[O-])C=O)[N+](=O)[O-])OC,256.17,129648451,zwitterion_or_nitro
169436,[2H]CS(=O)(=O)OC1[C@@H]([C@H]([C@H](O1)C=O)O)O,227.21,129648453,isotope
169438,COC1=CC=C(C=C1)C=C2C(C=CC=C2[N+](=O)[O-])C=O,271.27,129648486,zwitterion_or_nitro
169439,CC(=O)C1=C(C(=C(C(=C1[N+](=O)[O-])C=O)[N+](=O)[O-])C(=O)C)[N+](=O)[O-],325.19,129648492,zwitterion_or_nitro
169442,COC1=C(C=C(C=C1)C=O)O/C=C/C2=CC(=CC=C2)[N+](=O)[O-],299.28,129648593,zwitterion_or_nitro
169445,CC(=O)NC1=C(C=CC=C1[N+](=O)[O-])C=O,208.17,129648841,zwitterion_or_nitro
169446,C1=CC=C(C(=C1)C=O)NC(=O)C[N+](=O)[O-],208.17,129648949,zwitterion_or_nitro
169455,[2H]NC([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,196.18,129649531,isotope
169458,[2H]NC([C@H]([C@H]([C@@H]([C@@](C=O)(N[2H])O)O)O)O)O,212.2,129649577,isotope
169461,[2H]CO[C@H](C=O)[C@@H]([C@@H]([C@H](C)O)OC[2H])O,194.22,129649652,isotope
169469,C1=CC=C(C=C1)C2=C(C(=CS2)[N+](=O)[O-])C=O,233.24,129651054,zwitterion_or_nitro
169470,C[N+]1=C2C=CC=C(C2=C(C3=CC=CC=C31)C4=CC=C(C=C4)C=O)C(=O)[O-],341.4,129651333,zwitterion_or_nitro
169475,[2H]C(C[C@@](C[C@H](C=O)O)([C@@H](C)O)O)O,193.22,129652110,isotope
169478,[2H]N[C@@H](CC(C)C)C(=O)O[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,294.32,129652627,isotope
169479,[2H]N[C@@H](C)C(=O)OC[C@H]([C@H]([C@H](C=O)O)OC(=O)[C@H](C)N[2H])O,294.3,129652705,isotope
169482,[2H]N[C@@H](C(C)C)C(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,280.29,129652920,isotope
169483,[2H]COC[C@H]([C@H]([C@@H]([C@@H](C=O)OC[2H])O)OC[2H])O,225.25,129653023,isotope
169486,[2H]C([C@@](C=O)([C@@H]([C@@H](CO)O)O)O)O,181.16,129653531,isotope
169487,[2H]C([C@](C=O)([C@@H]([C@@H](CO)O)O)O)O,181.16,129653544,isotope
169489,[2H]C([C@](C=O)([C@H]([C@@H](CO)O)O)O)O,181.16,129653624,isotope
169491,[2H]CO[C@@H](C=O)[C@H]([C@@H](CO)O)OC[2H],180.2,129653734,isotope
169492,[2H]CO[C@H](C=O)[C@@H]([C@@H](CO)O)OC[2H],180.2,129653745,isotope
169495,[2H]CO[C@H](CO)[C@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])OC[2H],240.29,129653764,isotope
169496,[2H]CO[C@H]([C@@H](CO)O)[C@@H](C=O)O,165.16,129653766,isotope
169499,CC(=O)N[C@@H](CN=[N+]=[N-])C=O,156.14,129653824,zwitterion_or_nitro
169503,[2H]CS(=O)(=O)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O,259.25,129654071,isotope
169508,C(=C=CN=[N+]=[N-])C=O,109.09,129654725,zwitterion_or_nitro
169510,C(C=O)[C@@H]([C@@H]([C@H](C(N=[N+]=[N-])O)O)O)O,205.17,129655135,zwitterion_or_nitro
169511,[2H]COC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)OC[2H])O,210.22,129655268,isotope
169532,[2H]C[C@H]([C@H](C=O)O)[C@H]([C@@H](CO)O)O,179.19,129661306,isotope
169558,[2H]COCC(CO)([C@H](C=O)OC[2H])OC[2H],195.23,129667964,isotope
169570,[2H]CO[C@@H](C[C@@H](C)O)[C@H](C=O)O,163.19,129668592,isotope
169573,[2H]CO[C@@H](C=O)[C@@H]([C@@H]([C@@H](CO)O)O)OC[2H],210.22,129668633,isotope
169588,CC(=O)N[C@H](CN=[N+]=[N-])C=O,156.14,129669292,zwitterion_or_nitro
169591,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COC(=O)[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)N=[N+]=[N-],443.37,129669559,zwitterion_or_nitro
169613,[2H]COC[C@H]([C@@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])O)OC[2H],240.29,129671583,isotope
169614,[2H]COC[C@H]([C@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])O)OC[2H],240.29,129671586,isotope
169620,[2H]C([C@](C=O)([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,211.19,129671722,isotope
169624,[2H]C(=O)[C@@](C)([C@H]([C@H]([C@@H](CO)S)O)O)O,211.26,129672551,isotope
169627,C1=CC=C(C=C1)C=CC2=CC(=C(C(=C2)[N+](=O)[O-])O)C=O,269.25,129673060,zwitterion_or_nitro
169628,C1=CC(=CC=C1C=CC2=CC(=C(C=C2)O)C=O)[N+](=O)[O-],269.25,129673066,zwitterion_or_nitro
169635,[2H]C[C@@]([C@@H](C=O)O)([C@@H]([C@@H](CO)O)O)O,195.19,129673964,isotope
169661,CC1=CC(=C(C=C1)C=O)NN=O,164.16,129676909,reactive_group
169665,[2H]C([C@H]([C@H]([C@@H](CC=O)O)O)O)O,165.16,129677321,isotope
169669,[2H]CO[C@H](CO)[C@@H]([C@H](C=O)O)OC[2H],180.2,129679376,isotope
169670,[2H]C(=O)[C@@]([2H])([C@]([2H])([C@]([2H])([C@@H](CO)O)O)O)O,184.18,129680312,isotope
169671,[2H]C(=O)[C@]([C@H]([C@@H]([C@@H](C)O)O)O)(C(=O)C)O,207.2,129680397,isotope
169700,C([C@H]([C@H]([C@](C[N+](=O)[O-])([C@H](C=O)O)O)O)O)O,239.18,129682779,zwitterion_or_nitro
169701,[2H]CO[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)OC[2H])OC[2H],225.25,129682790,isotope
169707,[2H]COC[C@H]([C@H]([C@@H]([C@@H](C=O)O)OC[2H])O)O,210.22,129682856,isotope
169745,[2H]COC[C@H]([C@H]([C@@H]([C@@H](C=O)O)O)O)O,195.19,129690048,isotope
169748,COC1=CC=C(C=C1)CN=NC2=C(C(=CC=C2)O)C=O,270.28,129690170,reactive_group
169755,C(=O)C(O[N+](=O)[O-])Cl,139.49,129690432,zwitterion_or_nitro
169759,CC(C)(C=O)O[N+](=O)[O-],133.1,129690510,zwitterion_or_nitro
169760,CCC(C=O)O[N+](=O)[O-],133.1,129690527,zwitterion_or_nitro
169766,[2H][C@@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O,343.3,129691146,isotope
169778,C[N+](C)(C)CC(C(C=O)C(=O)[O-])O,189.21,129691993,zwitterion_or_nitro
169780,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,345.26,129692604,zwitterion_or_nitro
169783,[2H]C1=C(C=CO1)C=O,97.09,129693585,isotope
169798,[2H]C(=O)C(C[C@@H]([C@@H](CO)O)O)(N)N,179.19,129694933,isotope
169801,[2H]C(=O)[C@]([2H])([C@]([2H])([C@@]([2H])([C@@]([2H])(C([2H])([2H])O)O)O)O)O,187.2,129695396,isotope
169810,C([C@@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)N=[N+]=[N-],219.2,129696243,zwitterion_or_nitro
169812,[2H]C([C@@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)N1C=CN=N1,246.24,129696266,isotope
169822,[2H]CO[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)OC[2H],210.22,129698394,isotope
169824,[2H]CC(=O)OC[C@H]([C@H](C=O)O)OC(=O)C[2H],206.19,129698485,isotope
169825,[2H]CC(=O)OC[C@H]([C@H]([C@H](C=O)O)OC(=O)C[2H])OC(=O)C[2H],279.26,129698499,isotope
169829,[2H]CO[C@@H]([C@@H](C=O)O)[C@@H]([C@H](C)O)O,179.19,129699958,isotope
169831,[2H]S[C@H](CO)[C@H]([C@@H]([C@H](C=O)O)O)O,197.23,129700021,isotope
169835,[2H]C[C@]([C@H](C=O)O)([C@@H]([C@@H](CO)O)O)O,195.19,129701723,isotope
169841,C1=CC(=CC=C1[N+](=O)[O-])OC(=O)[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,315.23,129703850,zwitterion_or_nitro
169843,[2H]N([C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)S(=O)(=O)O,260.24,129703903,isotope
169844,[2H]COC[C@H]([C@H]([C@@H]([C@H](C=O)O)OC[2H])O)O,210.22,129704024,isotope
169850,C1=CC=C(C=C1)N=NC2=CC=C(C(=[N+]=[N-])C2N)C3=CC=C(C=C3)C=O,329.4,129705279,zwitterion_or_nitro
169852,C1=CC=C(C=C1)C(=O)N2C=CC3=CC=CC=C3C2(CC4=CC=CC=C4[N+](=O)[O-])C=O,398.4,129705594,zwitterion_or_nitro
169856,C(C=O)[C@H]([C@@H]([C@](CO)(N=[N+]=[N-])O)O)O,205.17,129705968,zwitterion_or_nitro
169858,C([C@@]([C@H]([C@@H]([C@H](C=O)O)O)O)(N=[N+]=[N-])O)O,221.17,129706063,zwitterion_or_nitro
169897,[2H]C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)OC(=O)C2=C(C(=C(C(=C2)O)O)O)[2H])O,486.4,129710507,isotope
169899,[2H]CO[C@H](CO)[C@@H]([C@H](C=O)OC[2H])O,180.2,129711040,isotope
169903,[2H]N(C1=CC=CC2=CC=CC=C21)C(=O)OC[C@H]([C@H]([C@H](C=O)O)O)O,320.31,129711400,isotope
169916,[2H]COC[C@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])O,195.23,129712356,isotope
169926,CC1=C(C(=CC(=C1OCCC=C)OCCC=C)C=O)[N+](=O)[O-],305.32,129713493,zwitterion_or_nitro
169927,C=CCCOC(C1=C(C=CC(=C1)[N+](=O)[O-])C=O)OCCC=C,305.32,129713497,zwitterion_or_nitro
169934,[2H]CO[C@H]([C@@H](CO)O)[C@@H]([C@@H](C=O)O)OC[2H],210.22,129714304,isotope
169957,[2H]C1C(=C2/C=C\3/C=CC(=N3)/C=C\4/C=C/C(=C/C5=N/C(=C\C1(N2)C=O)/C=C5)/N4)C=C,367.4,129716740,isotope
169958,[2H]C(=O)[C@@H]([C@H]([C@@H]([C@@H](CO)S)O)O)O,197.23,129716784,isotope
169960,[2H]N[C@@H]([C@@H](C)O)[C@@H]([C@H](C=O)NC(=O)C)O,205.23,129716970,isotope
169963,C1=CC(=CC=C1C=O)N=NN2C=CN=C2,200.2,129717238,reactive_group
169969,[2H]N[C@](C=O)([C@@]([C@@H]([C@@H](CO)O)O)(N[2H])O)O,212.2,129717429,isotope
169972,[2H]NC[C@H]([C@H]([C@H]([C@H](C=O)N[2H])O)O)O,180.2,129717508,isotope
169973,[2H]N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)N[2H],180.2,129717599,isotope
169975,[2H]C(=O)[C@]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)(C(=O)[C@H](C)NC(=O)C)N,307.28,129717642,isotope
169977,[2H]N([C@H](C=O)[C@H]([C@@H]([C@@H](C(=O)O)O)O)N([2H])C(=O)C)C(=O)C,278.26,129717657,isotope
169980,[2H]CO[C@@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O,195.19,129717713,isotope
169988,[2H]CO[C@@H](C=O)[C@H]([C@H]([C@@H](CO)O)O)O,195.19,129717994,isotope
169989,[2H]CO[C@H](CO)[C@@H]([C@H](C=O)O)O,165.16,129718027,isotope
170006,[2H]C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)F,197.14,129719602,isotope
170028,[2H]C(=O)[C@]([C@](CCCl)([C@@](CCCl)([C@@H](C)O)O)O)(N)O,305.17,129721156,isotope
170036,[2H]C(=O)[C@]([C@H]([C@@H]([C@@H](C)O)O)O)(N(CCCl)CCCl)O,305.17,129721558,isotope
170038,C1=CC=C(C=C1)C(C=O)(C2=CC=C(C=C2)[N+](=O)[O-])O,257.24,129721646,zwitterion_or_nitro
170048,[2H]CO[C@H](CO)[C@H]([C@@H]([C@@H](C=O)OC[2H])OC[2H])OC[2H],240.29,129722794,isotope
170049,[2H]COC[C@H]([C@H]([C@@H]([C@@H](C=O)OC[2H])OC[2H])OC[2H])O,240.29,129723006,isotope
170076,[2H]C([2H])(CCO)C([2H])([2H])CC=O,120.18,129726346,isotope
170098,CC(=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])C=O,252.18,129730283,zwitterion_or_nitro
170103,[2H]COC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)OS(=O)(=O)O)O,275.25,129730822,isotope
170110,CCCCCCCC(C=O)(C(Cl)Cl)[N+](=O)[O-],270.15,129731728,zwitterion_or_nitro
170112,[2H]COOC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,211.19,129731835,isotope
170120,[2H]C([C@@](C=O)([C@H]([C@@H]([C@@H](CO)O)O)O)O)N,210.2,129732898,isotope
170129,[2H]CC(C[2H])([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,210.22,129733480,isotope
170135,[2H]CC(=O)N[C@@H](C)C(=O)N[C@H]([C@H](C=O)O)[C@@H]([C@@H](C)O)O,277.29,129733879,isotope
170162,[2H]COC[C@H]([C@@H]([C@@H]([C@H](C=O)OC[2H])O)O)O,210.22,129735418,isotope
170170,C#CC(CC1=CC=CC=C1)C=[O+][S-],190.26,129736802,zwitterion_or_nitro
170182,CC(CC(CN(C)C)C=O)([N+](=O)[O-])[N+](=O)[O-],233.22,129738257,zwitterion_or_nitro
170183,C1=NC(=NN1CCC=O)N=[N+]=[N-],166.14,129738411,zwitterion_or_nitro
170197,CN1C(=C(C(=N1)[N+](=O)[O-])C(=NNC2=CC=CC=C2)C=O)[N+](=O)[O-],318.25,129740068,zwitterion_or_nitro
170199,CN1C(=C(C(=N1)[N+](=O)[O-])C(=NO)C=O)[N+](=O)[O-],243.13,129740219,zwitterion_or_nitro
170202,C1=CC=C2C(=C1)C(=O)C3=C(N2)C(=CC(=C3)C=O)[N+](=O)[O-],268.22,129741002,zwitterion_or_nitro
170233,C1=C(C(=CC(=C1C#N)C#N)[N+](=O)[O-])C=O,201.14,129745843,zwitterion_or_nitro
170258,C1C=CC=CC1(C=O)C2=C(C=C(C(=C2C3=CC=CO3)[N+](=O)[O-])C4=CC=CC=C4)O,387.4,129750237,zwitterion_or_nitro
170263,CC[C@H](C)COC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)N=NC3=CC=C(C=C3)C=O,416.5,129750659,reactive_group
170295,CC(CC=O)NC1=CC=CC=C1[N+](=O)[O-],208.21,129752428,zwitterion_or_nitro
170325,CC1=C(N(C(=C1)N=NC2=CC=CC=C2)C=C)C=O,239.27,129755829,reactive_group
170328,C(=O)C1=C(NC(=N1)N=[N+]=[N-])Cl,171.54,129756374,zwitterion_or_nitro
170329,CCOC(=O)[C@@H]1[C@H]([C@H]([C@H]([C@@H]([C@]1(C)O)C=O)C2=CC=CC=C2)[N+](=O)[O-])C3=CC=CC=C3,411.4,129756393,zwitterion_or_nitro
170330,CCOC(=O)[C@@H]1[C@H]([C@H]([C@H]([C@@H]([C@]1(C)O)C=O)C2=CC=CC=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-],456.4,129756577,zwitterion_or_nitro
170352,COC1=CC=C(C=C1)C2=CC(=C(C(=C2)[N+](=O)[O-])C=O)[N+](=O)[O-],302.24,129759187,zwitterion_or_nitro
170366,CCCCCCCCCCOC1=CC=CC(=C1ON=NC2=CC=CC=C2)C=O,382.5,129760330,reactive_group
170377,[2H]N([C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)C(=O)C(=C)C,248.25,129761803,isotope
170391,CC(C)(C)C1=CC(=C(C=C1)[N+](=O)[O-])C=O,207.23,129763328,zwitterion_or_nitro
170396,C1=CC=C(C=C1)C2=NC(=CC(=O)S2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O,370.4,129764475,zwitterion_or_nitro
170401,COC1=C(C=CC(=C1)[N+](=O)[O-])N2C=C(N=N2)COC3=CC=CC(=C3)C4=NN(C=C4C=O)C5=CC=CC=C5,496.5,129765881,zwitterion_or_nitro
170405,COC1=CC(=C(C=C1)N2C=C(N=N2)COC3=CC=CC(=C3)C4=NN(C=C4C=O)C5=CC=CC=C5)[N+](=O)[O-],496.5,129765941,zwitterion_or_nitro
170426,CC1=C(C=CC=C1[N+](=O)[O-])N2C=C(N=N2)CN3C=C(C4=CC=CC=C43)C=O,361.4,129768454,zwitterion_or_nitro
170475,C1C=C(C=CC1(C=O)OCCCO)N=NC2=CC=CC=C2,286.33,129773379,reactive_group
170500,[2H]CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,223.2,129775338,isotope
170511,C1=CC=C(C=C1)CC=[O+][O-],136.15,129776238,zwitterion_or_nitro
170517,[2H]C([2H])(CCCCCCCC=O)C(=O)O,188.26,129776618,isotope
170518,C(C(C=O)(O)O[N+](=O)[O-])O,151.07,129776918,zwitterion_or_nitro
170519,[2H]/C(=C(\[C@H](C=O)O)/[C@@H]([C@@H](CO)O)O)/F,195.16,129777243,isotope
170532,CC1=C(C=C(C=C1)N=CCC=O)[N+](=O)[O-],206.2,129778205,zwitterion_or_nitro
170533,C1=CC=C(C(=C1)N=CCC=O)[N+](=O)[O-],192.17,129778215,zwitterion_or_nitro
170535,COC1=C(C(=C(C=C1)C=O)[N+](=O)[O-])OC[N+](=O)[O-],256.17,129778322,zwitterion_or_nitro
170542,C1=CC=C2C(=C1)N=C(C(=[N+]2[O-])CO)C=O,204.18,129778933,zwitterion_or_nitro
170551,CCC(=NNC1=CC(=CC=C1)[N+](=O)[O-])C=O,221.21,129780275,zwitterion_or_nitro
170553,C1=C(C(=O)N=N1)CCC=O,138.12,129780725,reactive_group
170567,CC1=CC2=NC(=C(C=C2C=C1)C=O)N=[N+]=[N-],212.21,129781646,zwitterion_or_nitro
170571,C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(NC=C2)C=O,216.19,129782055,zwitterion_or_nitro
170589,C1=CC(=C(C(=C1)C=O)O[N+](=O)[O-])CCl,215.59,129783547,zwitterion_or_nitro
170595,CC1NC2=C(C(=N1)N=O)NC=C2C=O,192.17,129784038,reactive_group
170599,CCOC(CC=O)(C[N+](=O)[O-])OCC,205.21,129784686,zwitterion_or_nitro
170602,C1CCC2=CC(=C(C=C2C1)C=O)[N+](=O)[O-],205.21,129785140,zwitterion_or_nitro
170609,C1=CC2=C(C=C1[N+](=O)[O-])C(=C(N2)CC#N)C=O,229.19,129785742,zwitterion_or_nitro
170610,CN(C)/C=C/C1=C(C2=C(N1)C=CC(=C2)[N+](=O)[O-])C=O,259.26,129785750,zwitterion_or_nitro
170617,C1=CC2=C(C(=C1)O)[N+](=C(C=C2)C=O)[O-],189.17,129785890,zwitterion_or_nitro
170630,C1=CC(=CC=C1CCCCC=O)[N+](=O)[O-],207.23,129786827,zwitterion_or_nitro
170635,C1=C[N+](=O)C=C(N1[O-])C=O,140.1,129787111,zwitterion_or_nitro
170641,CC1=CC(=C(S1)C=O)SC(=O)C2=CC=C(C=C2)[N+](=O)[O-],307.3,129787606,zwitterion_or_nitro
170645,CC/C(=C\N(C)C)/N1C=C(C2=C1C=CC(=C2)[N+](=O)[O-])C=O,287.31,129788022,zwitterion_or_nitro
170658,C1=CC=C(C=C1)C2=NC=[N+](C(=C2)C=O)[O-],200.19,129789256,zwitterion_or_nitro
170662,CC1=C(C(=C(C=C1)C=O)O[N+](=O)[O-])C,195.17,129789672,zwitterion_or_nitro
170667,C1=CC=C2C(=C1)C=CC3=C2NC(=C3C=O)[N+](=O)[O-],240.21,129789886,zwitterion_or_nitro
170686,C1=CC(=CC=C1C2=C(SC=C2)C=O)[N+](=O)[O-],233.24,129791695,zwitterion_or_nitro
170687,C1=C(N=C(S1)C=O)N=[N+]=[N-],154.15,129791847,zwitterion_or_nitro
170693,COC1=C(C(=C(C2=C(C3=CC=CC=C3C(=C21)N=O)O)OC)Cl)C=O,345.7,129792303,reactive_group
170700,CCOC(=O)C1=CC(=CC(=C1O)C=O)[N+](=O)[O-],239.18,129792885,zwitterion_or_nitro
170705,C1=CC=C2C(=C1)C3=C(C2(C=O)N=O)C=CC=N3,224.21,129793428,reactive_group
170706,C1C(=[N+](CN1)[O-])C=O,114.1,129793564,zwitterion_or_nitro
170754,C1=C(C=C(C(=C1[N+](=O)[O-])C(=NO)C=O)[N+](=O)[O-])[N+](=O)[O-],284.14,129796187,zwitterion_or_nitro
170759,C1=CC=C2C(=C1)C=CC(=N2)C(C=O)[N+](=O)[O-],216.19,129796729,zwitterion_or_nitro
170761,[2H]C1=CSC(=C1)C=O,113.16,129796887,isotope
170770,CC(=O)C(CC=O)[N+](=O)[O-],145.11,129797716,zwitterion_or_nitro
170771,C1=CC(=CC=C1NC2=CC=NC2(C=O)NC3=CC=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],367.3,129797749,zwitterion_or_nitro
170782,C1C=COC(N1N=O)(C=O)C2=CC=CC=C2,218.21,129798974,reactive_group
170787,[2H]CO[C@@H](C=O)[C@H]([C@@H]([C@@H](C(=O)OC)O)OC[2H])OC[2H],253.26,129799625,isotope
170795,C1=CC=C2C(=C1)C=C3C(=[N+]2[O-])C=CC=C3C=O,223.23,129800382,zwitterion_or_nitro
170798,[2H]N(C(=O)C)[C@](C=O)([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,252.2,129800737,isotope
170800,[2H]CC(=O)OC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,223.2,129800858,isotope
170825,[2H]CO[C@@H](C=O)[C@H]([C@@H]([C@@H](C(=O)OC)O)O)OC[2H],238.23,129802085,isotope
170827,[2H]CO[C@H](C=O)[C@@H]([C@@H]([C@H](C)O)OC[2H])OC[2H],209.25,129802100,isotope
170828,[2H]CO[C@@H](C=O)[C@H]([C@@H]([C@@H](C(=O)OC)O)O)O,223.2,129802120,isotope
170830,[2H]CO[C@@H](C=O)[C@@H]([C@H]([C@H](C)O)O)OC[2H],194.22,129802159,isotope
170862,C1=C(SC(=C1)C=O)C=C[N+](=O)[O-],183.19,129804110,zwitterion_or_nitro
170877,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SC2=CC=C(S2)C=O,310.3,129805041,zwitterion_or_nitro
170882,CCC1=CC(=C(S1)SC(=O)C2=CC=C(C=C2)[N+](=O)[O-])C=O,321.4,129805265,zwitterion_or_nitro
170884,CCC1=CC(=C(S1)SC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])C=O,338.4,129805353,zwitterion_or_nitro
170885,[2H]CC([C@H]([C@](C[2H])([C@@H]([C@](C[2H])(C=O)O)O)O)O)O,225.25,129805403,isotope
170886,[2H]NC(=O)O[C@@H]([C@@H](CO)O)[C@H](C=O)O,194.16,129805422,isotope
170887,[2H]CO[C@H](CO)[C@@H]([C@@H]([C@H](C=O)OC[2H])OC[2H])OC[2H],240.29,129805462,isotope
170889,[2H]CO[C@@H](C=O)[C@H]([C@@H]([C@@H](C(=O)O)O)O)O,209.17,129805580,isotope
170892,C(C=O)C(C[N+](=O)[O-])O,133.1,129805788,zwitterion_or_nitro
170896,[2H]NCC(=O)OC[C@H]([C@H]([C@H](C=O)O)O)O,208.19,129805914,isotope
170899,C(C(C(C=O)O)([N+](=O)[O-])[N+](=O)[O-])O,194.1,129805959,zwitterion_or_nitro
170904,CC(C)(C(C=O)O)[N+](=O)[O-],147.13,129806074,zwitterion_or_nitro
170906,C(C(C=O)O)[N+](=O)[O-],119.08,129806204,zwitterion_or_nitro
170914,[2H]NCC(=O)OC[C@H]([C@@H]([C@@H]([C@@H](C=O)O)O)O)O,238.21,129806565,isotope
170917,[2H]NCC(=O)OC[C@H]([C@H]([C@@H]([C@@H](C=O)O)O)O)O,238.21,129806645,isotope
170919,[2H]C1(CC1)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O,221.23,129806680,isotope
170920,[2H]NCC(=O)OC[C@H]([C@H]([C@@H](C=O)O)O)O,208.19,129806732,isotope
170926,[2H]NCC(=O)O[C@H](C=O)[C@@H]([C@@H](CO)O)O,208.19,129806830,isotope
170927,C(CC(C(=O)O)[N+](=O)[O-])C=O,161.11,129806892,zwitterion_or_nitro
170928,[2H]NCC(=O)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O,238.21,129806921,isotope
