id,bde_gxtb_kcal
25381,126.682
91378,102.336
128242,109.652
24661,105.208
214933,103.602
203897,63.198
109369,106.108
22386,115.595
113605,106.602
22603,104.423
24100,
217494,112.923
122442,107.835
182912,104.455
218136,104.757
219517,112.72
8395,107.245
116322,106.778
20877,107.142
93157,105.369
105193,107.132
152435,109.651
23868,102.035
15441,92.875
22193,109.285
78277,104.979
8110,106.638
110619,94.594
80328,105.967
10238,103.883
14902,97.554
211694,108.369
1470,105.43
116858,107.6
23140,107.504
15616,101.178
109810,106.486
213228,100.334
1632,125.504
32335,103.762
118108,115.164
122001,95.845
111660,104.341
8550,111.295
14648,106.832
15300,108.075
24561,114.717
120001,106.861
131509,107.665
9997,109.339
24537,104.96
128258,105.709
26462,106.208
15379,106.489
122453,103.257
211558,107.069
152129,101.794
27108,113.207
216496,103.994
183731,105.736
220800,108.917
151172,104.066
112732,106.639
15357,106.515
3382,105.655
204840,108.877
98631,102.8
120480,105.267
121972,107.368
114857,84.944
8140,107.662
25149,105.572
11995,104.187
22840,109.911
218359,106.979
69150,104.823
40658,107.769
57266,106.856
31385,106.166
74610,103.385
105163,37.851
96545,104.94
175590,104.519
210578,101.647
120627,108.457
21404,94.383
171661,109.404
26398,145.651
75823,102.27
23401,106.193
215665,108.488
184591,107.458
109551,109.066
181410,108.301
117325,
203919,110.83
117555,106.341
213763,106.649
117377,106.42
101781,110.219
131723,
109198,105.29
117289,92.382
72166,78.529
60777,104.791
66661,107.486
17876,108.77
65779,83.015
65722,110.808
147325,107.686
118840,108.941
125392,100.861
57897,106.493
110859,107.55
200077,90.143
35160,82.156
201598,107.469
34848,101.543
118162,107.57
76902,109.464
6693,110.529
216939,103.674
32552,55.679
209316,107.224
117335,112.012
78473,106.777
175,106.118
204857,103.396
202621,105.389
118529,104.879
49738,110.584
112572,105.471
69027,103.975
24294,105.254
144,116.469
209759,66.685
201898,107.739
215772,113.484
201645,107.33
4884,105.228
121354,106.224
220509,107.609
209240,106.598
30313,103.604
18032,106.788
215949,112.614
23288,103.488
109194,111.033
151413,110.325
11939,106.053
151943,106.164
110557,114.667
112091,100.056
75620,103.525
113306,85.284
24276,110.275
206867,105.524
23754,106.88
8457,107.305
121406,108.955
32015,104.114
214450,107.126
3152,105.817
22964,108.827
203491,106.884
138680,114.387
218130,108.679
27619,104.514
24183,
208347,103.017
175549,100.542
110628,124.716
146180,105.598
201853,108.035
24073,
108806,105.344
198701,111.565
151406,105.521
215705,102.659
40679,105.292
151196,107.208
203065,103.451
202837,103.252
182546,106.397
19163,87.447
111378,112.699
17299,104.967
201408,106.524
102767,110.759
24559,108.543
208720,105.051
210074,108.983
26471,109.117
182559,43.199
112823,105.093
217637,109.216
25906,109.174
109860,107.338
96367,
151302,105.684
118330,104.101
206960,105.701
120002,106.292
21478,103.354
35901,107.076
22225,113.736
11033,105.15
112172,103.347
147796,103.479
3388,124.681
4793,105.757
101990,105.109
67938,106.908
27029,99.609
80152,109.946
908,109.271
22839,106.147
8535,109.479
75726,99.912
191635,108.246
148740,104.332
4779,108.897
119021,101.785
121892,109.518
109924,105.551
217064,107.761
201255,101.222
195727,107.095
31852,77.498
200894,107.012
113981,105.945
21972,100.614
27225,105.91
211975,106.417
200913,110.203
128835,104.609
119769,105.126
46509,109.089
53996,103.071
209775,108.792
23137,109.401
16415,105.011
110631,113.265
23780,87.642
26003,94.885
26439,109.787
1557,107.379
220548,103.33
14458,105.322
23802,102.591
6802,109.994
87069,108.029
182047,112.534
198572,110.573
80124,85.884
87861,104.996
17190,108.74
89467,106.87
27454,108.492
211574,105.554
27158,49.308
218920,105.564
26300,88.853
215328,106.407
8608,114.377
137222,103.141
22905,100.651
34898,100.807
122358,110.818
206113,109.375
27003,106.796
25408,109.861
9384,106.329
96511,
24660,48.194
26234,113.353
112687,102.965
162988,99.733
182705,98.496
10526,103.539
201883,105.018
146064,103.393
39622,103.913
118113,104.132
10502,105.677
210921,106.165
43329,106.338
207881,87.716
370,106.802
4772,107.506
12622,117.444
19121,109.295
109501,112.401
87994,99.375
43278,102.723
114184,110.423
209078,106.606
220104,79.339
15220,70.842
56660,102.208
203618,59.534
18692,103.468
37007,105.156
18690,102.963
118779,110.144
69122,
77266,110.158
211260,103.225
151237,107.543
202720,105.679
24277,103.517
115119,105.088
211549,
58045,92.864
509,110.032
112203,105.036
218791,105.476
15980,105.325
110506,106.422
4771,107.124
209965,105.82
148794,114.404
115234,110.001
54498,98.974
185849,106.116
181957,100.868
115277,106.91
204094,101.956
11905,100.981
112431,104.518
120360,105.832
146077,104.853
211573,104.76
117149,113.969
102843,108.591
122089,79.216
117789,108.075
191662,108.496
182664,112.501
118533,112.738
202410,101.676
171079,106.964
113674,108.791
112813,109.77
217092,111.233
15008,105.894
118317,115.165
87126,106.316
79517,88.601
76589,104.115
24606,108.784
171608,103.559
111430,105.867
202377,107.804
206812,107.551
19231,111.32
214325,119.05
110662,117.77
120298,101.479
210080,106.793
9474,106.931
80431,77.525
119788,109.203
201995,102.173
16484,108.003
119712,78.05
26182,104.899
93241,118.149
114183,111.433
200753,106.037
16250,114.003
26966,110.218
12263,105.389
10525,102.754
110529,83.261
18696,113.503
19796,108.497
15453,104.734
65640,112.587
123666,108.293
203016,105.963
74234,105.679
112525,105.319
24654,116.522
110037,108.455
108705,107.071
185469,86.929
109456,107.083
60294,109.555
203690,105.944
22172,108.369
220078,110.13
132562,100.223
61412,109.595
203977,129.629
15560,108.042
61413,105.156
103413,107.197
87930,105.424
128675,105.662
206848,108.249
104028,107.81
115237,105.726
40334,108.399
96453,
107011,106.422
53036,102.844
110106,
118348,33.56
77495,102.619
25723,107.65
114678,105.198
110027,105.709
209634,102.747
131431,109.164
118216,108.357
127263,108.767
203708,118.33
51112,106.408
11987,103.962
23031,107.863
113268,104.626
191591,105.79
121761,108.75
206458,109.754
11964,105.619
117045,104.96
46397,112.791
145865,102.495
201460,105.411
15455,99.796
133075,105.829
118875,35.287
202442,107.722
69442,98.152
78043,110.04
26969,105.78
110462,113.638
110735,117.567
10746,113.297
1455,104.049
17380,105.964
195,107.472
151586,103.228
200108,107.774
26632,115.409
116350,106.57
116030,107.391
146072,106.893
12401,103.857
110984,105.818
12614,106.927
4794,105.793
29284,110.421
11411,107.299
73753,103.177
202349,105.852
49100,103.139
212844,105.79
162989,99.105
203979,104.474
119528,109.135
29736,101.348
24530,103.424
74281,103.96
1538,106.909
17714,107.446
205720,105.591
215261,105.249
25029,124.162
35569,99.271
151634,105.245
18865,105.868
15597,96.471
110873,106.292
202069,104.749
2730,103.373
191588,106.111
122377,112.089
67358,110.714
175493,104.223
202286,102.269
96024,106.372
23966,104.584
213983,113.233
23350,110.013
2776,109.652
29295,105.554
208167,102.639
101953,105.94
32242,110.636
24535,112.022
120937,107.373
209673,106.415
27089,111.69
125447,121.694
115334,106.986
107857,103.666
212902,105.079
210510,104.192
23052,103.665
171696,109.154
107334,106.808
35562,104.601
5913,106.858
117124,107.818
110111,108.75
14966,108.252
34317,103.613
184458,106.282
243,69.547
78057,105.111
19195,103.262
8616,112.424
197873,108.561
203142,105.53
202486,102.391
111836,108.291
151473,105.57
86384,107.245
206889,103.247
56838,99.548
68321,69.741
207799,103.707
1617,107.05
8475,107.975
25234,110.83
34,108.254
212719,99.575
215678,103.371
14969,106.702
171088,106.021
113910,95.728
117246,107.296
200677,105.733
24180,
48314,102.813
15132,68.01
79999,83.451
76370,105.777
25786,117.118
24,107.667
146717,101.928
211291,104.061
26764,104.311
126193,107.439
205981,96.048
53713,107.413
103955,110.475
117796,107.882
134308,103.759
184536,103.698
50600,102.277
44250,105.938
216655,106.283
26795,103.786
116132,106.755
16200,105.292
116784,105.861
209218,106.011
10207,106.64
10830,110.04
118380,110.99
182194,104.028
206455,107.472
116541,53.598
118142,115.624
128747,105.405
25293,103.106
115792,105.369
120891,108.698
146074,104.689
125448,114.592
118050,101.067
72378,75.439
102073,110.96
24936,103.445
202038,105.289
184704,111.168
15214,102.232
198682,103.721
214271,100.911
185812,86.131
113249,106.196
185425,105.774
123178,113.692
214830,97.712
161690,106.814
117089,115.741
2454,111.797
109418,105.405
209530,109.575
215601,113.04
151805,105.071
121991,110.117
218803,106.017
182976,107.625
35498,93.201
18832,108.764
146550,107.428
10376,105.426
121971,104.51
52485,107.447
213545,104.459
19300,106.713
220355,107.196
16479,107.984
12590,113.885
129272,106.056
15242,107.477
208930,109.227
116365,88.749
8315,106.255
211009,104.595
31573,105.934
33592,104.599
25441,111.052
54582,102.905
149185,105.464
26993,108.732
6008,104.246
23424,105.885
94749,103.504
10119,106.212
212018,105.976
107551,107.076
6570,101.181
207529,106.876
31736,101.886
87082,104.658
216941,115.449
358,104.545
210726,108.955
32948,112.779
80690,109.719
30098,101.851
211555,102.005
209225,94.978
19046,114.209
186,108.145
151183,106.961
14974,106.454
12446,98.076
172100,104.387
64324,112.585
176290,102.754
201947,106.11
219782,100.529
208565,86.678
113266,105.352
111796,109.499
26519,123.889
95609,61.193
21991,105.274
210889,105.851
52305,91.325
182282,107.632
74003,105.703
59138,109.133
132184,62.524
58263,103.237
21033,
78363,108.031
112748,106.425
109529,107.914
162541,102.953
58494,95.79
217628,102.64
108825,110.127
60810,110.257
24240,
217482,106.522
16841,105.38
24170,
63832,96.029
62232,104.843
110701,107.27
45806,
117320,106.479
614,106.489
111046,105.73
210735,99.419
73818,101.327
8119,124.681
33429,104.519
110772,107.659
118939,108.836
182210,105.722
123696,108.692
197320,111.785
26309,92.107
50136,101.209
117539,105.187
111123,103.33
148689,110.328
19609,106.818
122245,105.622
115943,106.792
33244,114.393
22705,107.096
5370,110.938
19613,102.679
43834,106.437
18507,105.49
185966,103.66
43276,63.693
30646,107.24
202091,109.539
31160,116.37
211348,106.764
214820,104.159
81073,104.373
215330,109.781
16505,104.567
117256,105.497
146161,108.203
16410,110.526
115063,104.898
112379,105.509
5867,107.768
18415,101.655
209902,109.992
210878,109.159
123641,103.748
202780,105.479
9929,105.596
22876,62.004
8902,105.117
202644,105.814
117287,72.592
114496,101.845
210117,102.038
96289,100.977
109630,106.99
214689,108.1
59239,104.618
216295,105.257
121137,108.237
114521,106.682
11273,106.711
15631,109.421
3852,108.861
118616,103.04
109211,104.311
110544,
214779,75.401
50309,107.756
34006,106.328
115144,114.794
23751,113.114
131506,104.168
96144,93.958
25788,104.014
49665,63.68
15288,110.356
99688,108.544
108816,93.249
41382,100.999
118240,100.702
25096,102.982
96181,99.212
42358,109.036
26365,109.171
146854,96.269
101783,113.336
68717,114.264
110256,106.788
67876,113.496
200116,109.608
121932,101.41
27062,105.653
103112,
214679,106.635
57987,103.207
26034,102.802
98,106.021
22130,103.573
108702,106.124
220739,105.001
213608,105.536
25998,105.829
14880,109.143
185181,93.184
126024,107.67
118892,108.357
8517,109.825
91084,105.202
20007,106.798
210517,107.024
32629,104.435
87004,104.061
85409,102.784
23881,113.885
202636,
97613,79.258
14957,107.789
25469,126.372
40655,106.232
28927,106.366
171166,110.039
66691,108.94
202711,108.67
198700,105.805
109969,108.268
110575,122.045
111618,106.807
111111,67.115
219053,103.071
112360,98.486
198027,103.367
210209,104.591
210577,107.157
112161,86.193
202177,63.906
510,114.281
63571,122.273
116903,91.731
24197,
21042,104.591
79790,102.722
200222,113.789
124775,106.251
171767,104.427
210167,107.487
195741,115.091
200042,101.586
105093,87.642
113498,107.039
184880,110.293
8481,103.401
115273,108.779
22794,105.652
120823,112.55
44477,108.184
27233,106.833
31506,106.386
220672,109.686
17348,106.524
214881,108.845
146576,105.605
122821,108.488
2774,103.277
123681,116.461
112393,108.906
63998,50.167
23083,105.243
112003,110.12
104752,105.032
117766,105.891
76309,98.864
220394,109.384
162540,104.666
118229,102.964
3230,104.154
152240,103.495
63564,106.552
209614,104.674
201469,108.001
123850,109.59
15094,108.576
211188,106.533
54679,108.497
207685,105.865
117283,112.729
113929,116.416
68784,106.652
62289,108.45
213546,99.131
175370,104.704
51703,108.272
25775,106.134
206849,99.325
96477,
208068,108.865
35400,106.566
217599,106.914
171223,104.582
24581,114.91
207062,118.187
117700,107.906
120133,107.591
115243,102.513
203673,103.759
69443,107.813
76616,107.221
209915,111.13
102610,105.703
44210,106.56
148774,109.37
18428,103.345
47526,106.392
100648,65.984
12108,103.645
220667,103.679
202846,107.552
55879,105.668
123189,106.34
25548,69.781
14936,129.639
182539,107.498
215856,108.465
119761,106.118
24507,102.746
15581,110.928
8543,112.424
178425,107.214
27056,109.947
146240,107.166
15047,108.148
210121,108.815
203339,105.485
24243,112.232
114550,109.781
59334,103.024
147013,110.449
27256,123.469
8420,106.341
162539,109.884
10068,103.145
117043,92.45
118973,111.263
8599,112.131
87840,105.973
15437,68.719
112592,105.562
121170,100.458
23520,105.241
202122,86.33
16033,102.729
121014,106.861
23820,133.448
19158,105.754
37931,108.27
70337,103.983
17713,105.822
8583,104.713
27769,111.614
126030,62.524
206010,105.507
59167,107.85
146505,105.532
88679,105.675
132828,99.303
53694,101.361
39297,102.58
217032,106.334
8886,106.19
26660,104.48
25560,98.517
214272,100.598
110308,106.699
151323,102.472
175567,102.005
209660,107.878
73545,103.798
210001,108.369
211396,106.547
30525,104.478
107099,108.203
8388,106.05
182223,98.21
820,108.325
110319,59.555
17319,104.567
17720,104.889
33024,104.712
22406,109.87
27187,96.825
31167,107.439
25513,106.941
8431,107.367
82703,109.272
4808,104.999
119012,103.967
203090,105.43
32270,106.192
18871,103.836
26577,107.91
202294,66.004
187124,108.718
182893,102.723
4839,112.424
217535,105.898
14882,109.094
219073,106.841
211017,105.9
87993,101.772
117499,110.679
203083,108.058
214401,118.602
53748,108.236
151375,107.483
104224,109.126
101918,102.574
125427,99.827
216548,105.597
111358,
27145,114.898
8115,108.689
213960,104.041
3874,102.166
102425,108.902
105073,102.159
146091,101.869
113591,103.195
80086,78.553
81097,64.636
118371,110.092
146319,105.657
207039,106.603
65324,104.906
97184,112.315
108845,109.123
117493,104.135
93680,119.167
12037,107.743
209060,106.666
96460,
64710,107.574
67711,106.316
89981,104.386
52493,97.572
116495,106.339
52336,99.199
35446,107.319
104241,100.892
146552,108.311
120145,96.902
66699,81.672
121209,102.051
15638,107.45
114865,107.866
214447,107.51
105106,102.702
26154,110.092
22430,105.705
15109,107.804
26786,106.489
11351,102.597
73481,98.727
209322,106.078
50399,107.514
181717,104.308
200136,106.442
12493,106.745
111200,65.941
29477,106.712
113610,82.137
101357,105.665
27185,111.286
50461,111.625
21361,105.631
210580,104.707
16433,105.786
118990,105.542
146710,108.778
202842,104.943
209286,71.477
109138,105.659
20902,106.074
115247,112.336
151633,101.353
123193,108.391
145966,104.849
115380,87.622
151456,107.473
216074,113.54
10499,103.56
216665,84.311
151295,104.637
8331,107.717
209423,91.5
112029,105.528
60731,112.424
121215,
15312,106.523
211504,107.004
33336,105.537
74224,106.539
126010,111.305
15027,107.971
116324,108.062
112642,103.51
31642,82.717
26325,112.675
29419,115.07
23777,97.373
112974,115.754
185521,101.612
47155,102.373
218452,111.731
114970,104.843
26201,112.022
23045,99.062
117560,101.073
11938,104.275
31386,105.817
2009,107.552
109270,107.653
115249,85.662
27181,110.14
23991,107.711
198037,103.132
65495,107.004
1153,109.582
114632,106.519
62245,107.65
206753,108.816
5588,105.565
186124,102.974
202263,86.587
14836,104.883
117454,106.166
49588,35.993
103261,102.847
211860,105.279
102342,106.89
22060,115.376
122506,105.336
4932,108.153
136303,105.25
22748,91.433
101272,108.686
110755,119.829
214932,105.509
113544,109.036
90740,107.986
216460,107.951
27189,
22165,109.674
128280,108.193
213634,107.758
119081,110.669
15091,112.051
111611,109.029
12260,108.696
59233,104.795
58930,105.155
214451,106.327
119835,108.152
211496,105.828
20810,99.592
24166,
186345,103.252
85106,110.4
108241,97.046
113919,85.939
213418,116.214
131448,107.404
203511,86.814
25063,108.016
209105,67.073
10959,105.822
9943,102.565
503,107.467
203956,103.483
27139,109.416
131459,107.414
67964,106.008
216933,106.668
184471,104.803
11176,102.479
9026,106.77
217036,118.432
151171,108.597
38877,107.592
138202,96.82
24225,
123934,104.061
26769,105.797
25099,103.103
115332,110.559
205794,97.2
9650,103.501
151164,106.559
117245,90.085
131724,
109481,107.109
8413,104.762
34277,67.378
76532,105.38
202566,105.94
87170,108.291
106486,112.357
212182,106.602
84611,108.714
217295,102.097
66395,103.844
216892,114.112
26454,110.946
