ald_id,smiles,canon
KDIRRHXJDJHIHH-UHFFFAOYSA-N,CN(CC1=CC=CC=N1)C2CCCN(C2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O,CN(Cc1ccccn1)C1CCCN(c2ccc3c(C=O)c(O)ccc3c2)C1
KUVDPLRPFICYOC-UHFFFAOYSA-N,CCOC(=O)C1=C(C=CC(=C1C(F)(F)F)C(F)(F)F)C=O,CCOC(=O)c1c(C=O)ccc(C(F)(F)F)c1C(F)(F)F
XYEMPKKCSYTEQD-UHFFFAOYSA-N,C1=CC=C(C(=C1)NC(=O)COC2=C(C=C(C=C2)[N+](=O)[O-])C=O)SC(F)F,O=Cc1cc([N+](=O)[O-])ccc1OCC(=O)Nc1ccccc1SC(F)F
LNTAIFABWDGGTI-UHFFFAOYSA-N,COC1=C(C=CC=C1OC2=C(C=C(C=C2)N)C(F)(F)F)C=O,COc1c(C=O)cccc1Oc1ccc(N)cc1C(F)(F)F
AXEPPMDFYUDBLA-UHFFFAOYSA-N,CN(CC1CCOCC1)C2=C(C=C(C=C2)C=O)F,CN(CC1CCOCC1)c1ccc(C=O)cc1F
GVDOQRCRKMUCTO-UHFFFAOYSA-N,CC(C)C1=CC(=C(C(=C1)Br)OC(F)F)C=O,CC(C)c1cc(Br)c(OC(F)F)c(C=O)c1
VIAWVQFFZQDMDH-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C2=NOC(=C2)N)C=O,Nc1cc(-c2cc(F)ccc2C=O)no1
LICSBAUTSZQLJI-UHFFFAOYSA-N,C1CC1COC2=CC(=CC(=C2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C=O,O=Cc1cc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(OCC2CC2)c1
RBQRYWMRMNWWGF-UHFFFAOYSA-N,C1=CC(=C(C(=C1C=O)CC#N)C#N)F,N#CCc1c(C=O)ccc(F)c1C#N
SWERGCGLCVMYBZ-UHFFFAOYSA-N,CC(C(=O)N1CCCCCC1)OC2=C(C=C(C=C2)F)C=O,CC(Oc1ccc(F)cc1C=O)C(=O)N1CCCCCC1
IHOLJZHJDMDKAD-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)NS(=O)(=O)C(F)(F)F,O=Cc1ccc(NS(=O)(=O)C(F)(F)F)cc1
JUIVOTYNMBEYFK-UHFFFAOYSA-N,C1=CC(=C(C(=C1O)F)C=O)Br,O=Cc1c(Br)ccc(O)c1F
NWWIFSWZTKXJDY-UHFFFAOYSA-N,C1=C(C(=CC(=C1F)F)C=O)CS(=O)(=O)Cl,O=Cc1cc(F)c(F)cc1CS(=O)(=O)Cl
TULKLOXFXKEFHV-UHFFFAOYSA-N,COC1=CC(=C(C=C1)C=O)C2=C(C=CC(=C2)N(CCO)CCO)N,COc1ccc(C=O)c(-c2cc(N(CCO)CCO)ccc2N)c1
GGQFQUVECOSUJT-UHFFFAOYSA-N,C1C(=NOC1(C2=CC(=CC(=C2)Cl)C(F)(F)F)C(F)(F)F)C3=CC=C(C4=CC=CC=C43)C=O,O=Cc1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12
OVQAVFPIAATFTM-UHFFFAOYSA-N,COC1=CC(=CC(=C1)C2=CC(=C(C(=C2)F)Cl)F)C=O,COc1cc(C=O)cc(-c2cc(F)c(Cl)c(F)c2)c1
OMDLBXGRULHASS-UHFFFAOYSA-N,CC1=C(C(=O)C2=C(O1)C=CC(=C2O)C=O)O,Cc1oc2ccc(C=O)c(O)c2c(=O)c1O
BQWHRGJQYKLCBO-UHFFFAOYSA-N,CN1C2CCC1CN(CC2)C3=C(C(=CC=C3)F)C=O,CN1C2CCC1CN(c1cccc(F)c1C=O)CC2
CKFMIIMHXOLCSH-UHFFFAOYSA-N,CC1=C(C(=NN1C)C)C2=CC(=C(C=C2)OC(F)(F)F)C=O,Cc1nn(C)c(C)c1-c1ccc(OC(F)(F)F)c(C=O)c1
OXEGRXHVIVAZFA-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)COC2=C(C=C(C=C2Cl)Cl)C=O,Cc1ccc(F)cc1COc1c(Cl)cc(Cl)cc1C=O
OKXDKILDKNFCLV-UHFFFAOYSA-N,CC(C)NC(=O)CN1C(=NC2=C(C1=O)C=C(C=N2)C3=CC(=CC(=C3)C=O)F)C4=CC(=CC=C4)Cl,CC(C)NC(=O)Cn1c(-c2cccc(Cl)c2)nc2ncc(-c3cc(F)cc(C=O)c3)cc2c1=O
IKENRZBEGWEAAE-UHFFFAOYSA-N,CN(CC1=C(C=CC=C1Cl)F)C(=O)COC2=C(C3=CC=CC=C3C=C2)C=O,CN(Cc1c(F)cccc1Cl)C(=O)COc1ccc2ccccc2c1C=O
HJHSEDOWAZKOSX-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)C2=CN=CN=C2)F,O=Cc1ccc(F)c(-c2cncnc2)c1
NDSIODRRUXVDTR-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)C3=C(C(=CC=C3)C4=CC5=C(C=C4)OC(O5)(F)F)C=O,O=Cc1c(-c2ccc3c(c2)OC(F)(F)O3)cccc1-c1ccc2ccccc2c1
TYTVHMUXXFGTCF-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)C(F)(F)F)SC2=NC=C(C=C2)Cl,O=Cc1ccc(Sc2ccc(Cl)cn2)c(C(F)(F)F)c1
OUCGILPZHNBEAO-UHFFFAOYSA-N,CCC(C1=NC2=C(N1C3=C(C=CC=C3OC(F)F)C=O)C=C(C=C2)C#CC4CCCO4)N(C)C,CCC(c1nc2ccc(C#CC3CCCO3)cc2n1-c1c(C=O)cccc1OC(F)F)N(C)C
YMHAKUQAJYPSNJ-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)C2=CN(C=N2)C3=CC=C(C=C3)OCC(F)(F)F,O=Cc1ccc(-c2cn(-c3ccc(OCC(F)(F)F)cc3)cn2)cc1
BKZOBSOONHBLJE-UHFFFAOYSA-N,C1=CC(=C(C=C1CC#N)C=O)O,N#CCc1ccc(O)c(C=O)c1
HQSIMCODZRPQRV-UHFFFAOYSA-N,C1=C(C=C(C(=C1F)F)Cl)C=O,O=Cc1cc(F)c(F)c(Cl)c1
ZNNSAWOFIMFOLO-UHFFFAOYSA-N,C1CS(=O)(=O)CC1N(CC2=CC=CC=C2F)CC(COC3=CC=C(C=C3)C=O)O,O=Cc1ccc(OCC(O)CN(Cc2ccccc2F)C2CCS(=O)(=O)C2)cc1
LVCCSAPEYVICEV-UHFFFAOYSA-N,COC1=C(C(=CC(=C1)C=O)Br)OC(=O)C2=CC=CS2,COc1cc(C=O)cc(Br)c1OC(=O)c1cccs1
HNCFZSOXBTYHLK-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)C=CC(=O)O)F,O=Cc1ccc(F)c(C=CC(=O)O)c1
BFLTUJJODONMMU-UHFFFAOYSA-N,CC1(CCC(C2=C1C=CC(=C2C=O)C(C(=O)NC3=C(C=C(C=C3)C(=O)O)F)O)(C)C)C,CC1(C)CCC(C)(C)c2c1ccc(C(O)C(=O)Nc1ccc(C(=O)O)cc1F)c2C=O
PQQACJNAZQAHMF-RUZDIDTESA-N,CC(C)C1=CC(=C(C(=C1)C(C)C)C(=S)N2CCC[C@@H]2C3=CC=C(C=C3)C=O)C(C)C,CC(C)c1cc(C(C)C)c(C(=S)N2CCC[C@@H]2c2ccc(C=O)cc2)c(C(C)C)c1
GJQVSFUNZDIMOG-UHFFFAOYSA-N,CCOC1=C(C=C(C=C1)C2=CC=C(C=C2)C=O)OC(F)(F)F,CCOc1ccc(-c2ccc(C=O)cc2)cc1OC(F)(F)F
PKPPALIWMCCRFK-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)OCC#C,C#CCOc1ccc(C=O)cc1OC
ZKEZHPWKUOFRIB-UHFFFAOYSA-N,CCCOC1=CC(=C(C(=C1)OCCC)C=O)OCCC,CCCOc1cc(OCCC)c(C=O)c(OCCC)c1
RIXGSOKWJCHODR-UHFFFAOYSA-N,CC1CCN(CC1)C2=NC3=C(N2CC4=CC=CC=C4C(C)(F)F)C=CC(=C3)C=O,CC1CCN(c2nc3cc(C=O)ccc3n2Cc2ccccc2C(C)(F)F)CC1
AYRMJLITHJEHQT-DJKKODMXSA-N,CN1CCN(CC1)C2=NC=C(C(=C2)C3=CC=CC=C3C=O)N(C)C(C/C=C(\C=C)/C(F)(F)F)F,C=C/C(=C\CC(F)N(C)c1cnc(N2CCN(C)CC2)cc1-c1ccccc1C=O)C(F)(F)F
VXXVUFPVRKJELV-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)OC2=C3C=CC(=CC3=NC=C2)Cl,O=Cc1ccccc1Oc1ccnc2cc(Cl)ccc12
PESWJUVJOPERGA-UHFFFAOYSA-N,CC1=CC(=C(C=C1C=O)C(=O)N2CCN(CC2)C3=CC=CC=C3C#N)F,Cc1cc(F)c(C(=O)N2CCN(c3ccccc3C#N)CC2)cc1C=O
XROWETDBTWZDFG-UHFFFAOYSA-N,COCOC1=CC=CC2=C(C=CC(=C21)C=O)F,COCOc1cccc2c(F)ccc(C=O)c12
KZMSMCLIIZWKTF-UHFFFAOYSA-N,COC1=C(C=CC=C1C2=C(C=C(C=C2)C(F)(F)F)C(=O)OC)C=O,COC(=O)c1cc(C(F)(F)F)ccc1-c1cccc(C=O)c1OC
AMGKYJYCDUZKQM-UHFFFAOYSA-N,CCCCCC1=CC2=C(C=C1)C(=C(C=C2)C3=CC(=C(C(=C3)F)C4=CC(=CC=C4)F)F)C=O,CCCCCc1ccc2c(C=O)c(-c3cc(F)c(-c4cccc(F)c4)c(F)c3)ccc2c1
PHUPOHLHTDYJJQ-UHFFFAOYSA-N,CCCCCC1CCC(CC1)C2CCC(CC2)C3=CC(=C(C(=C3)F)C=O)F,CCCCCC1CCC(C2CCC(c3cc(F)c(C=O)c(F)c3)CC2)CC1
GJFNQPUTHYLXKH-UHFFFAOYSA-N,COC1=CC(=C(C=C1)C2=CC=CC(=C2)C=O)OCCCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,COc1ccc(-c2cccc(C=O)c2)c(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1
RVDOPTUPODFAGM-UHFFFAOYSA-N,CC(C)C1=C(C=C(C(=C1)C=O)F)C2=C(C=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O)Cl,CC(C)c1cc(C=O)c(F)cc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1Cl
ADIXIWZPJIRSLB-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C2=NNN=N2)C=O,O=Cc1ccc(F)cc1-c1nn[nH]n1
DTUVRIPRGRUBNR-UHFFFAOYSA-N,CCOC(C#CC1=C(C=CC(=C1C=O)F)C2=C3C(=CC(=N2)C(OCC)OCC)C=CC=C3F)OCC,CCOC(C#Cc1c(-c2nc(C(OCC)OCC)cc3cccc(F)c23)ccc(F)c1C=O)OCC
PAUDETQORAAMIO-UHFFFAOYSA-N,CC1=C(C=CC=C1N2C3=C(C=C(C=C3)OC(F)(F)F)N=C2C4CCCO4)C=O,Cc1c(C=O)cccc1-n1c(C2CCCO2)nc2cc(OC(F)(F)F)ccc21
CILWKPXRZNELLP-UHFFFAOYSA-N,C1=CC2=C(C(=C(N2C=C1)C3=C(C(=C(C=C3)Cl)C=O)Cl)F)Br,O=Cc1c(Cl)ccc(-c2c(F)c(Br)c3ccccn23)c1Cl
IUFNEZRKCZYFSG-UHFFFAOYSA-N,C1=C(C(=C(C(=C1Cl)OCCCCC(=O)O)C=O)O)Cl,O=Cc1c(O)c(Cl)cc(Cl)c1OCCCCC(=O)O
ADUPKHCVWOYVGQ-UHFFFAOYSA-N,C1CCOC(C1)OC2=C(C=C(C(=C2)C=O)F)OC3CCCCO3,O=Cc1cc(OC2CCCCO2)c(OC2CCCCO2)cc1F
AYWRPIRVFQWGOD-UHFFFAOYSA-N,C1=C(C=C(C(=C1F)OCC(C(F)(F)F)(F)F)Br)C=O,O=Cc1cc(F)c(OCC(F)(F)C(F)(F)F)c(Br)c1
RPSLGYAZTMMDPX-UHFFFAOYSA-N,CCOC1=CC(=CC(=C1F)C=O)I,CCOc1cc(I)cc(C=O)c1F
AQXRPNMTNSREAI-UHFFFAOYSA-N,COC(=O)CC1COC2=C1C=CC(=C2)OC3CCC4=C(C=CC(=C34)F)OC5=C(C=C(C=C5)C=O)C#N,COC(=O)CC1COc2cc(OC3CCc4c(Oc5ccc(C=O)cc5C#N)ccc(F)c43)ccc21
XCVNGBOPQHFHRY-UHFFFAOYSA-N,CCOC(=O)CC1=CC(=C(C=C1SC(F)(F)F)C=O)C#N,CCOC(=O)Cc1cc(C#N)c(C=O)cc1SC(F)(F)F
CYBDOPDECQJEBX-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(F)(F)F)C2=C(C=CC=C2O)C=O,O=Cc1cccc(O)c1-c1cccc(C(F)(F)F)c1
ALVOQMUNZLWHAR-HAWMADMCSA-N,CC(C)(C)[S@](=O)N[C@@H](C1=CC=C(C=C1)C=O)C2=C(C=CC=N2)C(F)(F)F,CC(C)(C)[S@](=O)N[C@@H](c1ccc(C=O)cc1)c1ncccc1C(F)(F)F
UGIILMQDMUONAZ-UHFFFAOYSA-N,CCOC(=O)C1=CC(=C(C(=C1)Cl)C=O)C(F)(F)F,CCOC(=O)c1cc(Cl)c(C=O)c(C(F)(F)F)c1
YQNXJTPYFWTCTL-UHFFFAOYSA-N,CC(=O)C1=CC(=C(C=C1C=O)OC(F)(F)F)Br,CC(=O)c1cc(Br)c(OC(F)(F)F)cc1C=O
WOUTYHNTFMHBNC-UHFFFAOYSA-N,COC1=C(C=C2C(=C1C=O)CC(OC2=O)O)OCC3=CC=C(C=C3)OC4=CC=C(C=C4)F,COc1c(OCc2ccc(Oc3ccc(F)cc3)cc2)cc2c(c1C=O)CC(O)OC2=O
JUGKUJDKOJMDLC-UHFFFAOYSA-N,C1OC2=C(O1)C=C(C(=C2)C=O)C3=C(C=C(C=C3)F)F,O=Cc1cc2c(cc1-c1ccc(F)cc1F)OCO2
PMZFVCKKOQXZKQ-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)OCCCF,COc1cc(C=O)ccc1OCCCF
ULMXQSPDSVOAKS-UHFFFAOYSA-N,C1CC1C2=NC(=NO2)COC3=C(C=C(C=C3)F)C=O,O=Cc1cc(F)ccc1OCc1noc(C2CC2)n1
VXZFTUQOYQESLJ-UHFFFAOYSA-N,CCN(C1=C(C=CC(=C1)C=O)O)C(=O)N2C(=O)N(N=N2)C3=C(C=CC=C3F)F,CCN(C(=O)n1nnn(-c2c(F)cccc2F)c1=O)c1cc(C=O)ccc1O
GKQLWQIOYSHKGG-UHFFFAOYSA-N,CN(C(=O)C1=CC=CC=C1C=O)SF,CN(SF)C(=O)c1ccccc1C=O
MGTIONZRAGLUBS-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)C2=NOC3=C2C=CC=C3F,O=Cc1ccccc1-c1noc2c(F)cccc12
WQXQKVBTINUBGZ-UHFFFAOYSA-N,COC1=C(C(=CC(=C1)C=O)OC(C#C)C2CC2)OC,C#CC(Oc1cc(C=O)cc(OC)c1OC)C1CC1
QKZOLELHSIBSNV-UHFFFAOYSA-N,C1=C(C=C(C(=C1C(F)(F)F)Br)C(F)(F)F)C=O,O=Cc1cc(C(F)(F)F)c(Br)c(C(F)(F)F)c1
FTRNUXDXSIUPGQ-UHFFFAOYSA-N,C1=CC(=CC=C1CSC2=NC3=CC(=C(C=C3N2)F)I)C=O,O=Cc1ccc(CSc2nc3cc(I)c(F)cc3[nH]2)cc1
KPBVMMUCAPAWQF-UHFFFAOYSA-N,COC1=CC(=C(C=C1)OC2=CC(=CC(=C2C=O)C(F)(F)F)C(F)(F)F)OC,COc1ccc(Oc2cc(C(F)(F)F)cc(C(F)(F)F)c2C=O)c(OC)c1
MDFBWGWRUUZRCQ-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)CCCO,COc1cc(C=O)ccc1CCCO
JNVHHRRNPYKIBP-UHFFFAOYSA-N,CC(=NC1=C(C=C(C=C1)CF)C=O)N(C)C2=CC(=CC=C2)F,CC(=Nc1ccc(CF)cc1C=O)N(C)c1cccc(F)c1
UIZLSKQSHHUMDP-UHFFFAOYSA-N,COC(=O)C1=CC(=C(C=C1)C2=CC=CC=C2C=O)F,COC(=O)c1ccc(-c2ccccc2C=O)c(F)c1
SQKPNQQKRWVAQR-UHFFFAOYSA-N,COC(=O)C1=CC=CC=C1SC2=C(C=C(C=C2C(F)(F)F)Cl)C=O,COC(=O)c1ccccc1Sc1c(C=O)cc(Cl)cc1C(F)(F)F
NWMWHYVPXFDPGM-BETUJISGSA-N,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C(=C(C=C2C=O)C(=O)C3=CC=CC=C3)F)F,C[C@@H]1CN(c2c(C=O)cc(C(=O)c3ccccc3)c(F)c2F)C[C@H](C)O1
UHLGGAOKVIIWFL-WYUUTHIRSA-N,C1C[C@H]2C[C@@H]1C3=CC4=C([C@H]5CC[C@@H]4C5)C(=C23)C=O,O=Cc1c2c(cc3c1[C@H]1CC[C@@H]3C1)[C@@H]1CC[C@H]2C1
YBELOMUOMACFQD-UHFFFAOYSA-N,C1=C(C(=C(C(=C1Br)Cl)F)F)C=O,O=Cc1cc(Br)c(Cl)c(F)c1F
SLDXAVCREIXEFT-LSDHHAIUSA-N,C[C@@H]1CN([C@H](CN1C(=O)COC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])C=O)C)CC3=CC=C(C=C3)F,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)COc1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
MJZASOUKPMVVHZ-UHFFFAOYSA-N,CCC1CCC(CC1)N(C)C2=C(C=CC=C2F)C=O,CCC1CCC(N(C)c2c(F)cccc2C=O)CC1
YIKSMIHVMPYFMH-UHFFFAOYSA-N,CC1=CN(C2=CC(=CC(=C12)C(=O)OC)C3=CC(=C(C=C3)F)C=O)C(C)C,COC(=O)c1cc(-c2ccc(F)c(C=O)c2)cc2c1c(C)cn2C(C)C
SYKFEBVZLMHGCH-UHFFFAOYSA-N,C1CC(CN(C1)C2=CC=CC(=C2)C=O)F,O=Cc1cccc(N2CCCC(F)C2)c1
QCZXFCFXNPVOPB-UHFFFAOYSA-N,C1=CC(=C(C(=C1C=O)F)Br)N,Nc1ccc(C=O)c(F)c1Br
PVPURCLEWVGPNE-UHFFFAOYSA-N,CN(C)C(=O)CN1C=C(C=N1)C2=CC(=C(C=C2C=O)F)F,CN(C)C(=O)Cn1cc(-c2cc(F)c(F)cc2C=O)cn1
DCJDWOHBYHNBHG-UHFFFAOYSA-N,C1=CC(=C2C(=C1)N(C(=N2)Cl)CC3=CC(=C(C=C3)F)Cl)C=O,O=Cc1cccc2c1nc(Cl)n2Cc1ccc(F)c(Cl)c1
CIMFBSUJENFTFM-UHFFFAOYSA-N,CC1=CC(=C(C(=C1CC2=CC=CC=C2)C)N)C=O,Cc1cc(C=O)c(N)c(C)c1Cc1ccccc1
MGLXSFXUMXHVEH-UHFFFAOYSA-N,C1=C(C(=CC(=C1F)S(=O)(=O)N)Cl)C=O,NS(=O)(=O)c1cc(Cl)c(C=O)cc1F
VRTFOLFBFQBYIH-MDZDMXLPSA-N,CC(=CCOC1=CC(=CC(=C1C=O)/C=C/C2=CC=CC=C2)OC)C,COc1cc(/C=C/c2ccccc2)c(C=O)c(OCC=C(C)C)c1
RKHBMTRNXABAQZ-UHFFFAOYSA-N,C1=CC(=C(C=C1C(F)(F)F)C2=CC(=C(C=C2F)F)F)C=O,O=Cc1ccc(C(F)(F)F)cc1-c1cc(F)c(F)cc1F
KPHZIQUYNCTNII-UHFFFAOYSA-N,CC1=C(C=CC(=C1)F)NC(=O)COC2=CC=CC=C2C=O,Cc1cc(F)ccc1NC(=O)COc1ccccc1C=O
SRNORSAXZYSDGJ-UHFFFAOYSA-N,C1=CC(=C(C=C1C(F)(F)F)C=O)C#CCN,NCC#Cc1ccc(C(F)(F)F)cc1C=O
XKEMUKSXTCAWHW-UHFFFAOYSA-N,C1COC2=C1C(=C(C=C2)F)CNC3=NC=C(C4=NC=CN43)C5=CC(=C(C(=C5)F)C=O)F,O=Cc1c(F)cc(-c2cnc(NCc3c(F)ccc4c3CCO4)n3ccnc23)cc1F
DEEKOVPFJYQLKB-UHFFFAOYSA-N,COC(=O)COC1=C(C=C(C=C1Cl)Cl)C=O,COC(=O)COc1c(Cl)cc(Cl)cc1C=O
DKVWITBBTRFRJP-UHFFFAOYSA-N,CC1=CC(=C(C=C1OC)C)C2=CC(=C(C=C2)C=O)F,COc1cc(C)c(-c2ccc(C=O)c(F)c2)cc1C
CCNWDSFHPYCMLU-UHFFFAOYSA-N,CCCCCCOC1=CC(=CC(=C1)C=O)F,CCCCCCOc1cc(F)cc(C=O)c1
PQPOTJSYLQSAQS-UHFFFAOYSA-N,C1=CC=C(C=C1)OC(=O)C2=CC3=CC=CC=C3C(=C2O)C4=C(C(=CC5=CC=CC=C54)C=O)O,O=Cc1cc2ccccc2c(-c2c(O)c(C(=O)Oc3ccccc3)cc3ccccc23)c1O
YCFAVBWDZLXHLM-UHFFFAOYSA-N,C1CC(=O)NC2C1CN(CC2)C3=C(C(=CC=C3)F)C=O,O=Cc1c(F)cccc1N1CCC2NC(=O)CCC2C1
XYYCMKREDBHGEJ-UHFFFAOYSA-N,C1=CC(=CC(=C1)SNC2=CC(=C(C(=C2)OCC(F)(F)F)F)OCC(F)(F)F)C=O,O=Cc1cccc(SNc2cc(OCC(F)(F)F)c(F)c(OCC(F)(F)F)c2)c1
SSWOVCNYSZNRKR-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)SC(=O)C2=CC=CC=C2Cl,O=Cc1ccccc1SC(=O)c1ccccc1Cl
RJFASHQVIIGEJI-NVNXTCNLSA-N,C1=CC(=CC(=C1)F)N2C(=O)/C(=C/C3=CC=C(C=C3)C=O)/SC2=S,O=Cc1ccc(/C=C2\SC(=S)N(c3cccc(F)c3)C2=O)cc1
VOZJVZWOFPNMPX-UHFFFAOYSA-N,CC1=C(C(=C(C(=C1F)C=O)C(=O)OC)F)C,COC(=O)c1c(F)c(C)c(C)c(F)c1C=O
AZJDXMHYCQPRET-UHFFFAOYSA-N,COC1=C(C=C(C(=C1OC)O)C=O)C2=NC=CC3=CC4=C(C=C32)OCO4,COc1c(-c2nccc3cc4c(cc23)OCO4)cc(C=O)c(O)c1OC
UGFHCCOFLHLFDD-UHFFFAOYSA-N,C1CC(CC(C1)(F)F)OC2=C(C3=C(C=C2)C=C(C=C3)C=O)I,O=Cc1ccc2c(I)c(OC3CCCC(F)(F)C3)ccc2c1
VDTVZSPQNVASIS-UHFFFAOYSA-N,COC1=CC(=C(C2=C1C=CO2)C=O)OC,COc1cc(OC)c2ccoc2c1C=O
DIVJSMCYHAZZHU-UHFFFAOYSA-N,CC1(CC2=C(C=CC(=C2)C=O)NC1C3=CC(=CC(=C3)C4CCCCC4)F)C(=O)N,CC1(C(N)=O)Cc2cc(C=O)ccc2NC1c1cc(F)cc(C2CCCCC2)c1
YLKILPNIHKKDKT-UHFFFAOYSA-N,C1CC2CC1CC2COC3=CC(=CC(=C3)C4=CC=C(C=C4)C(F)(F)F)C=O,O=Cc1cc(OCC2CC3CCC2C3)cc(-c2ccc(C(F)(F)F)cc2)c1
CTAFCKTVMVPWDS-UHFFFAOYSA-N,C1CCOC2=C(C=CC(=C2)C=O)OC1,O=Cc1ccc2c(c1)OCCCCO2
RZCWHZIWTKHYNB-UHFFFAOYSA-N,CC1=COC2=C1C=CC(=C2)C=O,Cc1coc2cc(C=O)ccc12
DRELBLKEYWKKNI-UHFFFAOYSA-N,C1=C(C(=C(C(=C1O)O)Cl)Cl)C=O,O=Cc1cc(O)c(O)c(Cl)c1Cl
ZLPLZJKBVIIOBP-UHFFFAOYSA-N,COC1=C(C=C(C(=C1)C=O)CC(F)(F)F)Cl,COc1cc(C=O)c(CC(F)(F)F)cc1Cl
MVDKLSYAGPFBKB-UHFFFAOYSA-N,C1CCN(C1)C2=C(C(=C(C(=C2C(F)(F)F)C=O)F)NC(=O)C3=CC=CC=C3)O,O=Cc1c(F)c(NC(=O)c2ccccc2)c(O)c(N2CCCC2)c1C(F)(F)F
KLCGAIGJVXNQDL-UHFFFAOYSA-N,C1=CC=C(C(=C1)COC2=CC(=CC(=C2)F)F)C=O,O=Cc1ccccc1COc1cc(F)cc(F)c1
PSXFDBIRBIJZCF-UHFFFAOYSA-N,C1=CC(=C(C=C1OC2=NN3C(=NN=C3C(F)(F)F)C=C2)C=O)Br,O=Cc1cc(Oc2ccc3nnc(C(F)(F)F)n3n2)ccc1Br
DKTACHKXCHKGEW-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)S(=O)(=O)OC2=C(C(=C(C(=C2F)F)F)F)F,O=Cc1ccc(S(=O)(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1
BYWFVQVPVAYXPQ-UHFFFAOYSA-N,COC1=C(C(=C(C=C1)F)C=O)[N+](=O)[O-],COc1ccc(F)c(C=O)c1[N+](=O)[O-]
XYLZZIYGZNAXQT-UHFFFAOYSA-N,C1=CC=C(C=C1)S(=O)(=O)N2C3=C(C=C(C=C3)F)C=C2C4=CC=CC(=C4)C=O,O=Cc1cccc(-c2cc3cc(F)ccc3n2S(=O)(=O)c2ccccc2)c1
HKTQGZMJVJBTOX-UHFFFAOYSA-N,C1CC1C(C2=CC=CC(=C2)C=O)C(F)F,O=Cc1cccc(C(C(F)F)C2CC2)c1
NGIKJJWELGMWGM-UHFFFAOYSA-N,CCOC(=O)C1=CN2C3=C(C=C(C=C3)C=O)OC4=C2C(=CC(=C4F)F)C1=O,CCOC(=O)c1cn2c3c(c(F)c(F)cc3c1=O)Oc1cc(C=O)ccc1-2
SAEQZFNDLQRPEL-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)C2=NC(=NC=C2)C(F)(F)F)C=O,O=Cc1ccc(Cl)cc1-c1ccnc(C(F)(F)F)n1
ZBWJXGQMBCJWLK-UHFFFAOYSA-N,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)C3=CC=C(C=C3)C=O,O=Cc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1
ALPFOQHNNUWYCK-UHFFFAOYSA-N,C1CC2CC1CN2C3=C(C(=CC=C3)F)C=O,O=Cc1c(F)cccc1N1CC2CCC1C2
RIPZFFXIRBCISC-UHFFFAOYSA-N,COC1=CC2=CC(=C(C(=C2C=C1)C=O)C3=CC=CC=C3)CCC(F)(F)F,COc1ccc2c(C=O)c(-c3ccccc3)c(CCC(F)(F)F)cc2c1
RWICYMZEVUGINB-UHFFFAOYSA-N,COC1=C(C(=CC(=C1)C=O)Br)OCC2=CC=CC=C2[N+](=O)[O-],COc1cc(C=O)cc(Br)c1OCc1ccccc1[N+](=O)[O-]
GHHINQZIBIKYTC-UHFFFAOYSA-N,C1CC1C2=CC(=C3C(=C2)C=CN(C3=O)C4=C(C(=CC=C4)Cl)C=O)F,O=Cc1c(Cl)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O
MFSNBRRNVLYDDK-UHFFFAOYSA-N,CC1CN(CC(O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)N4C=NC(=N4)C)F,Cc1ncn(-c2noc3c(F)c(N4CC(C)OC(C)C4)c(C=O)cc23)n1
